,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
53,2 5 3 2 - 3 - T A M A N   S R I   K L A N G,WIRACON SDN. BHD.,2532,2532-7/04-2012/966,25 Apr 2009,24 Apr 2012,03-33437777,wiracon142-3@hotmail.com,-,"2532-3,",-,2532/1425/1998(10),29 Oct 1997,28 Oct 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2532-3,"(146, '2532-3')"
54,2 5 3 2 - 4 - L O T   9 1 5   M U K I M   P A S A N G A N,WIRACON SDN. BHD.,2532,2532-7/04-2012/966,25 Apr 2009,24 Apr 2012,03-33437777,wiracon142-3@hotmail.com,-,"2532-4,",-,2532/216/2002(02),15 Feb 2001,14 Feb 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2532-4,"(147, '2532-4')"
55,2 5 3 2 - 5 - T A M A N   K U A L A   S E L A N G O R   F A S A   I V,WIRACON SDN. BHD.,2532,2532-7/04-2012/966,25 Apr 2009,24 Apr 2012,03-33437777,wiracon142-3@hotmail.com,-,"2532-5,",-,2532/596/2000(05),03 May 1999,02 May 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2532-5,"(148, '2532-5')"
56,2 5 3 2 - 6 - T A M A N   K U A L A   S E L A N G O R   U T A M A,WIRACON SDN. BHD.,2532,2532-7/04-2012/966,25 Apr 2009,24 Apr 2012,03-33437777,wiracon142-3@hotmail.com,-,"2532-6,",SIAP DENGAN: CFO PENUH,2532-6/2565/2008(10),06 Dec 2007,02 Oct 2008,"RM 83,514.00",0.00mps,RUMAH TERES,1,0,0,0,26,26,"83,514.00","95,800.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2532-6,"(149, '2532-6')"
57,2 5 3 2 - 6 - T A M A N   K U A L A   S E L A N G O R   U T A M A,WIRACON SDN. BHD.,2532,2532-7/04-2012/966,25 Apr 2009,24 Apr 2012,03-33437777,wiracon142-3@hotmail.com,-,"2532-6,",SIAP DENGAN: CFO PENUH,2532-6/2565/2008(10),06 Dec 2007,02 Oct 2008,"RM 83,514.00",0.00mps,RUMAH TERES,1,0,0,0,52,52,"89,094.00","162,800.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2532-6,"(149, '2532-6')"
58,2 5 3 2 - 7 - T A M A N   K U A L A   S E L A N G O R   U T A M A,WIRACON SDN. BHD.,2532,2532-7/04-2012/966,25 Apr 2009,24 Apr 2012,03-33437777,wiracon142-3@hotmail.com,-,"2532-7,",SIAP DENGAN: CCC PENUH,2532-7/1977/2010(10),02 Oct 2009,01 Oct 2010,"RM 91,884.00",0.00mps,RUMAH TERES,1,0,0,0,63,63,"115,134.00","168,157.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2532-7,"(150, '2532-7')"
59,2 5 3 2 - 7 - T A M A N   K U A L A   S E L A N G O R   U T A M A,WIRACON SDN. BHD.,2532,2532-7/04-2012/966,25 Apr 2009,24 Apr 2012,03-33437777,wiracon142-3@hotmail.com,-,"2532-7,",SIAP DENGAN: CCC PENUH,2532-7/1977/2010(10),02 Oct 2009,01 Oct 2010,"RM 91,884.00",0.00mps,RUMAH TERES,1,0,0,0,22,22,"91,884.00","177,729.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2532-7,"(150, '2532-7')"
60,2 5 3 2 - 7 - T A M A N   K U A L A   S E L A N G O R   U T A M A,WIRACON SDN. BHD.,2532,2532-7/04-2012/966,25 Apr 2009,24 Apr 2012,03-33437777,wiracon142-3@hotmail.com,-,"2532-7,",SIAP DENGAN: CCC PENUH,2532-7/1977/2010(10),02 Oct 2009,01 Oct 2010,"RM 91,884.00",0.00mps,RUMAH TERES,1,0,0,0,56,56,"124,434.00","179,422.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2532-7,"(150, '2532-7')"
61,2 5 3 7 - 1 - T A M A N   C L O N L E E,PEMBANGUNAN CHIN HIN SDN. BHD.,2537,2537-7/08-2018/02019(L),02 Aug 2017,01 Aug 2018,-,pembangunanchinhin@gmail.com,-,"2537-1,",-,2537/1688/2001(10),04 Oct 2000,03 Oct 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2537-1,"(151, '2537-1')"
62,2 5 3 7 - 2 - W W W W,PEMBANGUNAN CHIN HIN SDN. BHD.,2537,2537-7/08-2018/02019(L),02 Aug 2017,01 Aug 2018,-,pembangunanchinhin@gmail.com,-,"2537-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2537-2,"(152, '2537-2')"
63,2 5 3 7 - 3 - T A M A N   C L O N L E E,PEMBANGUNAN CHIN HIN SDN. BHD.,2537,2537-7/08-2018/02019(L),02 Aug 2017,01 Aug 2018,-,pembangunanchinhin@gmail.com,-,"2537-3,",-,2537-3/1942/2003(08),29 Aug 2002,28 Aug 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2537-3,"(153, '2537-3')"
64,2 5 3 7 - 4 - T A M A N   C L O N L E E,PEMBANGUNAN CHIN HIN SDN. BHD.,2537,2537-7/08-2018/02019(L),02 Aug 2017,01 Aug 2018,-,pembangunanchinhin@gmail.com,-,"2537-4,",-,2537-4/911/2003(04),07 Jun 2002,19 Apr 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2537-4,"(154, '2537-4')"
65,2 5 3 7 - 5 - T A M A N   C L O N L E E   F A S A   2,PEMBANGUNAN CHIN HIN SDN. BHD.,2537,2537-7/08-2018/02019(L),02 Aug 2017,01 Aug 2018,-,pembangunanchinhin@gmail.com,-,"2537-5,",SIAP DENGAN: CFO PENUH,2537-5/1456/2008(12),21 Jul 2008,26 Dec 2008,"RM 80,000.00",0.00mps,RUMAH TERES,1,0,0,0,15,15,"96,000.00","133,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2537-5,"(155, '2537-5')"
66,2 5 3 7 - 5 - T A M A N   C L O N L E E   F A S A   2,PEMBANGUNAN CHIN HIN SDN. BHD.,2537,2537-7/08-2018/02019(L),02 Aug 2017,01 Aug 2018,-,pembangunanchinhin@gmail.com,-,"2537-5,",SIAP DENGAN: CFO PENUH,2537-5/1456/2008(12),21 Jul 2008,26 Dec 2008,"RM 80,000.00",0.00mps,RUMAH TERES,2,0,0,0,24,24,"168,001.00","262,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2537-5,"(155, '2537-5')"
67,2 5 3 7 - 5 - T A M A N   C L O N L E E   F A S A   2,PEMBANGUNAN CHIN HIN SDN. BHD.,2537,2537-7/08-2018/02019(L),02 Aug 2017,01 Aug 2018,-,pembangunanchinhin@gmail.com,-,"2537-5,",SIAP DENGAN: CFO PENUH,2537-5/1456/2008(12),21 Jul 2008,26 Dec 2008,"RM 80,000.00",0.00mps,RUMAH TERES,2,0,0,0,55,55,"135,000.00","178,992.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2537-5,"(155, '2537-5')"
68,2 5 3 7 - 5 - T A M A N   C L O N L E E   F A S A   2,PEMBANGUNAN CHIN HIN SDN. BHD.,2537,2537-7/08-2018/02019(L),02 Aug 2017,01 Aug 2018,-,pembangunanchinhin@gmail.com,-,"2537-5,",SIAP DENGAN: CFO PENUH,2537-5/1456/2008(12),21 Jul 2008,26 Dec 2008,"RM 80,000.00",0.00mps,RUMAH TERES,2,0,0,0,24,24,"168,000.00","262,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2537-5,"(155, '2537-5')"
69,2 5 3 7 - 5 - T A M A N   C L O N L E E   F A S A   2,PEMBANGUNAN CHIN HIN SDN. BHD.,2537,2537-7/08-2018/02019(L),02 Aug 2017,01 Aug 2018,-,pembangunanchinhin@gmail.com,-,"2537-5,",SIAP DENGAN: CFO PENUH,2537-5/1456/2008(12),21 Jul 2008,26 Dec 2008,"RM 80,000.00",0.00mps,RUMAH TERES,1,0,0,0,15,15,"80,000.00","108,200.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2537-5,"(155, '2537-5')"
70,2 5 3 7 - 5 - T A M A N   C L O N L E E   F A S A   2,PEMBANGUNAN CHIN HIN SDN. BHD.,2537,2537-7/08-2018/02019(L),02 Aug 2017,01 Aug 2018,-,pembangunanchinhin@gmail.com,-,"2537-5,",SIAP DENGAN: CFO PENUH,2537-5/1456/2008(12),21 Jul 2008,26 Dec 2008,"RM 80,000.00",0.00mps,RUMAH TERES,1,0,0,0,38,38,"83,000.00","125,200.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2537-5,"(155, '2537-5')"
71,2 5 3 7 - 6 - T A M A N   C L O N L E E   2,PEMBANGUNAN CHIN HIN SDN. BHD.,2537,2537-7/08-2018/02019(L),02 Aug 2017,01 Aug 2018,-,pembangunanchinhin@gmail.com,-,"2537-6,",SIAP DENGAN: CFO PENUH,2537-6/1940/2011(10),29 Oct 2010,08 Oct 2011,"RM 221,700.00",0.00mps,RUMAH TERES,2,0,0,0,34,34,"221,700.00","420,900.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2537-6,"(156, '2537-6')"
72,2 5 3 7 - 7 - T A M A N   C L O N L E E   2,PEMBANGUNAN CHIN HIN SDN. BHD.,2537,2537-7/08-2018/02019(L),02 Aug 2017,01 Aug 2018,-,pembangunanchinhin@gmail.com,-,"2537-7,",BERJALAN LANCAR,2537-7/08-2018/02019(P),02 Aug 2017,01 Aug 2018,"RM 280,000.00",0.00mps - 254.00mps,RUMAH TERES,2,0,0,179,28,0,"280,000.00","478,080.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.475163, 102.241694""]",,https://teduh.kpkt.gov.my/project-swasta/2537-7,"(157, '2537-7')"
73,2 5 3 7 - 7 - T A M A N   C L O N L E E   2,PEMBANGUNAN CHIN HIN SDN. BHD.,2537,2537-7/08-2018/02019(L),02 Aug 2017,01 Aug 2018,-,pembangunanchinhin@gmail.com,-,"2537-7,",BERJALAN LANCAR,2537-7/08-2018/02019(P),02 Aug 2017,01 Aug 2018,"RM 280,000.00",0.00mps - 254.00mps,RUMAH TERES,2,0,0,254,42,13,"550,000.00","800,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.475163, 102.241694""]",,https://teduh.kpkt.gov.my/project-swasta/2537-7,"(157, '2537-7')"
74,2 5 3 7 - 7 - T A M A N   C L O N L E E   2,PEMBANGUNAN CHIN HIN SDN. BHD.,2537,2537-7/08-2018/02019(L),02 Aug 2017,01 Aug 2018,-,pembangunanchinhin@gmail.com,-,"2537-7,",BERJALAN LANCAR,2537-7/08-2018/02019(P),02 Aug 2017,01 Aug 2018,"RM 280,000.00",0.00mps - 254.00mps,RUMAH TERES,2,0,0,0,45,45,"550,000.00","800,000.00",0.00,BELUM MULA,"[""2.475163, 102.241694""]",,https://teduh.kpkt.gov.my/project-swasta/2537-7,"(157, '2537-7')"
75,2 5 3 7 - 7 - T A M A N   C L O N L E E   2,PEMBANGUNAN CHIN HIN SDN. BHD.,2537,2537-7/08-2018/02019(L),02 Aug 2017,01 Aug 2018,-,pembangunanchinhin@gmail.com,-,"2537-7,",BERJALAN LANCAR,2537-7/08-2018/02019(P),02 Aug 2017,01 Aug 2018,"RM 280,000.00",0.00mps - 254.00mps,RUMAH TERES,2,0,0,182,24,1,"370,000.00","582,480.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.475163, 102.241694""]",,https://teduh.kpkt.gov.my/project-swasta/2537-7,"(157, '2537-7')"
76,2 5 4 1 - 2 - T A M A N   E S P L A N A D   B U K I T   J A L I L,HUATLAND DEVT SDN. BHD.,2541,2541-4/04-2011/359,10 Apr 2008,09 Apr 2011,60342564599,huatland@yahoo.com,GCORP.COM.MY,"2541-2,",SIAP DENGAN: CFO PENUH,2541-2/54/2003(01),08 Jan 2002,07 Jan 2003,RM 0.00,0.00mps,RUMAH TERES,3,0,0,0,233,233,0.00,0.00,100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2541-2,"(158, '2541-2')"
77,2 5 4 1 - 3 - T A M A N   E S P L A N A D   B U K I T   J A L I L,HUATLAND DEVT SDN. BHD.,2541,2541-4/04-2011/359,10 Apr 2008,09 Apr 2011,60342564599,huatland@yahoo.com,GCORP.COM.MY,"2541-3,",SIAP DENGAN: CFO PENUH,2541-3/452/2004(03),21 Mar 2003,20 Mar 2004,RM 0.00,0.00mps,RUMAH TERES,3,0,0,0,93,93,0.00,0.00,100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2541-3,"(159, '2541-3')"
78,2 5 4 1 - 3 - T A M A N   E S P L A N A D   B U K I T   J A L I L,HUATLAND DEVT SDN. BHD.,2541,2541-4/04-2011/359,10 Apr 2008,09 Apr 2011,60342564599,huatland@yahoo.com,GCORP.COM.MY,"2541-3,",SIAP DENGAN: CFO PENUH,2541-3/452/2004(03),21 Mar 2003,20 Mar 2004,RM 0.00,0.00mps,RUMAH TERES,3,0,0,0,88,88,0.00,0.00,100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2541-3,"(159, '2541-3')"
79,2 5 4 1 - 4 - E S P L A N A D   R E S I D E N C E S   B U K I T   J A L I L,HUATLAND DEVT SDN. BHD.,2541,2541-4/04-2011/359,10 Apr 2008,09 Apr 2011,60342564599,huatland@yahoo.com,GCORP.COM.MY,"2541-4,",SIAP DENGAN: CFO PENUH,2541-4/831/2010(04),29 Apr 2009,28 Apr 2010,"RM 1,675,800.00",0.00mps,RUMAH SESEBUAH,3,0,0,0,25,25,"1,675,800.00","2,344,800.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2541-4,"(160, '2541-4')"
80,2 5 6 4 - 1 - T A M A N   B U N G A   R A Y A   F A S A   1 1,SYARIKAT JURUMAHAN HOONG TATTT SDN. BHD.,2564,2564/12-1997/977,15 Dec 1994,14 Dec 1997,-,-,-,"2564-1,",-,2564/3/1997(01),02 Jan 1996,01 Jan 1997,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2564-1,"(161, '2564-1')"
81,2 5 6 5 - 1 - T A M A N   B R O L E H,TAMAN BROLEH SDN. BHD,2565,2565-3/05-2005/588,13 May 2002,12 May 2005,-,-,-,"2565-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2565-1,"(162, '2565-1')"
82,2 5 6 5 - 2 - B A N D A R   B A R U   S R I   P E T A L I N G   ( A N J U N G   M A L I N I   ),TAMAN BROLEH SDN. BHD,2565,2565-3/05-2005/588,13 May 2002,12 May 2005,-,-,-,"2565-2,",-,2565/1052/1999(08),05 Aug 1998,04 Aug 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2565-2,"(163, '2565-2')"
83,2 5 6 5 - 3 - A N J U N G   B A H A U,TAMAN BROLEH SDN. BHD,2565,2565-3/05-2005/588,13 May 2002,12 May 2005,-,-,-,"2565-3,",-,2565-3/1280/2003(06),12 Jun 2002,11 Jun 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2565-3,"(164, '2565-3')"
84,2 5 7 0 - 1 - R I A   A P A R T M E N T S   ( P A H A N G   T O W E R ),GENASA SDN. BHD.,2570,2570/06-1998/529,21 Jun 1996,20 Jun 1998,-,-,-,"2570-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2570-1,"(165, '2570-1')"
85,2 5 7 0 - 2 - R I A   A P A R T M E N T S - S E L A N G O R   T O W E R,GENASA SDN. BHD.,2570,2570/06-1998/529,21 Jun 1996,20 Jun 1998,-,-,-,"2570-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2570-2,"(166, '2570-2')"
86,2 5 7 2 - 1 - X X X,KUMPULAN CHENG LAN PHIN SDN. BHD.,2572,2572-2/11-2004/1354,19 Nov 2002,18 Nov 2004,-,-,-,"2572-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2572-1,"(167, '2572-1')"
87,2 5 7 2 - 2 - T A M A N   B A T U   G A J A H   B A R U,KUMPULAN CHENG LAN PHIN SDN. BHD.,2572,2572-2/11-2004/1354,19 Nov 2002,18 Nov 2004,-,-,-,"2572-2,",-,2572-2/2406/2003(11),19 Nov 2002,18 Nov 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2572-2,"(168, '2572-2')"
88,2 5 7 5 - 1 - T A M A N   S E P A K A T   F A S A   6 C,SILIH PAKAT SDN. BHD.,2575,2575/08-2004/892,08 Aug 2001,07 Aug 2004,-,-,-,"2575-1,",-,2575/1771/1999(12),10 Dec 1998,09 Dec 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2575-1,"(169, '2575-1')"
89,2 5 7 5 - 2 - T A M A N   S E P A K A T,SILIH PAKAT SDN. BHD.,2575,2575/08-2004/892,08 Aug 2001,07 Aug 2004,-,-,-,"2575-2,",-,2575/1677/2002(08),28 Aug 2001,27 Aug 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2575-2,"(120, '2575-2')"
90,2 5 7 8 - 1 - T A M A N   T U A N K U   J A A F A R,NAGA SAKTI SDN. BHD,2578,2578-4/06-2010/706,25 Jun 2007,24 Jun 2010,06-6779241,-,-,"2578-1,",-,2578-1/1108/2004(06),29 Jun 2003,28 Jun 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2578-1,"(121, '2578-1')"
91,2 5 7 8 - 2 - P U N C A K   U T A M A   -   F A S A   1 C,NAGA SAKTI SDN. BHD,2578,2578-4/06-2010/706,25 Jun 2007,24 Jun 2010,06-6779241,-,-,"2578-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2578-2,"(122, '2578-2')"
92,2 5 7 8 - 3 - T A M A N   T U A N K U   J A ' A F A R,NAGA SAKTI SDN. BHD,2578,2578-4/06-2010/706,25 Jun 2007,24 Jun 2010,06-6779241,-,-,"2578-3,",-,2578-3/2437/2004(11),04 Nov 2003,03 Nov 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2578-3,"(123, '2578-3')"
93,2 5 7 8 - 4 - T A M A N   T U A N K U   J A ' A F A R,NAGA SAKTI SDN. BHD,2578,2578-4/06-2010/706,25 Jun 2007,24 Jun 2010,06-6779241,-,-,"2578-4,",SIAP DENGAN: CFO PENUH,2578-4/2307/2010(06),13 Nov 2009,24 Jun 2010,"RM 126,800.00",0.00mps,RUMAH TERES,1,0,0,0,30,30,"126,800.00","183,300.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2578-4,"(124, '2578-4')"
94,2 5 7 9 - 1 - T A M A N   S E N T O S A   F 2   ( P 1 ),SETIA JAYA ENT. SDN. BHD.,2579,2579-3/05-2015/01752(L),12 May 2014,11 May 2015,-,-,-,"2579-1,",-,2579/625/1986(09),17 Sep 1986,17 Sep 1986,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2579-1,"(125, '2579-1')"
95,2 5 7 9 - 2 - T A M A N   S E N T O S A   F A S A   3   &   4,SETIA JAYA ENT. SDN. BHD.,2579,2579-3/05-2015/01752(L),12 May 2014,11 May 2015,-,-,-,"2579-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2579-2,"(126, '2579-2')"
96,2 5 7 9 - 3 - B U K I T   O U G   T O W N H O U S E,SETIA JAYA ENT. SDN. BHD.,2579,2579-3/05-2015/01752(L),12 May 2014,11 May 2015,-,-,-,"2579-3,",SIAP DENGAN: CFO PENUH,2579-3/1266/2008(06),18 Jun 2007,17 Jun 2008,"RM 250,000.00",0.00mps,RUMAH BANDAR,3,0,0,0,26,0,"250,000.00","350,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""3.061580, 101.665700""]",,https://teduh.kpkt.gov.my/project-swasta/2579-3,"(127, '2579-3')"
97,2 5 8 0 - 1 - T A M A N   I N D E R A,BELANJA SDN. BHD,2580,2580-7/10-2005/1337,26 Oct 2002,25 Oct 2005,-,-,-,"2580-1,",-,2580/174/1985(04),05 Apr 1984,04 Apr 1985,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2580-1,"(128, '2580-1')"
98,2 5 8 0 - 2 - T A M A N   M E L A T I,BELANJA SDN. BHD,2580,2580-7/10-2005/1337,26 Oct 2002,25 Oct 2005,-,-,-,"2580-2,",-,2580/423/1993(04),20 Apr 1992,19 Apr 1993,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2580-2,"(129, '2580-2')"
99,2 5 8 0 - 3 - T A M A N   H I J A U   ( P 3 ),BELANJA SDN. BHD,2580,2580-7/10-2005/1337,26 Oct 2002,25 Oct 2005,-,-,-,"2580-3,",-,2580/1232/1992(11),26 Nov 1991,25 Nov 1992,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2580-3,"(130, '2580-3')"
100,2 5 8 0 - 4 - T A M A N   I N D E R A   B A R A T,BELANJA SDN. BHD,2580,2580-7/10-2005/1337,26 Oct 2002,25 Oct 2005,-,-,-,"2580-4,",-,2580/642/1993(06),02 Jun 1992,01 Jun 1993,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2580-4,"(131, '2580-4')"
101,2 5 8 0 - 5 - T A M A N   R A M B A I   I N D A H,BELANJA SDN. BHD,2580,2580-7/10-2005/1337,26 Oct 2002,25 Oct 2005,-,-,-,"2580-5,",-,2580/822/1998(07),07 Jul 1997,06 Jul 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2580-5,"(132, '2580-5')"
102,2 5 8 0 - 6 - T A M A N   R A M B A I   I N D A H,BELANJA SDN. BHD,2580,2580-7/10-2005/1337,26 Oct 2002,25 Oct 2005,-,-,-,"2580-6,",-,2580/831/1994(08),05 Aug 1993,04 Aug 1994,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2580-6,"(133, '2580-6')"
103,2 5 8 0 - 7 - T A M A N   S R I   M A J U,BELANJA SDN. BHD,2580,2580-7/10-2005/1337,26 Oct 2002,25 Oct 2005,-,-,-,"2580-7,",-,2580-7/1992/2004(10),31 Oct 2003,30 Oct 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2580-7,"(134, '2580-7')"
104,2 5 8 0 - 8 - T A M A N   I N D E R A   B A R A T   F A S A   I I I,BELANJA SDN. BHD,2580,2580-7/10-2005/1337,26 Oct 2002,25 Oct 2005,-,-,-,"2580-8,",-,2580/59/1998(01),11 Jan 1997,10 Jan 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2580-8,"(135, '2580-8')"
105,2 5 9 0 - 1 - T A M A N   M U D A   ( P 1 ),TIM DEVELOPMENT & CONSTRUCTION SDN. BHD.,2590,2590-7/04-2015/01592(L),19 Apr 2014,18 Apr 2015,-,-,-,"2590-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2590-1,"(136, '2590-1')"
106,2 5 9 0 - 2 - B U K I T   M E N T A K A B,TIM DEVELOPMENT & CONSTRUCTION SDN. BHD.,2590,2590-7/04-2015/01592(L),19 Apr 2014,18 Apr 2015,-,-,-,"2590-2,",-,2590/1368/1994(12),07 Dec 1993,06 Dec 1994,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2590-2,"(137, '2590-2')"
107,2 5 9 0 - 3 - T A M A N   S R I   T E M E R L U H,TIM DEVELOPMENT & CONSTRUCTION SDN. BHD.,2590,2590-7/04-2015/01592(L),19 Apr 2014,18 Apr 2015,-,-,-,"2590-3,",-,2590/506/1993(05),17 May 1992,16 May 1993,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2590-3,"(138, '2590-3')"
108,2 5 9 0 - 4 - T A M A N   K A J A N G   M U L I A 1,TIM DEVELOPMENT & CONSTRUCTION SDN. BHD.,2590,2590-7/04-2015/01592(L),19 Apr 2014,18 Apr 2015,-,-,-,"2590-4,",-,2590/900/1997(08),02 Aug 1996,01 Aug 1997,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2590-4,"(139, '2590-4')"
109,2 5 9 0 - 5 - T A M A N   G E M I L A N G     B A T U   C A V E S,TIM DEVELOPMENT & CONSTRUCTION SDN. BHD.,2590,2590-7/04-2015/01592(L),19 Apr 2014,18 Apr 2015,-,-,-,"2590-5,",-,2590/1537/1999(11),12 Nov 1998,11 Nov 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/2590-5,"(140, '2590-5')"
110,2 5 9 0 - 6 - T A M A N   S U R I A,TIM DEVELOPMENT & CONSTRUCTION SDN. BHD.,2590,2590-7/04-2015/01592(L),19 Apr 2014,18 Apr 2015,-,-,-,"2590-6,",SIAP DENGAN: CFO PENUH,2590-6/586/2009(03),28 Mar 2008,27 Mar 2009,"RM 260,000.00",0.00mps,RUMAH TERES,2,0,0,0,104,0,"260,000.00","643,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2590-6,"(141, '2590-6')"
111,2 5 9 0 - 6 - T A M A N   S U R I A,TIM DEVELOPMENT & CONSTRUCTION SDN. BHD.,2590,2590-7/04-2015/01592(L),19 Apr 2014,18 Apr 2015,-,-,-,"2590-6,",SIAP DENGAN: CFO PENUH,2590-6/586/2009(03),28 Mar 2008,27 Mar 2009,"RM 260,000.00",0.00mps,RUMAH TERES,2,0,0,0,124,0,"320,000.00","643,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/2590-6,"(141, '2590-6')"
