,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
10,1 2 1 4 2 - 2 - S T R A I T S   G A R D E N   -   P A N G S A P U R I   -   H O M E,PREMCOURT DEVELOPMENT SDN. BHD.,12142,12142/02-2020/0215(R),21 Feb 2017,20 Feb 2020,043240088,tilb@tambunindah.com,-,"12142-2,",SIAP DENGAN: CCC PENUH,12142-2/02-2017/0933(P),21 Feb 2016,20 Feb 2017,"RM 72,500.00",0.00mps - 133.13mps,RUMAH PANGSA/KONDO,27,0,0,66,7,3,"199,900.00","199,900.00",100.00,"[""5.395644, 100.317766""]",,https://teduh.kpkt.gov.my/project-swasta/12142-2,"(257, '12142-2')"
11,1 2 1 4 2 - 2 - S T R A I T S   G A R D E N   -   P A N G S A P U R I   -   H O M E,PREMCOURT DEVELOPMENT SDN. BHD.,12142,12142/02-2020/0215(R),21 Feb 2017,20 Feb 2020,043240088,tilb@tambunindah.com,-,"12142-2,",SIAP DENGAN: CCC PENUH,12142-2/02-2017/0933(P),21 Feb 2016,20 Feb 2017,"RM 72,500.00",0.00mps - 133.13mps,RUMAH PANGSA/KONDO,27,0,0,0,16,0,"299,900.00","299,900.00",100.00,"[""5.395644, 100.317766""]",,https://teduh.kpkt.gov.my/project-swasta/12142-2,"(257, '12142-2')"
12,1 2 1 4 2 - 2 - S T R A I T S   G A R D E N   -   P A N G S A P U R I   -   H O M E,PREMCOURT DEVELOPMENT SDN. BHD.,12142,12142/02-2020/0215(R),21 Feb 2017,20 Feb 2020,043240088,tilb@tambunindah.com,-,"12142-2,",SIAP DENGAN: CCC PENUH,12142-2/02-2017/0933(P),21 Feb 2016,20 Feb 2017,"RM 72,500.00",0.00mps - 133.13mps,RUMAH PANGSA/KONDO,27,0,0,122,1,0,"662,000.00","662,000.00",100.00,"[""5.395644, 100.317766""]",,https://teduh.kpkt.gov.my/project-swasta/12142-2,"(257, '12142-2')"
13,1 2 1 4 2 - 2 - S T R A I T S   G A R D E N   -   P A N G S A P U R I   -   H O M E,PREMCOURT DEVELOPMENT SDN. BHD.,12142,12142/02-2020/0215(R),21 Feb 2017,20 Feb 2020,043240088,tilb@tambunindah.com,-,"12142-2,",SIAP DENGAN: CCC PENUH,12142-2/02-2017/0933(P),21 Feb 2016,20 Feb 2017,"RM 72,500.00",0.00mps - 133.13mps,RUMAH PANGSA/KONDO,27,0,0,0,16,0,"299,900.00","299,900.00",100.00,"[""5.395644, 100.317766""]",,https://teduh.kpkt.gov.my/project-swasta/12142-2,"(257, '12142-2')"
14,1 2 1 4 2 - 2 - S T R A I T S   G A R D E N   -   P A N G S A P U R I   -   H O M E,PREMCOURT DEVELOPMENT SDN. BHD.,12142,12142/02-2020/0215(R),21 Feb 2017,20 Feb 2020,043240088,tilb@tambunindah.com,-,"12142-2,",SIAP DENGAN: CCC PENUH,12142-2/02-2017/0933(P),21 Feb 2016,20 Feb 2017,"RM 72,500.00",0.00mps - 133.13mps,RUMAH PANGSA/KONDO,27,0,0,111,11,3,"592,500.00","599,500.00",100.00,"[""5.395644, 100.317766""]",,https://teduh.kpkt.gov.my/project-swasta/12142-2,"(257, '12142-2')"
15,1 2 1 4 2 - 2 - S T R A I T S   G A R D E N   -   P A N G S A P U R I   -   H O M E,PREMCOURT DEVELOPMENT SDN. BHD.,12142,12142/02-2020/0215(R),21 Feb 2017,20 Feb 2020,043240088,tilb@tambunindah.com,-,"12142-2,",SIAP DENGAN: CCC PENUH,12142-2/02-2017/0933(P),21 Feb 2016,20 Feb 2017,"RM 72,500.00",0.00mps - 133.13mps,RUMAH PANGSA/KONDO,27,0,0,0,6,0,"299,900.00","299,900.00",100.00,"[""5.395644, 100.317766""]",,https://teduh.kpkt.gov.my/project-swasta/12142-2,"(257, '12142-2')"
16,1 2 1 4 2 - 2 - S T R A I T S   G A R D E N   -   P A N G S A P U R I   -   H O M E,PREMCOURT DEVELOPMENT SDN. BHD.,12142,12142/02-2020/0215(R),21 Feb 2017,20 Feb 2020,043240088,tilb@tambunindah.com,-,"12142-2,",SIAP DENGAN: CCC PENUH,12142-2/02-2017/0933(P),21 Feb 2016,20 Feb 2017,"RM 72,500.00",0.00mps - 133.13mps,RUMAH PANGSA/KONDO,27,0,0,0,7,0,"199,900.00","199,900.00",100.00,"[""5.395644, 100.317766""]",,https://teduh.kpkt.gov.my/project-swasta/12142-2,"(257, '12142-2')"
17,1 2 1 4 2 - 2 - S T R A I T S   G A R D E N   -   P A N G S A P U R I   -   H O M E,PREMCOURT DEVELOPMENT SDN. BHD.,12142,12142/02-2020/0215(R),21 Feb 2017,20 Feb 2020,043240088,tilb@tambunindah.com,-,"12142-2,",SIAP DENGAN: CCC PENUH,12142-2/02-2017/0933(P),21 Feb 2016,20 Feb 2017,"RM 72,500.00",0.00mps - 133.13mps,RUMAH PANGSA/KONDO,27,0,0,60,152,69,"72,500.00","72,500.00",100.00,"[""5.395644, 100.317766""]",,https://teduh.kpkt.gov.my/project-swasta/12142-2,"(257, '12142-2')"
18,1 2 1 4 2 - 2 - S T R A I T S   G A R D E N   -   P A N G S A P U R I   -   H O M E,PREMCOURT DEVELOPMENT SDN. BHD.,12142,12142/02-2020/0215(R),21 Feb 2017,20 Feb 2020,043240088,tilb@tambunindah.com,-,"12142-2,",SIAP DENGAN: CCC PENUH,12142-2/02-2017/0933(P),21 Feb 2016,20 Feb 2017,"RM 72,500.00",0.00mps - 133.13mps,RUMAH PANGSA/KONDO,27,0,0,94,1,0,"495,500.00","495,500.00",100.00,"[""5.395644, 100.317766""]",,https://teduh.kpkt.gov.my/project-swasta/12142-2,"(257, '12142-2')"
19,1 2 1 4 2 - 2 - S T R A I T S   G A R D E N   -   P A N G S A P U R I   -   H O M E,PREMCOURT DEVELOPMENT SDN. BHD.,12142,12142/02-2020/0215(R),21 Feb 2017,20 Feb 2020,043240088,tilb@tambunindah.com,-,"12142-2,",SIAP DENGAN: CCC PENUH,12142-2/02-2017/0933(P),21 Feb 2016,20 Feb 2017,"RM 72,500.00",0.00mps - 133.13mps,RUMAH PANGSA/KONDO,27,0,0,133,9,3,"705,000.00","705,000.00",100.00,"[""5.395644, 100.317766""]",,https://teduh.kpkt.gov.my/project-swasta/12142-2,"(257, '12142-2')"
20,1 2 1 4 2 - 2 - S T R A I T S   G A R D E N   -   P A N G S A P U R I   -   H O M E,PREMCOURT DEVELOPMENT SDN. BHD.,12142,12142/02-2020/0215(R),21 Feb 2017,20 Feb 2020,043240088,tilb@tambunindah.com,-,"12142-2,",SIAP DENGAN: CCC PENUH,12142-2/02-2017/0933(P),21 Feb 2016,20 Feb 2017,"RM 72,500.00",0.00mps - 133.13mps,RUMAH PANGSA/KONDO,27,0,0,0,17,0,"299,900.00","299,900.00",100.00,"[""5.395644, 100.317766""]",,https://teduh.kpkt.gov.my/project-swasta/12142-2,"(257, '12142-2')"
21,1 2 1 5 2 - 1 - T A M A N   G H E E   H I A N G,SIX ELEVEN ASSETS GROUP SDN. BHD.,12152,12152-2/02-2021/01623(L),10 Feb 2020,09 Feb 2021,-,-,-,"12152-1,",SIAP DENGAN: CCC PENUH,12152-1/08-2014/0785(P),07 Aug 2013,06 Aug 2014,"RM 1,618,000.00",0.00mps,RUMAH TERES,3,0,0,0,10,3,"1,918,000.00","3,288,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12152-1,"(258, '12152-1')"
22,1 2 1 5 2 - 1 - T A M A N   G H E E   H I A N G,SIX ELEVEN ASSETS GROUP SDN. BHD.,12152,12152-2/02-2021/01623(L),10 Feb 2020,09 Feb 2021,-,-,-,"12152-1,",SIAP DENGAN: CCC PENUH,12152-1/08-2014/0785(P),07 Aug 2013,06 Aug 2014,"RM 1,618,000.00",0.00mps,RUMAH TERES,3,0,0,0,13,1,"1,898,000.00","3,388,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12152-1,"(258, '12152-1')"
23,1 2 1 5 2 - 1 - T A M A N   G H E E   H I A N G,SIX ELEVEN ASSETS GROUP SDN. BHD.,12152,12152-2/02-2021/01623(L),10 Feb 2020,09 Feb 2021,-,-,-,"12152-1,",SIAP DENGAN: CCC PENUH,12152-1/08-2014/0785(P),07 Aug 2013,06 Aug 2014,"RM 1,618,000.00",0.00mps,RUMAH TERES,3,0,0,0,4,3,"1,618,000.00","2,488,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12152-1,"(258, '12152-1')"
24,1 2 1 5 2 - 2 - T A M A N   G H E E   H I A N G,SIX ELEVEN ASSETS GROUP SDN. BHD.,12152,12152-2/02-2021/01623(L),10 Feb 2020,09 Feb 2021,-,-,-,"12152-2,",SIAP DENGAN: CCC PENUH,12152-2/11-2018/02812(P),28 Nov 2017,27 Nov 2018,"RM 2,580,000.00",363.70mps,RUMAH TERES,3,0,0,364,23,20,"2,580,000.00","3,680,000.00",100.00,"[""5.384014, 100.307123""]",,https://teduh.kpkt.gov.my/project-swasta/12152-2,"(259, '12152-2')"
25,1 2 1 5 5 - 1 - S T A R S E R I E S   D E V E L O P M E N T   S D N .   B H D .,STARSERIES DEVELOPMENT SDN. BHD.,12155,12155-1/02-2019/01126(L),15 Feb 2018,14 Feb 2019,-,-,-,"12155-1,",SIAP DENGAN: CFO PENUH,12155-1/02-2017/01347(P),15 Feb 2016,14 Feb 2017,"RM 1,152,000.00","7,739.19mps - 13,759.03mps",RUMAH BERKEMBAR,3,0,0,"7,739",28,2,"1,152,000.00","1,365,000.00",100.00,"[""5.354748, 100.442272""]",,https://teduh.kpkt.gov.my/project-swasta/12155-1,"(260, '12155-1')"
26,1 2 1 5 5 - 1 - S T A R S E R I E S   D E V E L O P M E N T   S D N .   B H D .,STARSERIES DEVELOPMENT SDN. BHD.,12155,12155-1/02-2019/01126(L),15 Feb 2018,14 Feb 2019,-,-,-,"12155-1,",SIAP DENGAN: CFO PENUH,12155-1/02-2017/01347(P),15 Feb 2016,14 Feb 2017,"RM 1,152,000.00","7,739.19mps - 13,759.03mps",RUMAH SESEBUAH,3,0,0,"13,759",31,3,"1,474,000.00","2,553,000.00",100.00,"[""5.354748, 100.442272""]",,https://teduh.kpkt.gov.my/project-swasta/12155-1,"(260, '12155-1')"
27,1 2 1 5 6 - 1 - V I L A   O R E N,MASTER DEVELOPER SDN. BHD.,12156,12156-1/07-2015/01970(L),31 Jul 2014,30 Jul 2015,-,-,-,"12156-1,",SIAP DENGAN: CCC PENUH,12156-1/07-2015/01970(P),31 Jul 2014,30 Jul 2015,"RM 604,800.00",0.00mps,RUMAH BERPAGAR,3,0,0,0,12,1,"800,800.00","941,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12156-1,"(261, '12156-1')"
28,1 2 1 5 6 - 1 - V I L A   O R E N,MASTER DEVELOPER SDN. BHD.,12156,12156-1/07-2015/01970(L),31 Jul 2014,30 Jul 2015,-,-,-,"12156-1,",SIAP DENGAN: CCC PENUH,12156-1/07-2015/01970(P),31 Jul 2014,30 Jul 2015,"RM 604,800.00",0.00mps,RUMAH BERPAGAR,3,0,0,0,62,4,"604,800.00","883,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12156-1,"(261, '12156-1')"
29,1 2 1 5 8 - 1 - G O O D   D E S I G N   S D N .   B H D .,GOOD DESIGN SDN. BHD.,12158,12158-1/09-2015/02130(L),04 Sep 2014,03 Sep 2015,-,aromadev@yahoo.com,aromadev@yahoo.com,"12158-1,",SIAP DENGAN: CCC PENUH,12158-1/09-2015/02130(P),04 Sep 2014,03 Sep 2015,"RM 450,900.00",111.48mps - 301.00mps,RUMAH BERKEMBAR,2,0,0,184,18,16,"485,700.00","538,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12158-1,"(262, '12158-1')"
30,1 2 1 5 8 - 1 - G O O D   D E S I G N   S D N .   B H D .,GOOD DESIGN SDN. BHD.,12158,12158-1/09-2015/02130(L),04 Sep 2014,03 Sep 2015,-,aromadev@yahoo.com,aromadev@yahoo.com,"12158-1,",SIAP DENGAN: CCC PENUH,12158-1/09-2015/02130(P),04 Sep 2014,03 Sep 2015,"RM 450,900.00",111.48mps - 301.00mps,RUMAH SESEBUAH,1,0,0,111,30,14,"450,900.00","498,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12158-1,"(262, '12158-1')"
31,1 2 1 5 8 - 1 - G O O D   D E S I G N   S D N .   B H D .,GOOD DESIGN SDN. BHD.,12158,12158-1/09-2015/02130(L),04 Sep 2014,03 Sep 2015,-,aromadev@yahoo.com,aromadev@yahoo.com,"12158-1,",SIAP DENGAN: CCC PENUH,12158-1/09-2015/02130(P),04 Sep 2014,03 Sep 2015,"RM 450,900.00",111.48mps - 301.00mps,RUMAH SESEBUAH,3,0,0,301,26,22,"672,800.00","718,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12158-1,"(262, '12158-1')"
32,1 2 1 5 8 - 1 - G O O D   D E S I G N   S D N .   B H D .,GOOD DESIGN SDN. BHD.,12158,12158-1/09-2015/02130(L),04 Sep 2014,03 Sep 2015,-,aromadev@yahoo.com,aromadev@yahoo.com,"12158-1,",SIAP DENGAN: CCC PENUH,12158-1/09-2015/02130(P),04 Sep 2014,03 Sep 2015,"RM 450,900.00",111.48mps - 301.00mps,RUMAH SESEBUAH,2,0,0,201,43,22,"570,300.00","638,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12158-1,"(262, '12158-1')"
33,1 2 1 6 7 - 1 - J A D E   G A R D E N   B A L I K   P U L A U,JADE VALLEY HOUSING SDN. BHD.,12167,12167/08-2024/0842(R),15 Aug 2015,14 Aug 2024,043569871,jadevalleygroup@hotmail.com,-,"12167-1,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 766,604.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,12,0,"766,604.00","987,725.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12167-1,"(263, '12167-1')"
34,1 2 1 8 7 - 1 - T A M A N   B E R T A M   F L O R A,BILLION SITE SDN. BHD.,12187,12187/04-2025/0022(R),03 Mar 2022,06 Apr 2025,-,-,-,"12187-1,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 283,800.00",0.00mps,RUMAH TERES,2,0,0,0,51,9,"283,800.00","413,300.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12187-1,"(264, '12187-1')"
35,1 2 1 8 7 - 1 - T A M A N   B E R T A M   F L O R A,BILLION SITE SDN. BHD.,12187,12187/04-2025/0022(R),03 Mar 2022,06 Apr 2025,-,-,-,"12187-1,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 283,800.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,2,0,"494,800.00","562,600.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12187-1,"(264, '12187-1')"
36,1 2 1 8 7 - 1 - T A M A N   B E R T A M   F L O R A,BILLION SITE SDN. BHD.,12187,12187/04-2025/0022(R),03 Mar 2022,06 Apr 2025,-,-,-,"12187-1,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 283,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,32,5,"393,600.00","526,600.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12187-1,"(264, '12187-1')"
37,1 2 1 8 7 - 2 - T A M A N   B E R T A M   R I A,BILLION SITE SDN. BHD.,12187,12187/04-2025/0022(R),03 Mar 2022,06 Apr 2025,-,-,-,"12187-2,",SIAP DENGAN: CCC PENUH,12187-2/04-2019/0256(P),07 Apr 2017,06 Apr 2019,"RM 548,000.00",178.20mps,RUMAH BERKEMBAR,2,0,0,178,24,16,"548,000.00","639,000.00",100.00,"[""5.507994, 100.433468""]",,https://teduh.kpkt.gov.my/project-swasta/12187-2,"(265, '12187-2')"
38,1 2 2 1 0 - 1 - A V O N G O L D   V A L L E Y   S D N   B H D,AVONGOLD VALLEY SDN. BHD.,12210,12210-1/02-2015/01274(L),07 Feb 2014,06 Feb 2015,-,-,-,"12210-1,",SIAP DENGAN: CCC PENUH,12210-1/02-2015/01274(P),07 Feb 2014,06 Feb 2015,"RM 450,000.00",0.00mps - 253.00mps,RUMAH TERES,3,0,0,253,122,47,"450,000.00","1,000,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12210-1,"(266, '12210-1')"
39,1 2 2 1 0 - 1 - A V O N G O L D   V A L L E Y   S D N   B H D,AVONGOLD VALLEY SDN. BHD.,12210,12210-1/02-2015/01274(L),07 Feb 2014,06 Feb 2015,-,-,-,"12210-1,",SIAP DENGAN: CCC PENUH,12210-1/02-2015/01274(P),07 Feb 2014,06 Feb 2015,"RM 450,000.00",0.00mps - 253.00mps,RUMAH SESEBUAH,3,0,0,0,2,2,"950,000.00","1,350,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12210-1,"(266, '12210-1')"
40,1 2 2 1 0 - 1 - A V O N G O L D   V A L L E Y   S D N   B H D,AVONGOLD VALLEY SDN. BHD.,12210,12210-1/02-2015/01274(L),07 Feb 2014,06 Feb 2015,-,-,-,"12210-1,",SIAP DENGAN: CCC PENUH,12210-1/02-2015/01274(P),07 Feb 2014,06 Feb 2015,"RM 450,000.00",0.00mps - 253.00mps,RUMAH BERKEMBAR,3,0,0,228,18,12,"650,000.00","1,200,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12210-1,"(266, '12210-1')"
41,1 2 2 2 1 - 1 - 8 6   A V E N U E   R E S I D E N C E S,YUAN SENG BUILDING TRADING SDN. BHD.,12221,12221/10-2025/0484(R),23 Oct 2015,22 Oct 2025,-,-,-,"12221-1,",SIAP DENGAN: CCC PENUH,12221-1/10-2015/02385(P),23 Oct 2014,22 Oct 2015,"RM 200,000.00",118.26mps,RUMAH PANGSA/KONDO,12,0,0,118,96,20,"200,000.00","686,298.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12221-1,"(267, '12221-1')"
42,1 2 2 4 6 - 1 - M O N T   T I E R R A   R E S I D E N C E S,SOLID GOLD NETWORK SDN. BHD.,12246,12246-1/10-2015/02382(L),21 Oct 2014,20 Oct 2015,-,kenkc@pd.jaring.my,-,"12246-1,",SIAP DENGAN: CCC PENUH,12246-1/10-2015/02382(P),21 Oct 2014,20 Oct 2015,"RM 635,000.00",278.70mps,RUMAH TERES,3,0,0,279,44,1,"635,000.00","1,380,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12246-1,"(268, '12246-1')"
43,1 2 2 5 2 - 1 - S A N D I L A N D S,BHL WATERFRONT SDN. BHD.,12252,12252-1/01-2021/01267(L),04 Jan 2020,03 Jan 2021,-,-,-,"12252-1,",SIAP DENGAN: CCC PENUH,12252-1/01-2018/0806(P),04 Jan 2017,03 Jan 2018,"RM 200,000.00",124.00mps,RUMAH PANGSA/KONDO,38,0,0,124,403,87,"200,000.00","1,446,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12252-1,"(269, '12252-1')"
44,1 2 2 5 8 - 1 - O L I V E   T R E E   R E S I D E N C E S,HIG LIVINGSTON SDN. BHD.,12258,12258-1/11-2015/02235(L),05 Nov 2014,04 Nov 2015,-,-,-,"12258-1,",SIAP DENGAN: CCC PENUH,12258-1/11-2015/02235(P),05 Nov 2014,04 Nov 2015,"RM 1,022,450.00",157.00mps,RUMAH PANGSA/KONDO,23,0,0,157,91,19,"1,022,450.00","3,738,735.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/12258-1,"(270, '12258-1')"
45,1 2 2 6 8 - 1 - B I N W A N   D E V E L O P M E N T   S D N   B H D,BINWAN DEVELOPMENT SDN. BHD.,12268,12268/08-2025/0566(R),16 Aug 2016,15 Aug 2025,60-4-5759598,IRAMANKERALA@GMAIL.COM,-,"12268-1,",SAKIT,12268-1/08-2023/0951(R)-(L),16 Aug 2016,15 Aug 2023,"RM 463,000.00",260.00mps,RUMAH SESEBUAH,2,0,0,260,2,2,"850,000.00","850,000.00",48.75,"[""5.475562, 100.498914""]",,https://teduh.kpkt.gov.my/project-swasta/12268-1,"(271, '12268-1')"
46,1 2 2 6 8 - 1 - B I N W A N   D E V E L O P M E N T   S D N   B H D,BINWAN DEVELOPMENT SDN. BHD.,12268,12268/08-2025/0566(R),16 Aug 2016,15 Aug 2025,60-4-5759598,IRAMANKERALA@GMAIL.COM,-,"12268-1,",SAKIT,12268-1/08-2023/0951(R)-(L),16 Aug 2016,15 Aug 2023,"RM 463,000.00",260.00mps,RUMAH BERKEMBAR,2,0,0,260,38,20,"463,000.00","795,000.00",71.84,"[""5.475562, 100.498914""]",,https://teduh.kpkt.gov.my/project-swasta/12268-1,"(271, '12268-1')"
47,1 2 2 8 6 - 1 - L O F T   2 3,HHC JAYA DEVELOPMENT SDN. BHD.,12286,12286-1/06-2018/01737(L),21 Jun 2017,20 Jun 2018,-,hhcjaya@gmail.com,-,"12286-1,",SIAP DENGAN: CCC PENUH,12286-1/12-2015/02408(P),19 Dec 2014,18 Dec 2015,"RM 721,000.00",221.18mps - 247.63mps,RUMAH TERES,2,0,0,221,13,4,"721,000.00","1,222,000.00",100.00,"[""5.340292, 100.224577""]",,https://teduh.kpkt.gov.my/project-swasta/12286-1,"(272, '12286-1')"
