,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
10,4 7 0 8 - 1 5 - B A N D A R   P E R D A,ASEANIA DEVELOPMENT SDN. BHD.,4708,4708-17/10-2017/02731(L),17 Oct 2016,16 Oct 2017,-,liza.jaafar@gbec.my,-,"4708-15,",SIAP DENGAN: CFO PENUH,4708-15/517/2008(03),12 Mar 2007,11 Mar 2008,"RM 169,000.00",0.00mps,RUMAH TERES,2,0,0,0,104,104,"226,000.00","334,780.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/4708-15,"(505, '4708-15')"
11,4 7 0 8 - 1 5 - B A N D A R   P E R D A,ASEANIA DEVELOPMENT SDN. BHD.,4708,4708-17/10-2017/02731(L),17 Oct 2016,16 Oct 2017,-,liza.jaafar@gbec.my,-,"4708-15,",SIAP DENGAN: CFO PENUH,4708-15/517/2008(03),12 Mar 2007,11 Mar 2008,"RM 169,000.00",0.00mps,RUMAH TERES,2,0,0,0,36,36,"186,000.00","295,745.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4708-15,"(505, '4708-15')"
12,4 7 0 8 - 1 5 - B A N D A R   P E R D A,ASEANIA DEVELOPMENT SDN. BHD.,4708,4708-17/10-2017/02731(L),17 Oct 2016,16 Oct 2017,-,liza.jaafar@gbec.my,-,"4708-15,",SIAP DENGAN: CFO PENUH,4708-15/517/2008(03),12 Mar 2007,11 Mar 2008,"RM 169,000.00",0.00mps,RUMAH TERES,2,0,0,0,47,47,"186,003.00","275,671.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4708-15,"(505, '4708-15')"
13,4 7 0 8 - 1 5 - B A N D A R   P E R D A,ASEANIA DEVELOPMENT SDN. BHD.,4708,4708-17/10-2017/02731(L),17 Oct 2016,16 Oct 2017,-,liza.jaafar@gbec.my,-,"4708-15,",SIAP DENGAN: CFO PENUH,4708-15/517/2008(03),12 Mar 2007,11 Mar 2008,"RM 169,000.00",0.00mps,RUMAH TERES,2,0,0,0,57,57,"169,000.00","258,875.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4708-15,"(505, '4708-15')"
14,4 7 0 8 - 1 5 - B A N D A R   P E R D A,ASEANIA DEVELOPMENT SDN. BHD.,4708,4708-17/10-2017/02731(L),17 Oct 2016,16 Oct 2017,-,liza.jaafar@gbec.my,-,"4708-15,",SIAP DENGAN: CFO PENUH,4708-15/517/2008(03),12 Mar 2007,11 Mar 2008,"RM 169,000.00",0.00mps,RUMAH TERES,2,0,0,0,16,16,"186,002.00","252,555.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4708-15,"(505, '4708-15')"
15,4 7 0 8 - 1 5 - B A N D A R   P E R D A,ASEANIA DEVELOPMENT SDN. BHD.,4708,4708-17/10-2017/02731(L),17 Oct 2016,16 Oct 2017,-,liza.jaafar@gbec.my,-,"4708-15,",SIAP DENGAN: CFO PENUH,4708-15/517/2008(03),12 Mar 2007,11 Mar 2008,"RM 169,000.00",0.00mps,RUMAH TERES,2,0,0,0,46,46,"186,001.00","255,282.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4708-15,"(505, '4708-15')"
16,4 7 0 8 - 1 6 - C A S A   I D A M A N,ASEANIA DEVELOPMENT SDN. BHD.,4708,4708-17/10-2017/02731(L),17 Oct 2016,16 Oct 2017,-,liza.jaafar@gbec.my,-,"4708-16,",SIAP DENGAN: CFO PENUH,4708-16/2270/2008(10),24 Oct 2007,23 Oct 2008,"RM 151,031.00",0.00mps,RUMAH TERES,1,0,0,0,47,47,"151,031.00","244,771.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/4708-16,"(506, '4708-16')"
17,4 7 0 8 - 1 7 - C A M E L L I A   B A N D A R   P E R D A,ASEANIA DEVELOPMENT SDN. BHD.,4708,4708-17/10-2017/02731(L),17 Oct 2016,16 Oct 2017,-,liza.jaafar@gbec.my,-,"4708-17,",SIAP DENGAN: CCC PENUH,4708-17/10-2017/02731(P),17 Oct 2016,16 Oct 2017,"RM 280,000.00",102.00mps,RUMAH KLUSTER,2,0,0,102,198,0,"280,000.00","355,335.00",100.00,"[""5.222600, 100.260000""]",,https://teduh.kpkt.gov.my/project-swasta/4708-17,"(507, '4708-17')"
18,4 7 2 3 - 3 - P A N G S A P U R I   S E R V I S   A S T O N   A C A C I A,TINGGIAN DEVELOPMENT SDN. BHD.,4723,4723/08-2027/0829(R),29 Aug 2022,28 Aug 2027,043866138,pg@huayang.com.my,www.huayang.com.my,"4723-3,",BERJALAN LANCAR,4723-3/10-2025/0228(N)-(S),11 Oct 2022,10 Oct 2025,"RM 319,200.00",0.00mps,PANGSAPURI SERVIS,33,"2, 3, 4","2, 3",0,311,50,"319,200.00","681,950.00",63.79,"[""5.363085, 100.465307""]",,https://teduh.kpkt.gov.my/project-swasta/4723-3,"(508, '4723-3')"
19,4 9 5 6 - 2 - T E R A T A I,NG KHYE SOON CONSTRUCTION SDN. BHD.,4956,4956-2/03-2017/0169(L),03 Mar 2015,02 Mar 2017,-,-,-,"4956-2,",SIAP DENGAN: CCC PENUH,4956-2/03-2017/0169(P),03 Mar 2015,02 Mar 2017,"RM 448,000.00","2,358.00mps",RUMAH TERES,2,0,0,"2,358",29,15,"448,000.00","588,000.00",100.00,"[""5.226488, 100.500891""]",,https://teduh.kpkt.gov.my/project-swasta/4956-2,"(509, '4956-2')"
20,5 2 9 3 - 1 1 - A I R M A S   D E V E L O P M E T   S D N   B H D,AIRMAS DEVELOPMENT SDN. BHD.,5293,5293/04-2028/0529(A),17 Apr 2023,16 Apr 2028,-,-,-,"5293-11,",SIAP DENGAN: CCC PENUH,5293-11/12-2014/01376(P),11 Dec 2013,10 Dec 2014,"RM 388,000.00",125.11mps,RUMAH BANDAR,1.5,0,0,125,22,7,"388,000.00","495,000.00",100.00,"[""5.410357, 100.372491""]",,https://teduh.kpkt.gov.my/project-swasta/5293-11,"(510, '5293-11')"
21,5 2 9 3 - 1 2 - P A N G S A P U R I   B E T I K   M A N I S,AIRMAS DEVELOPMENT SDN. BHD.,5293,5293/04-2028/0529(A),17 Apr 2023,16 Apr 2028,-,-,-,"5293-12,",SIAP DENGAN: CCC PENUH,5293-12/09-2018/02109(P),08 Sep 2017,07 Sep 2018,"RM 453,500.00",143.95mps,RUMAH PANGSA/KONDO,16,0,0,144,148,55,"453,500.00","751,000.00",100.00,"[""5.358000, 100.452200""]",,https://teduh.kpkt.gov.my/project-swasta/5293-12,"(511, '5293-12')"
22,5 2 9 3 - 7 - -,AIRMAS DEVELOPMENT SDN. BHD.,5293,5293/04-2028/0529(A),17 Apr 2023,16 Apr 2028,-,-,-,"5293-7,",SIAP DENGAN: CFO PENUH,5293-7/671/2006(03),30 Mar 2005,29 Mar 2006,"RM 258,000.00",0.00mps,RUMAH TERES,2,0,0,0,13,13,"258,000.00","336,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5293-7,"(512, '5293-7')"
23,5 2 9 3 - 8 - T A M A N   B U K I T,AIRMAS DEVELOPMENT SDN. BHD.,5293,5293/04-2028/0529(A),17 Apr 2023,16 Apr 2028,-,-,-,"5293-8,",SIAP DENGAN: CCC PENUH,5293-8/2304/2011(11),24 Nov 2010,23 Nov 2011,"RM 678,000.00",0.00mps,RUMAH KLUSTER,2.5,0,0,0,12,12,"678,000.00","800,000.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/5293-8,"(513, '5293-8')"
24,5 2 9 3 - 9 - P A N G S A P U R I   T E L A G A   E M A S,AIRMAS DEVELOPMENT SDN. BHD.,5293,5293/04-2028/0529(A),17 Apr 2023,16 Apr 2028,-,-,-,"5293-9,",SIAP DENGAN: CCC PENUH,5293-9/564/2013(03),13 Mar 2012,12 Mar 2013,"RM 190,000.00",0.00mps,RUMAH PANGSA/KONDO,11,0,0,0,76,76,"190,000.00","219,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5293-9,"(514, '5293-9')"
25,5 2 9 3 - 9 - P A N G S A P U R I   T E L A G A   E M A S,AIRMAS DEVELOPMENT SDN. BHD.,5293,5293/04-2028/0529(A),17 Apr 2023,16 Apr 2028,-,-,-,"5293-9,",SIAP DENGAN: CCC PENUH,5293-9/564/2013(03),13 Mar 2012,12 Mar 2013,"RM 190,000.00",0.00mps,RUMAH PANGSA/KONDO,11,0,0,0,68,68,"262,000.00","291,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5293-9,"(514, '5293-9')"
26,5 4 5 5 - 7 - D E S A   M U T I A R A   2   F A S A   6,METRIO HILL SDN. BHD.,5455,5455/11-2021/0687(R),21 Nov 2020,20 Nov 2021,-,-,-,"5455-7,",SIAP DENGAN: CFO PENUH,5455-7/1889/2006(08),09 Aug 2005,08 Aug 2006,"RM 569,038.00",0.00mps,RUMAH TERES,3,0,0,0,5,5,"569,038.00","817,591.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5455-7,"(515, '5455-7')"
27,5 4 5 5 - 8 - D E S A   M U T I A R A   2   F A S A   8,METRIO HILL SDN. BHD.,5455,5455/11-2021/0687(R),21 Nov 2020,20 Nov 2021,-,-,-,"5455-8,",SIAP DENGAN: CFO PENUH,5455-8/2449/2006(10),20 Oct 2005,19 Oct 2006,"RM 800,888.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,8,8,"800,888.00","827,888.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5455-8,"(516, '5455-8')"
28,5 4 5 5 - 9 - B E V E R L Y   H E I G H T S,METRIO HILL SDN. BHD.,5455,5455/11-2021/0687(R),21 Nov 2020,20 Nov 2021,-,-,-,"5455-9,",SIAP DENGAN: CCC PENUH,5455-9/11-2018/02338(P),07 Nov 2017,06 Nov 2018,"RM 4,884,000.00",0.00mps - 594.00mps,RUMAH SESEBUAH,3,0,0,580,1,0,"4,884,000.00","4,884,000.00",100.00,"[""5.375111, 100.295131""]",,https://teduh.kpkt.gov.my/project-swasta/5455-9,"(517, '5455-9')"
29,5 4 5 5 - 9 - B E V E R L Y   H E I G H T S,METRIO HILL SDN. BHD.,5455,5455/11-2021/0687(R),21 Nov 2020,20 Nov 2021,-,-,-,"5455-9,",SIAP DENGAN: CCC PENUH,5455-9/11-2018/02338(P),07 Nov 2017,06 Nov 2018,"RM 4,884,000.00",0.00mps - 594.00mps,RUMAH SESEBUAH,4,0,0,0,1,1,"6,118,350.00","6,118,350.00",100.00,"[""5.375111, 100.295131""]",,https://teduh.kpkt.gov.my/project-swasta/5455-9,"(517, '5455-9')"
30,5 4 5 5 - 9 - B E V E R L Y   H E I G H T S,METRIO HILL SDN. BHD.,5455,5455/11-2021/0687(R),21 Nov 2020,20 Nov 2021,-,-,-,"5455-9,",SIAP DENGAN: CCC PENUH,5455-9/11-2018/02338(P),07 Nov 2017,06 Nov 2018,"RM 4,884,000.00",0.00mps - 594.00mps,RUMAH SESEBUAH,3,0,0,594,1,0,"5,245,800.00","5,245,800.00",100.00,"[""5.375111, 100.295131""]",,https://teduh.kpkt.gov.my/project-swasta/5455-9,"(517, '5455-9')"
31,5 4 5 5 - 9 - B E V E R L Y   H E I G H T S,METRIO HILL SDN. BHD.,5455,5455/11-2021/0687(R),21 Nov 2020,20 Nov 2021,-,-,-,"5455-9,",SIAP DENGAN: CCC PENUH,5455-9/11-2018/02338(P),07 Nov 2017,06 Nov 2018,"RM 4,884,000.00",0.00mps - 594.00mps,RUMAH SESEBUAH,4,0,0,0,6,6,"6,077,400.00","6,192,900.00",100.00,"[""5.375111, 100.295131""]",,https://teduh.kpkt.gov.my/project-swasta/5455-9,"(517, '5455-9')"
32,5 4 5 5 - 9 - B E V E R L Y   H E I G H T S,METRIO HILL SDN. BHD.,5455,5455/11-2021/0687(R),21 Nov 2020,20 Nov 2021,-,-,-,"5455-9,",SIAP DENGAN: CCC PENUH,5455-9/11-2018/02338(P),07 Nov 2017,06 Nov 2018,"RM 4,884,000.00",0.00mps - 594.00mps,RUMAH SESEBUAH,4,0,0,0,1,1,"6,088,950.00","6,088,950.00",100.00,"[""5.375111, 100.295131""]",,https://teduh.kpkt.gov.my/project-swasta/5455-9,"(517, '5455-9')"
33,5 4 5 5 - 9 - B E V E R L Y   H E I G H T S,METRIO HILL SDN. BHD.,5455,5455/11-2021/0687(R),21 Nov 2020,20 Nov 2021,-,-,-,"5455-9,",SIAP DENGAN: CCC PENUH,5455-9/11-2018/02338(P),07 Nov 2017,06 Nov 2018,"RM 4,884,000.00",0.00mps - 594.00mps,RUMAH SESEBUAH,4,0,0,564,7,2,"6,171,900.00","6,325,200.00",100.00,"[""5.375111, 100.295131""]",,https://teduh.kpkt.gov.my/project-swasta/5455-9,"(517, '5455-9')"
34,5 7 9 1 - 1 0 - B E R T A M   P E R D A N A   F A S A   5,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-10,",SIAP DENGAN: CFO PENUH,5791-10/2615/2007(09),21 Dec 2006,20 Sep 2007,"RM 130,000.00",0.00mps,RUMAH TERES,2,0,0,0,116,116,"150,000.00","150,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5791-10,"(518, '5791-10')"
35,5 7 9 1 - 1 0 - B E R T A M   P E R D A N A   F A S A   5,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-10,",SIAP DENGAN: CFO PENUH,5791-10/2615/2007(09),21 Dec 2006,20 Sep 2007,"RM 130,000.00",0.00mps,RUMAH TERES,1,0,0,0,62,62,"130,000.00","130,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5791-10,"(518, '5791-10')"
36,5 7 9 1 - 1 1 - B E R T A M   L A K E H O M E   F A S A   1 A,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-11,",SIAP DENGAN: CFO PENUH,5791-11/2373/2007(11),15 Nov 2006,14 Nov 2007,"RM 242,302.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,76,76,"336,046.00","514,157.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5791-11,"(519, '5791-11')"
37,5 7 9 1 - 1 1 - B E R T A M   L A K E H O M E   F A S A   1 A,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-11,",SIAP DENGAN: CFO PENUH,5791-11/2373/2007(11),15 Nov 2006,14 Nov 2007,"RM 242,302.00",0.00mps,RUMAH TERES,2,0,0,0,44,44,"242,302.00","405,295.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5791-11,"(519, '5791-11')"
38,5 7 9 1 - 1 1 - B E R T A M   L A K E H O M E   F A S A   1 A,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-11,",SIAP DENGAN: CFO PENUH,5791-11/2373/2007(11),15 Nov 2006,14 Nov 2007,"RM 242,302.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,12,12,"480,484.00","675,152.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5791-11,"(519, '5791-11')"
39,5 7 9 1 - 1 2 - B E R T A M   P E R D A N A   F A S A   1 0 B,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-12,",SIAP DENGAN: CFO PENUH,5791-12/1370/2010(01),07 Jul 2009,06 Jan 2010,"RM 145,200.00",0.00mps,RUMAH TERES,1,0,0,0,39,39,"150,500.00","189,500.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/5791-12,"(520, '5791-12')"
40,5 7 9 1 - 1 2 - B E R T A M   P E R D A N A   F A S A   1 0 B,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-12,",SIAP DENGAN: CFO PENUH,5791-12/1370/2010(01),07 Jul 2009,06 Jan 2010,"RM 145,200.00",0.00mps,RUMAH TERES,1,0,0,0,39,39,"145,200.00","184,400.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/5791-12,"(520, '5791-12')"
41,5 7 9 1 - 1 2 - B E R T A M   P E R D A N A   F A S A   1 0 B,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-12,",SIAP DENGAN: CFO PENUH,5791-12/1370/2010(01),07 Jul 2009,06 Jan 2010,"RM 145,200.00",0.00mps,RUMAH TERES,1,0,0,0,78,78,"156,000.00","190,900.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/5791-12,"(520, '5791-12')"
42,5 7 9 1 - 1 3 - B E R T A M   L A K E H O M E S,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-13,",SIAP DENGAN: CFO PENUH,5791-13/1270/2009(06),23 Jun 2008,22 Jun 2009,"RM 400,000.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,30,30,"400,000.00","650,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5791-13,"(521, '5791-13')"
43,5 7 9 1 - 1 4 - B E R T A M   P E R D A N A,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-14,",SIAP DENGAN: CFO PENUH,5791-14/115/2010(01),16 Feb 2009,30 Jan 2010,"RM 42,000.00",0.00mps,RUMAH TERES,1,0,0,0,412,412,"42,000.00","86,475.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/5791-14,"(522, '5791-14')"
44,5 7 9 1 - 1 5 - B E R T A M   P E R D A N A   3,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-15,",SIAP DENGAN: CCC PENUH,5791-15/2202/2010(12),12 Dec 2009,11 Dec 2010,"RM 230,300.00",0.00mps,RUMAH TERES,2,0,0,0,38,38,"242,400.00","289,700.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/5791-15,"(523, '5791-15')"
45,5 7 9 1 - 1 5 - B E R T A M   P E R D A N A   3,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-15,",SIAP DENGAN: CCC PENUH,5791-15/2202/2010(12),12 Dec 2009,11 Dec 2010,"RM 230,300.00",0.00mps,RUMAH TERES,2,0,0,0,26,26,"230,300.00","275,300.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/5791-15,"(523, '5791-15')"
46,5 7 9 1 - 1 6 - B E R T A M   P E R D A N A   3,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-16,",SIAP DENGAN: CCC PENUH,5791-16/2096/2009(11),10 Nov 2008,09 Nov 2009,"RM 142,200.00",0.00mps,RUMAH TERES,1,0,0,0,100,100,"142,200.00","260,600.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/5791-16,"(524, '5791-16')"
47,5 7 9 1 - 1 7 - B E R T A M   P E R D A N A   3,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-17,",SIAP DENGAN: CCC PENUH,5791-17/2383/2010(11),26 Nov 2009,25 Nov 2010,"RM 146,100.00",0.00mps,RUMAH TERES,1,0,0,0,202,202,"146,100.00","206,300.00",99.25,,,https://teduh.kpkt.gov.my/project-swasta/5791-17,"(525, '5791-17')"
48,5 7 9 1 - 1 8 - B E R T A M   P E R D A N A   2,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-18,",SIAP DENGAN: CCC PENUH,5791-18/2384/2010(11),26 Nov 2009,25 Nov 2010,"RM 283,600.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,40,40,"283,600.00","329,000.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/5791-18,"(526, '5791-18')"
49,5 7 9 1 - 1 9 - B E R T A M   P E R D A N A   3,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-19,",SIAP DENGAN: CCC PENUH,5791-19/2024/2011(10),19 Oct 2010,18 Oct 2011,"RM 240,000.00",0.00mps,RUMAH TERES,2,0,0,0,59,59,"240,000.00","283,500.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5791-19,"(527, '5791-19')"
50,5 7 9 1 - 2 0 - B E R T A M   P E R D A N A   3,BERTAM PROPERTIES SDN. BHD.,5791,5791/11-2026/1381(A),24 Nov 2023,23 Nov 2026,045782020,amisyuhaimi@gmail.com,-,"5791-20,",SIAP DENGAN: CCC PENUH,5791-20/1047/2013(02),03 May 2012,01 Feb 2013,"RM 42,000.00",0.00mps,RUMAH KLUSTER,2,0,0,0,193,193,"42,000.00","83,500.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5791-20,"(528, '5791-20')"
