,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
10,1 1 1 5 9 - 1 3 - T A M A N   J A D I,SRI KERDAU DEVELOPMENT SDN. BHD,11159,11159/05-2026/0742(A),29 May 2023,28 May 2026,-,cbr1212@yahoo.com,-,"11159-13,",BERJALAN LANCAR,11159-13/01-2025/0029(N)-(L),09 Jan 2023,08 Jan 2025,"RM 278,000.00",118.00mps - 130.00mps,RUMAH TERES,1,"3, 4",2,130,20,11,"288,000.00","378,000.00",77.50,"[""2.666639, 103.616882""]",,https://teduh.kpkt.gov.my/project-swasta/11159-13,"(2075, '11159-13')"
11,1 1 1 5 9 - 1 3 - T A M A N   J A D I,SRI KERDAU DEVELOPMENT SDN. BHD,11159,11159/05-2026/0742(A),29 May 2023,28 May 2026,-,cbr1212@yahoo.com,-,"11159-13,",BERJALAN LANCAR,11159-13/01-2025/0029(N)-(L),09 Jan 2023,08 Jan 2025,"RM 278,000.00",118.00mps - 130.00mps,RUMAH TERES,1,0,0,118,10,5,"278,000.00","388,000.00",72.50,"[""2.666639, 103.616882""]",,https://teduh.kpkt.gov.my/project-swasta/11159-13,"(2075, '11159-13')"
12,1 1 1 9 2 - 3 - T A M A N   1 - I C O N,EVOCON PROPERTIES SDN. BHD.,11192,11192/01-2028/0002(R),27 Jan 2023,26 Jan 2028,0129852568,evocon_properties@yahoo.com.my,-,"11192-3,",SAKIT,11192-3/01-2025/1708(R)-(L),27 Jan 2024,26 Jan 2025,"RM 242,580.00",121.82mps - 179.33mps,RUMAH TERES,2,4,2,122 - 179,75,5,"242,580.00","627,980.00",97.50,"[""3.730774, 103.309815""]",,https://teduh.kpkt.gov.my/project-swasta/11192-3,"(2080, '11192-3')"
13,1 1 2 8 9 - 8 - T A M A N   K E M P A D A N G   G O L D F I E L D S   F A S A   6,GOLDFIELDS PROPERTY SDN. BHD.,11289,11289/10-2025/1169(A),20 Oct 2022,19 Oct 2025,095159393,goldfieldsproperty@yahoo.com,-,"11289-8,",SIAP DENGAN: CCC PENUH,11289-8/10-2022/0699(A)-(L),20 Oct 2020,19 Oct 2022,"RM 238,000.00",110.71mps - 142.00mps,RUMAH BERKEMBAR,1,4,3,142,1,0,"365,079.00","365,079.00",100.00,"[""3.750305, 103.315018""]",,https://teduh.kpkt.gov.my/project-swasta/11289-8,"(2016, '11289-8')"
14,1 1 2 8 9 - 8 - T A M A N   K E M P A D A N G   G O L D F I E L D S   F A S A   6,GOLDFIELDS PROPERTY SDN. BHD.,11289,11289/10-2025/1169(A),20 Oct 2022,19 Oct 2025,095159393,goldfieldsproperty@yahoo.com,-,"11289-8,",SIAP DENGAN: CCC PENUH,11289-8/10-2022/0699(A)-(L),20 Oct 2020,19 Oct 2022,"RM 238,000.00",110.71mps - 142.00mps,RUMAH TERES,1,4,2,126,8,0,"287,079.00","289,244.00",100.00,"[""3.750305, 103.315018""]",,https://teduh.kpkt.gov.my/project-swasta/11289-8,"(2016, '11289-8')"
15,1 1 2 8 9 - 8 - T A M A N   K E M P A D A N G   G O L D F I E L D S   F A S A   6,GOLDFIELDS PROPERTY SDN. BHD.,11289,11289/10-2025/1169(A),20 Oct 2022,19 Oct 2025,095159393,goldfieldsproperty@yahoo.com,-,"11289-8,",SIAP DENGAN: CCC PENUH,11289-8/10-2022/0699(A)-(L),20 Oct 2020,19 Oct 2022,"RM 238,000.00",110.71mps - 142.00mps,RUMAH TERES,1,4,2,117,6,0,"264,180.00","265,978.00",100.00,"[""3.750305, 103.315018""]",,https://teduh.kpkt.gov.my/project-swasta/11289-8,"(2016, '11289-8')"
16,1 1 2 8 9 - 8 - T A M A N   K E M P A D A N G   G O L D F I E L D S   F A S A   6,GOLDFIELDS PROPERTY SDN. BHD.,11289,11289/10-2025/1169(A),20 Oct 2022,19 Oct 2025,095159393,goldfieldsproperty@yahoo.com,-,"11289-8,",SIAP DENGAN: CCC PENUH,11289-8/10-2022/0699(A)-(L),20 Oct 2020,19 Oct 2022,"RM 238,000.00",110.71mps - 142.00mps,RUMAH BERKEMBAR,1,0,0,132,1,0,"332,889.00","332,889.00",100.00,"[""3.750305, 103.315018""]",,https://teduh.kpkt.gov.my/project-swasta/11289-8,"(2016, '11289-8')"
17,1 1 2 8 9 - 8 - T A M A N   K E M P A D A N G   G O L D F I E L D S   F A S A   6,GOLDFIELDS PROPERTY SDN. BHD.,11289,11289/10-2025/1169(A),20 Oct 2022,19 Oct 2025,095159393,goldfieldsproperty@yahoo.com,-,"11289-8,",SIAP DENGAN: CCC PENUH,11289-8/10-2022/0699(A)-(L),20 Oct 2020,19 Oct 2022,"RM 238,000.00",110.71mps - 142.00mps,RUMAH TERES,1,0,0,118,1,0,"264,180.00","264,180.00",100.00,"[""3.750305, 103.315018""]",,https://teduh.kpkt.gov.my/project-swasta/11289-8,"(2016, '11289-8')"
18,1 1 2 8 9 - 8 - T A M A N   K E M P A D A N G   G O L D F I E L D S   F A S A   6,GOLDFIELDS PROPERTY SDN. BHD.,11289,11289/10-2025/1169(A),20 Oct 2022,19 Oct 2025,095159393,goldfieldsproperty@yahoo.com,-,"11289-8,",SIAP DENGAN: CCC PENUH,11289-8/10-2022/0699(A)-(L),20 Oct 2020,19 Oct 2022,"RM 238,000.00",110.71mps - 142.00mps,RUMAH BERKEMBAR,1,0,0,140,2,0,"319,900.00","334,400.00",100.00,"[""3.750305, 103.315018""]",,https://teduh.kpkt.gov.my/project-swasta/11289-8,"(2016, '11289-8')"
19,1 1 2 8 9 - 8 - T A M A N   K E M P A D A N G   G O L D F I E L D S   F A S A   6,GOLDFIELDS PROPERTY SDN. BHD.,11289,11289/10-2025/1169(A),20 Oct 2022,19 Oct 2025,095159393,goldfieldsproperty@yahoo.com,-,"11289-8,",SIAP DENGAN: CCC PENUH,11289-8/10-2022/0699(A)-(L),20 Oct 2020,19 Oct 2022,"RM 238,000.00",110.71mps - 142.00mps,RUMAH TERES,1,4,2,123,1,0,"286,380.00","286,380.00",100.00,"[""3.750305, 103.315018""]",,https://teduh.kpkt.gov.my/project-swasta/11289-8,"(2016, '11289-8')"
20,1 1 2 8 9 - 8 - T A M A N   K E M P A D A N G   G O L D F I E L D S   F A S A   6,GOLDFIELDS PROPERTY SDN. BHD.,11289,11289/10-2025/1169(A),20 Oct 2022,19 Oct 2025,095159393,goldfieldsproperty@yahoo.com,-,"11289-8,",SIAP DENGAN: CCC PENUH,11289-8/10-2022/0699(A)-(L),20 Oct 2020,19 Oct 2022,"RM 238,000.00",110.71mps - 142.00mps,RUMAH TERES,1,0,0,132,1,0,"337,995.00","337,995.00",100.00,"[""3.750305, 103.315018""]",,https://teduh.kpkt.gov.my/project-swasta/11289-8,"(2016, '11289-8')"
21,1 1 2 8 9 - 8 - T A M A N   K E M P A D A N G   G O L D F I E L D S   F A S A   6,GOLDFIELDS PROPERTY SDN. BHD.,11289,11289/10-2025/1169(A),20 Oct 2022,19 Oct 2025,095159393,goldfieldsproperty@yahoo.com,-,"11289-8,",SIAP DENGAN: CCC PENUH,11289-8/10-2022/0699(A)-(L),20 Oct 2020,19 Oct 2022,"RM 238,000.00",110.71mps - 142.00mps,RUMAH TERES,1,4,2,117,1,0,"264,180.00","264,180.00",100.00,"[""3.750305, 103.315018""]",,https://teduh.kpkt.gov.my/project-swasta/11289-8,"(2016, '11289-8')"
22,1 1 2 8 9 - 8 - T A M A N   K E M P A D A N G   G O L D F I E L D S   F A S A   6,GOLDFIELDS PROPERTY SDN. BHD.,11289,11289/10-2025/1169(A),20 Oct 2022,19 Oct 2025,095159393,goldfieldsproperty@yahoo.com,-,"11289-8,",SIAP DENGAN: CCC PENUH,11289-8/10-2022/0699(A)-(L),20 Oct 2020,19 Oct 2022,"RM 238,000.00",110.71mps - 142.00mps,RUMAH TERES,1,0,0,118,1,0,"238,000.00","238,000.00",100.00,"[""3.750305, 103.315018""]",,https://teduh.kpkt.gov.my/project-swasta/11289-8,"(2016, '11289-8')"
23,1 1 2 8 9 - 8 - T A M A N   K E M P A D A N G   G O L D F I E L D S   F A S A   6,GOLDFIELDS PROPERTY SDN. BHD.,11289,11289/10-2025/1169(A),20 Oct 2022,19 Oct 2025,095159393,goldfieldsproperty@yahoo.com,-,"11289-8,",SIAP DENGAN: CCC PENUH,11289-8/10-2022/0699(A)-(L),20 Oct 2020,19 Oct 2022,"RM 238,000.00",110.71mps - 142.00mps,RUMAH TERES,1,4,2,111,1,0,"266,311.00","266,311.00",100.00,"[""3.750305, 103.315018""]",,https://teduh.kpkt.gov.my/project-swasta/11289-8,"(2016, '11289-8')"
24,1 1 5 1 7 - 1 0 - T   V I S T A   B A L O K   P E R M A I,TAPAK PROPERTIES SDN. BHD.,11517,11517/02-2027/0023(A),25 Feb 2024,24 Feb 2027,0387236163,suriyati@tapak.com.my,-,"11517-10,",BERJALAN LANCAR,11517-10/08-2025/0921(N)-(L),16 Aug 2023,15 Aug 2025,"RM 328,000.00",116.28mps - 121.57mps,RUMAH TERES,1,0,0,116 - 122,13,5,"328,000.00","446,000.00",5.00,"[""3.934694, 103.360028""]",,https://teduh.kpkt.gov.my/project-swasta/11517-10,"(2017, '11517-10')"
25,1 1 5 1 7 - 6 - T ' V I S T A   @   B A L O K   P E R M A I,TAPAK PROPERTIES SDN. BHD.,11517,11517/02-2027/0023(A),25 Feb 2024,24 Feb 2027,0387236163,suriyati@tapak.com.my,-,"11517-6,",SAKIT,11517-6/08-2023/0400(R)-(L),06 Aug 2022,05 Aug 2023,"RM 248,000.00",123.29mps,RUMAH TERES,1,0,0,123,14,0,"248,000.00","418,990.00",97.50,"[""3.934041, 103.361920""]",,https://teduh.kpkt.gov.my/project-swasta/11517-6,"(2018, '11517-6')"
26,1 1 5 1 7 - 7 - T ' V I S T A   @   B A L O K   P E R M A I,TAPAK PROPERTIES SDN. BHD.,11517,11517/02-2027/0023(A),25 Feb 2024,24 Feb 2027,0387236163,suriyati@tapak.com.my,-,"11517-7,",BERJALAN LANCAR,11517-7/11-2023/0857(A)-(L),25 Nov 2021,24 Nov 2023,"RM 358,990.00",118.34mps,RUMAH TERES,1,0,0,118,12,2,"358,990.00","488,990.00",97.50,"[""3.934361, 103.361544""]",,https://teduh.kpkt.gov.my/project-swasta/11517-7,"(2019, '11517-7')"
27,1 1 5 1 7 - 8 - T ' V I S T A   @   B A L O K   P E R M A I,TAPAK PROPERTIES SDN. BHD.,11517,11517/02-2027/0023(A),25 Feb 2024,24 Feb 2027,0387236163,suriyati@tapak.com.my,-,"11517-8,",BERJALAN LANCAR,11517-8/12-2023/0895(A)-(L),07 Dec 2021,06 Dec 2023,"RM 358,990.00",118.34mps - 123.29mps,RUMAH TERES,1,0,0,118 - 123,14,2,"358,990.00","478,990.00",97.50,"[""3.934361, 103.361544""]",,https://teduh.kpkt.gov.my/project-swasta/11517-8,"(2020, '11517-8')"
28,1 1 5 3 7 - 8 - P E L I N D U N G   H E I G H T S,UDA LAND (EAST) SDN. BHD.,11537,11537/09-2028/1114(A),11 Sep 2023,10 Sep 2028,095055300,AzharY@udanet.com,-,"11537-8,",BERJALAN LANCAR,11537-8/09-2024/1327(R)-(L),11 Sep 2023,10 Sep 2024,"RM 896,000.00",217.48mps,RUMAH BERKEMBAR,2,4,5,217,16,2,"896,000.00","1,058,000.00",85.63,"[""3.821656, 103.358064""]",,https://teduh.kpkt.gov.my/project-swasta/11537-8,"(2099, '11537-8')"
29,1 1 5 6 5 - 2 3 - T A M A N   A R M A N I   S G   U L A R   F A S A   2,ARMANI IDAMAN SDN. BHD.,11565,11565/12-2026/1453(A),25 Dec 2023,24 Dec 2026,095661931,minghooidev@gmail.com,-,"11565-23,",LEWAT,11565-23/12-2023/0184(R)-(L),19 Dec 2022,18 Dec 2023,"RM 311,300.00",114.00mps,RUMAH BERKEMBAR,1,0,0,114,10,5,"311,300.00","388,750.00",87.50,"[""4.055770, 103.392779""]",,https://teduh.kpkt.gov.my/project-swasta/11565-23,"(2021, '11565-23')"
30,1 1 5 6 5 - 2 4 - T A M A N   A R M A N I   S U N G A I   P A N D A N   2,ARMANI IDAMAN SDN. BHD.,11565,11565/12-2026/1453(A),25 Dec 2023,24 Dec 2026,095661931,minghooidev@gmail.com,-,"11565-24,",BERJALAN LANCAR,11565-24/02-2024/0624(R)-(L),11 Feb 2023,10 Feb 2024,"RM 243,000.00",91.00mps,RUMAH TERES,1,0,0,91,30,18,"243,000.00","398,000.00",87.50,"[""3.789695, 103.225892""]",,https://teduh.kpkt.gov.my/project-swasta/11565-24,"(2022, '11565-24')"
31,1 1 5 6 5 - 2 5 - T A M A N   A R M A N I   T A N A H   P U T I H   P E K A N,ARMANI IDAMAN SDN. BHD.,11565,11565/12-2026/1453(A),25 Dec 2023,24 Dec 2026,095661931,minghooidev@gmail.com,-,"11565-25,",BERJALAN LANCAR,11565-25/08-2024/1214(R)-(L),21 Aug 2023,20 Aug 2024,"RM 339,000.00",100.00mps - 121.00mps,RUMAH BERKEMBAR,1,0,0,100 - 121,18,14,"339,000.00","445,000.00",80.00,"[""3.578639, 103.381222""]",,https://teduh.kpkt.gov.my/project-swasta/11565-25,"(2023, '11565-25')"
32,1 1 5 6 5 - 2 6 - T A M A N   A R M A N I   P A K   M A H A T,ARMANI IDAMAN SDN. BHD.,11565,11565/12-2026/1453(A),25 Dec 2023,24 Dec 2026,095661931,minghooidev@gmail.com,-,"11565-26,",BERJALAN LANCAR,11565-26/08-2024/1286(R)-(L),26 Aug 2023,25 Aug 2024,"RM 253,400.00",93.00mps - 110.00mps,RUMAH TERES,1,0,0,93,12,7,"253,400.00","472,500.00",55.00,"[""3.757974, 103.305387""]",,https://teduh.kpkt.gov.my/project-swasta/11565-26,"(2100, '11565-26')"
33,1 1 5 6 5 - 2 6 - T A M A N   A R M A N I   P A K   M A H A T,ARMANI IDAMAN SDN. BHD.,11565,11565/12-2026/1453(A),25 Dec 2023,24 Dec 2026,095661931,minghooidev@gmail.com,-,"11565-26,",BERJALAN LANCAR,11565-26/08-2024/1286(R)-(L),26 Aug 2023,25 Aug 2024,"RM 253,400.00",93.00mps - 110.00mps,RUMAH TERES,1,0,0,110,5,4,"385,000.00","535,000.00",55.00,"[""3.757974, 103.305387""]",,https://teduh.kpkt.gov.my/project-swasta/11565-26,"(2100, '11565-26')"
34,1 1 5 6 5 - 2 8 - T A M A N   A R M A N I   K G   P A N D A N   F A S A   3,ARMANI IDAMAN SDN. BHD.,11565,11565/12-2026/1453(A),25 Dec 2023,24 Dec 2026,095661931,minghooidev@gmail.com,-,"11565-28,",BERJALAN LANCAR,11565-28/09-2024/1247(R)-(L),15 Sep 2023,14 Sep 2024,"RM 327,000.00",98.00mps,RUMAH BERKEMBAR,1,0,0,98,24,24,"327,000.00","480,600.00",40.00,"[""3.787760, 103.223884""]",,https://teduh.kpkt.gov.my/project-swasta/11565-28,"(2024, '11565-28')"
35,1 1 5 6 5 - 2 9 - T A M A N   A R M A N I   C H E R A T I N G   P E R D A N A   F A S A   3,ARMANI IDAMAN SDN. BHD.,11565,11565/12-2026/1453(A),25 Dec 2023,24 Dec 2026,095661931,minghooidev@gmail.com,-,"11565-29,",BERJALAN LANCAR,11565-29/10-2024/1688(R)-(L),29 Oct 2023,28 Oct 2024,"RM 347,800.00",107.00mps,RUMAH BERKEMBAR,1,0,0,107,12,7,"347,800.00","432,500.00",80.00,"[""4.103022, 103.381614""]",,https://teduh.kpkt.gov.my/project-swasta/11565-29,"(2025, '11565-29')"
36,1 1 5 6 5 - 3 1 - T A M A N   A R M A N I   S E B E R A N G   B A L O K   F A S A   4,ARMANI IDAMAN SDN. BHD.,11565,11565/12-2026/1453(A),25 Dec 2023,24 Dec 2026,095661931,minghooidev@gmail.com,-,"11565-31,",BERJALAN LANCAR,11565-31/12-2024/1780(R)-(L),25 Dec 2023,24 Dec 2024,"RM 371,250.00",119.00mps,RUMAH BERKEMBAR,1,0,0,119,14,8,"371,250.00","497,500.00",55.00,"[""3.949361, 103.382637""]",,https://teduh.kpkt.gov.my/project-swasta/11565-31,"(2026, '11565-31')"
37,1 1 5 6 5 - 3 2 - T A M A N   A R M A N I   C H E R A T I N G   P E R D A N A   F A S A   4,ARMANI IDAMAN SDN. BHD.,11565,11565/12-2026/1453(A),25 Dec 2023,24 Dec 2026,095661931,minghooidev@gmail.com,-,"11565-32,",BERJALAN LANCAR,11565-32/04-2025/0456(N)-(L),17 Apr 2023,16 Apr 2025,"RM 303,600.00",96.00mps - 112.00mps,RUMAH TERES,1,0,0,96,13,13,"303,600.00","307,353.00",39.23,"[""4.088552, 103.382573""]",,https://teduh.kpkt.gov.my/project-swasta/11565-32,"(2027, '11565-32')"
38,1 1 5 6 5 - 3 2 - T A M A N   A R M A N I   C H E R A T I N G   P E R D A N A   F A S A   4,ARMANI IDAMAN SDN. BHD.,11565,11565/12-2026/1453(A),25 Dec 2023,24 Dec 2026,095661931,minghooidev@gmail.com,-,"11565-32,",BERJALAN LANCAR,11565-32/04-2025/0456(N)-(L),17 Apr 2023,16 Apr 2025,"RM 303,600.00",96.00mps - 112.00mps,RUMAH TERES,1,0,0,112,2,2,"435,300.00","458,824.00",45.00,"[""4.088552, 103.382573""]",,https://teduh.kpkt.gov.my/project-swasta/11565-32,"(2027, '11565-32')"
39,1 1 5 6 5 - 3 3 - T A M A N   A R M A N I   B A L O K   P E R M A I,ARMANI IDAMAN SDN. BHD.,11565,11565/12-2026/1453(A),25 Dec 2023,24 Dec 2026,095661931,minghooidev@gmail.com,-,"11565-33,",BERJALAN LANCAR,11565-33/05-2025/0576(N)-(L),23 May 2023,22 May 2025,"RM 395,867.30",92.00mps - 117.00mps,RUMAH BERKEMBAR,1,0,0,92 - 117,28,28,"395,867.30","574,993.64",17.86,"[""3.931691, 103.364842""]",,https://teduh.kpkt.gov.my/project-swasta/11565-33,"(2028, '11565-33')"
40,1 1 6 4 4 - 6 - P E R U M A H A N   P A N D A N   M A K M U R   1,CIPTA AGENDA SDN. BHD.,11644,11644/02-2027/0014(R),15 Feb 2024,14 Feb 2027,-,-,-,"11644-6,",SAKIT,11644-6/12-2023/0367(R)-(L),05 Dec 2022,04 Dec 2023,"RM 238,000.00",96.62mps - 125.60mps,RUMAH TERES,1,0,0,97 - 97,12,0,"238,000.00","372,000.00",97.50,"[""3.792200, 103.244800""]",,https://teduh.kpkt.gov.my/project-swasta/11644-6,"(2000, '11644-6')"
41,1 1 6 4 4 - 6 - P E R U M A H A N   P A N D A N   M A K M U R   1,CIPTA AGENDA SDN. BHD.,11644,11644/02-2027/0014(R),15 Feb 2024,14 Feb 2027,-,-,-,"11644-6,",SAKIT,11644-6/12-2023/0367(R)-(L),05 Dec 2022,04 Dec 2023,"RM 238,000.00",96.62mps - 125.60mps,RUMAH TERES,1,0,0,106 - 126,18,0,"255,000.00","425,800.00",97.50,"[""3.792200, 103.244800""]",,https://teduh.kpkt.gov.my/project-swasta/11644-6,"(2000, '11644-6')"
42,1 1 6 4 4 - 7 - P E R U M A H A N   S E B E R A N G   B A L U K   A M A N,CIPTA AGENDA SDN. BHD.,11644,11644/02-2027/0014(R),15 Feb 2024,14 Feb 2027,-,-,-,"11644-7,",BERJALAN LANCAR,11644-7/02-2025/0095(R)-(L),15 Feb 2024,14 Feb 2025,"RM 273,000.00",102.19mps - 155.63mps,RUMAH TERES,1,0,0,102 - 156,30,7,"273,000.00","519,000.00",84.00,"[""3.942861, 103.378921""]",,https://teduh.kpkt.gov.my/project-swasta/11644-7,"(2029, '11644-7')"
43,1 1 7 6 4 - 4 - P E R U M A H A N   S E R I   D A M A I   A M A N,BRIGHTHOME BUILDERS & DEVELOPMENT SDN. BHD.,11764,11764/12-2025/1336(A),08 Dec 2022,07 Dec 2025,-,bright3sb@yahoo.com,-,"11764-4,",BERJALAN LANCAR,11764-4/08-2025/0879(N)-(L),03 Aug 2023,02 Aug 2025,"RM 268,000.00",83.92mps - 107.06mps,RUMAH BERKEMBAR,1,4,2,103 - 107,10,2,"388,000.00","428,000.00",5.00,"[""3.766752, 103.228503""]",,https://teduh.kpkt.gov.my/project-swasta/11764-4,"(2101, '11764-4')"
44,1 1 7 6 4 - 4 - P E R U M A H A N   S E R I   D A M A I   A M A N,BRIGHTHOME BUILDERS & DEVELOPMENT SDN. BHD.,11764,11764/12-2025/1336(A),08 Dec 2022,07 Dec 2025,-,bright3sb@yahoo.com,-,"11764-4,",BERJALAN LANCAR,11764-4/08-2025/0879(N)-(L),03 Aug 2023,02 Aug 2025,"RM 268,000.00",83.92mps - 107.06mps,RUMAH TERES,1,4,2,84,14,10,"268,000.00","388,000.00",45.00,"[""3.766752, 103.228503""]",,https://teduh.kpkt.gov.my/project-swasta/11764-4,"(2101, '11764-4')"
