,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
19,3 9 2 7 - 1 4 0 - P H A S E   1 4 B 2,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-140,",SIAP DENGAN: CCC PENUH,3927-140/03-2021/0246(P),20 Mar 2019,19 Mar 2021,"RM 595,888.00",167.31mps,RUMAH TERES,2,0,0,167,165,0,"595,888.00","965,888.00",100.00,"[""3.091035, 101.440369""]",,https://teduh.kpkt.gov.my/project-swasta/3927-140,"(6, '3927-140')"
20,3 9 2 7 - 1 4 1 - P H A S E   R 1 2 B,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-141,",SIAP DENGAN: CCC PENUH,3927-141/05-2023/0788(R)-(L),24 May 2021,23 May 2023,"RM 663,888.00",184.32mps,RUMAH TERES,2,0,0,184,194,1,"663,888.00","1,511,888.00",100.00,"[""3.086801, 101.432412""]",,https://teduh.kpkt.gov.my/project-swasta/3927-141,"(7, '3927-141')"
21,3 9 2 7 - 1 4 2 - B R 1 4 F,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-142,",SIAP DENGAN: CCC PENUH,3927-142/07-2021/0612(P),13 Jul 2019,12 Jul 2021,"RM 1,727,888.00",317.00mps - 418.00mps,RUMAH SESEBUAH,2,0,0,418,1,0,"3,703,888.00","3,703,888.00",100.00,"[""3.088359, 101.433933""]",,https://teduh.kpkt.gov.my/project-swasta/3927-142,"(8, '3927-142')"
22,3 9 2 7 - 1 4 2 - B R 1 4 F,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-142,",SIAP DENGAN: CCC PENUH,3927-142/07-2021/0612(P),13 Jul 2019,12 Jul 2021,"RM 1,727,888.00",317.00mps - 418.00mps,RUMAH BERKEMBAR,2,0,0,317,24,0,"1,727,888.00","2,358,888.00",100.00,"[""3.088359, 101.433933""]",,https://teduh.kpkt.gov.my/project-swasta/3927-142,"(8, '3927-142')"
23,3 9 2 7 - 1 4 3 - K Y R A   2,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-143,",SIAP DENGAN: CCC PENUH,3927-143/11-2022/0160(R)-(L),16 Nov 2021,15 Nov 2022,"RM 637,888.00","717.95mps - 5,401.38mps",RUMAH TERES,2,0,0,"1,461",8,0,"975,888.00","1,210,888.00",100.00,"[""3.101216, 101.413120""]",,https://teduh.kpkt.gov.my/project-swasta/3927-143,"(9, '3927-143')"
24,3 9 2 7 - 1 4 3 - K Y R A   2,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-143,",SIAP DENGAN: CCC PENUH,3927-143/11-2022/0160(R)-(L),16 Nov 2021,15 Nov 2022,"RM 637,888.00","717.95mps - 5,401.38mps",RUMAH TERES,2,0,0,"1,826",10,0,"850,888.00","904,888.00",100.00,"[""3.101216, 101.413120""]",,https://teduh.kpkt.gov.my/project-swasta/3927-143,"(9, '3927-143')"
25,3 9 2 7 - 1 4 3 - K Y R A   2,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-143,",SIAP DENGAN: CCC PENUH,3927-143/11-2022/0160(R)-(L),16 Nov 2021,15 Nov 2022,"RM 637,888.00","717.95mps - 5,401.38mps",RUMAH TERES,2,0,0,"5,401",98,1,"637,888.00","765,888.00",100.00,"[""3.101216, 101.413120""]",,https://teduh.kpkt.gov.my/project-swasta/3927-143,"(9, '3927-143')"
26,3 9 2 7 - 1 4 3 - K Y R A   2,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-143,",SIAP DENGAN: CCC PENUH,3927-143/11-2022/0160(R)-(L),16 Nov 2021,15 Nov 2022,"RM 637,888.00","717.95mps - 5,401.38mps",RUMAH TERES,2,0,0,"2,303",14,0,"792,888.00","845,888.00",100.00,"[""3.101216, 101.413120""]",,https://teduh.kpkt.gov.my/project-swasta/3927-143,"(9, '3927-143')"
27,3 9 2 7 - 1 4 3 - K Y R A   2,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-143,",SIAP DENGAN: CCC PENUH,3927-143/11-2022/0160(R)-(L),16 Nov 2021,15 Nov 2022,"RM 637,888.00","717.95mps - 5,401.38mps",RUMAH TERES,2,0,0,718,4,0,"1,076,888.00","1,094,888.00",100.00,"[""3.101216, 101.413120""]",,https://teduh.kpkt.gov.my/project-swasta/3927-143,"(9, '3927-143')"
28,3 9 2 7 - 1 4 4 - L U M I R A,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-144,",SIAP DENGAN: CCC PENUH,3927-144/01-2023/0280(R)-(L),31 Jan 2022,30 Jan 2023,"RM 673,888.00",159.61mps - 260.41mps,RUMAH TERES,2,0,0,160 - 260,232,12,"673,888.00","2,066,888.00",100.00,"[""3.104575, 101.416020""]",,https://teduh.kpkt.gov.my/project-swasta/3927-144,"(10, '3927-144')"
29,3 9 2 7 - 1 4 6 - I N A N G,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-146,",BERJALAN LANCAR,3927-146/04-2024/0587(R)-(S),20 Apr 2023,19 Apr 2024,"RM 200,000.00",0.00mps,RUMAH BANDAR,2,0,0,0,236,226,"200,000.00","200,000.00",97.50,"[""3.080572, 101.430752""]",,https://teduh.kpkt.gov.my/project-swasta/3927-146,"(11, '3927-146')"
30,3 9 2 7 - 1 5 2 - N A D I R A   1,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-152,",BERJALAN LANCAR,3927-152/03-2024/0172(P),03 Mar 2022,02 Mar 2024,"RM 1,067,888.00",176.00mps - 207.27mps,RUMAH TERES,2,0,0,176 - 207,119,109,"1,067,888.00","2,167,888.00",71.43,"[""3.100312, 101.418556""]",,https://teduh.kpkt.gov.my/project-swasta/3927-152,"(12, '3927-152')"
31,3 9 2 7 - 4 3 - B A N D A R   B U K I T   R A J A,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-43,",SIAP DENGAN: CCC PENUH,3927-43/2065/2010(10),13 Oct 2009,12 Oct 2010,"RM 163,888.00",0.00mps,RUMAH TERES,2,0,0,0,50,50,"163,888.00","306,888.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/3927-43,"(13, '3927-43')"
32,3 9 2 7 - 4 3 - B A N D A R   B U K I T   R A J A,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-43,",SIAP DENGAN: CCC PENUH,3927-43/2065/2010(10),13 Oct 2009,12 Oct 2010,"RM 163,888.00",0.00mps,RUMAH TERES,2,0,0,0,70,70,"360,888.00","534,888.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/3927-43,"(13, '3927-43')"
33,3 9 2 7 - 4 4 - P I N G G I R A N   U S J,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-44,",SIAP DENGAN: CFO PENUH,3927-44/791/2008(05),18 May 2007,17 May 2008,"RM 218,888.00",0.00mps,RUMAH TERES,2,0,0,0,152,152,"218,888.00","428,888.00",0.00,,,https://teduh.kpkt.gov.my/project-swasta/3927-44,"(14, '3927-44')"
34,3 9 2 7 - 4 6 - P I N G G I R A N   U S J,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-46,",SIAP DENGAN: CFO PENUH,3927-46/1762/2008(08),17 Aug 2007,16 Aug 2008,"RM 238,888.00",0.00mps,RUMAH TERES,2,0,0,0,247,247,"238,888.00","399,888.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/3927-46,"(15, '3927-46')"
35,3 9 2 7 - 4 7 - P I N G G I R A N   U S J,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-47,",SIAP DENGAN: CFO PENUH,3927-47/1776/2006(07),27 Jul 2005,26 Jul 2006,"RM 216,888.00",0.00mps,RUMAH TERES,2,0,0,0,81,81,"216,888.00","452,888.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/3927-47,"(16, '3927-47')"
36,3 9 2 7 - 5 2 - B A N D A R   B U K I T   R A J A,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-52,",SIAP DENGAN: CFO PENUH,3927-52/749/2008(05),18 May 2007,17 May 2008,"RM 153,888.00",0.00mps,RUMAH TERES,1.5,0,0,0,100,100,"153,888.00","273,888.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/3927-52,"(17, '3927-52')"
37,3 9 2 7 - 5 5 - B A N D A R   B U K I T   R A J A,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-55,",SIAP DENGAN: CFO PENUH,3927-55/786/2007(03),25 Apr 2006,20 Mar 2007,"RM 151,888.00",0.00mps,RUMAH TERES,1.5,0,0,0,218,218,"151,888.00","289,888.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/3927-55,"(18, '3927-55')"
38,3 9 2 7 - 5 7 - P U T R A   H E I G H T S   -   F A S A   4 K / 1   &   4 J,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-57,",SIAP DENGAN: CFO PENUH,3927-57/07-2023/1013(R)-(L),21 Jul 2005,20 Jul 2023,"RM 195,888.00",0.00mps,RUMAH TERES,2,0,0,0,103,103,"195,888.00","448,888.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/3927-57,"(19, '3927-57')"
39,3 9 2 7 - 5 8 - B A N D A R   B U K I T   R A J A,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-58,",SIAP DENGAN: CFO PENUH,3927-58/1873/2006(06),18 Aug 2005,10 Jun 2006,"RM 128,888.00",0.00mps,RUMAH TERES,1,0,0,0,157,157,"128,888.00","291,888.00",0.00,,,https://teduh.kpkt.gov.my/project-swasta/3927-58,"(20, '3927-58')"
40,3 9 2 7 - 5 9 - P U T R A   H E I G H T S,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-59,",SIAP DENGAN: CFO PENUH,3927-59/2027/2005(10),22 Oct 2004,21 Oct 2005,"RM 316,888.00",0.00mps,RUMAH TERES,2,0,0,0,102,102,"316,888.00","695,888.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/3927-59,"(21, '3927-59')"
41,3 9 2 7 - 6 0 - P U T R A   H E I G H T S,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-60,",SIAP DENGAN: CFO PENUH,3927-60/2753/2006(10),07 Dec 2005,28 Oct 2006,"RM 328,888.00",0.00mps,RUMAH TERES,2,0,0,0,90,90,"328,888.00","635,888.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/3927-60,"(22, '3927-60')"
42,3 9 2 7 - 6 1 - P U T R A   H E I G H T S,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-61,",SIAP DENGAN: CFO PENUH,3927-61/568/2006(03),17 Mar 2005,16 Mar 2006,"RM 273,388.00",0.00mps,RUMAH TERES,2,0,0,0,148,148,"273,388.00","495,888.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/3927-61,"(23, '3927-61')"
43,3 9 2 7 - 6 2 - B A N D A R   B U K I T   R A J A,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-62,",SIAP DENGAN: CFO PENUH,3927-62/714/2007(02),14 Apr 2006,19 Feb 2007,"RM 179,888.00",0.00mps,RUMAH TERES,2,0,0,0,81,81,"179,888.00","411,888.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/3927-62,"(24, '3927-62')"
44,3 9 2 7 - 6 3 - P U T R A   H E I G H T S,SIME DARBY PROPERTY (BUKIT RAJA) SDN. BHD.,3927,3927/03-2024/0194(A),04 Mar 2022,03 Mar 2024,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"3927-63,",SIAP DENGAN: CFO PENUH,3927-63/1304/2006(06),08 Jun 2005,07 Jun 2006,"RM 275,888.00",0.00mps,RUMAH TERES,2,0,0,0,132,132,"275,888.00","516,888.00",101.60,,,https://teduh.kpkt.gov.my/project-swasta/3927-63,"(25, '3927-63')"
