,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
16,1 0 2 4 1 - 6 - D E S A   P A L M A,NASA LAND SDN. BHD.,10241,10241/07-2028/1051(A),07 Jul 2023,06 Jul 2028,073578899,kpktcentral@ijm.com,-,"10241-6,",BERJALAN LANCAR,10241-6/11-2025/1261(N)-(L),23 Nov 2023,22 Nov 2025,"RM 979,000.00",186mps - 197mps,RUMAH TERES,2,4,3,186 - 197,105,90,"979,000.00","1,266,000.00",20.00,,,https://teduh.kpkt.gov.my/project-swasta/10241-6,"(854, '10241-6')"
17,1 0 2 6 8 - 1 0 - T A M A N   L E G E N D A,MENTARI DEVELOPMENT SDN. BHD.,10268,10268/01-2028/0289(A),19 Jan 2023,18 Jan 2028,079251601,mentaridevsb1981@gmail.com,-,"10268-10,",BERJALAN LANCAR,10268-10/07-2025/0874(N)-(L),31 Jul 2023,30 Jul 2025,"RM 599,000.00",209mps - 233mps,RUMAH TERES,2,0,0,209 - 233,8,7,"599,000.00","690,000.00",20.00,,,https://teduh.kpkt.gov.my/project-swasta/10268-10,"(780, '10268-10')"
18,1 0 2 7 9 - 2 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-2,",SIAP DENGAN: CCC PENUH,10279-2/07-2024/1315(R)-(L),05 Jul 2014,04 Jul 2024,"RM 11,800.00",0mps - 204mps,RUMAH BERKEMBAR,1.5,0,0,114,1,1,"518,107.00","518,107.00",100.00,"[""1.481427, 103.866885""]",,https://teduh.kpkt.gov.my/project-swasta/10279-2,"(555, '10279-2')"
19,1 0 2 7 9 - 2 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-2,",SIAP DENGAN: CCC PENUH,10279-2/07-2024/1315(R)-(L),05 Jul 2014,04 Jul 2024,"RM 11,800.00",0mps - 204mps,RUMAH TERES,1.5,0,0,103 - 114,194,194,"138,000.00","285,760.00",100.00,"[""1.481427, 103.866885""]",,https://teduh.kpkt.gov.my/project-swasta/10279-2,"(555, '10279-2')"
20,1 0 2 7 9 - 2 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-2,",SIAP DENGAN: CCC PENUH,10279-2/07-2024/1315(R)-(L),05 Jul 2014,04 Jul 2024,"RM 11,800.00",0mps - 204mps,RUMAH TERES,2,0,0,127 - 129,66,66,"153,000.00","273,290.00",100.00,"[""1.481427, 103.866885""]",,https://teduh.kpkt.gov.my/project-swasta/10279-2,"(555, '10279-2')"
21,1 0 2 7 9 - 2 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-2,",SIAP DENGAN: CCC PENUH,10279-2/07-2024/1315(R)-(L),05 Jul 2014,04 Jul 2024,"RM 11,800.00",0mps - 204mps,RUMAH TERES,2,0,0,0,246,0,"130,050.00","880,714,235,783.00",100.00,"[""1.481427, 103.866885""]",,https://teduh.kpkt.gov.my/project-swasta/10279-2,"(555, '10279-2')"
22,1 0 2 7 9 - 2 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-2,",SIAP DENGAN: CCC PENUH,10279-2/07-2024/1315(R)-(L),05 Jul 2014,04 Jul 2024,"RM 11,800.00",0mps - 204mps,RUMAH TERES,1,0,0,0,177,0,"11,800.00","891,022,016,241.00",100.00,"[""1.481427, 103.866885""]",,https://teduh.kpkt.gov.my/project-swasta/10279-2,"(555, '10279-2')"
23,1 0 2 7 9 - 2 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-2,",SIAP DENGAN: CCC PENUH,10279-2/07-2024/1315(R)-(L),05 Jul 2014,04 Jul 2024,"RM 11,800.00",0mps - 204mps,RUMAH BERKEMBAR,1,0,0,98,1,1,"229,556.00","229,556.00",100.00,"[""1.481427, 103.866885""]",,https://teduh.kpkt.gov.my/project-swasta/10279-2,"(555, '10279-2')"
24,1 0 2 7 9 - 2 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-2,",SIAP DENGAN: CCC PENUH,10279-2/07-2024/1315(R)-(L),05 Jul 2014,04 Jul 2024,"RM 11,800.00",0mps - 204mps,RUMAH TERES,2,0,0,126 - 129,117,117,"187,800.00","390,800.00",100.00,"[""1.481427, 103.866885""]",,https://teduh.kpkt.gov.my/project-swasta/10279-2,"(555, '10279-2')"
25,1 0 2 7 9 - 2 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-2,",SIAP DENGAN: CCC PENUH,10279-2/07-2024/1315(R)-(L),05 Jul 2014,04 Jul 2024,"RM 11,800.00",0mps - 204mps,RUMAH BERKEMBAR,2,0,0,148 - 204,6,6,"267,000.00","435,000.00",100.00,"[""1.481427, 103.866885""]",,https://teduh.kpkt.gov.my/project-swasta/10279-2,"(555, '10279-2')"
26,1 0 2 7 9 - 3 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-3,",SIAP DENGAN: CCC PENUH,10279-3/12-2023/1314(R)-(L),14 Dec 2012,13 Dec 2023,"RM 135,800.00",0mps - 179mps,RUMAH BERKEMBAR,2,0,0,151,2,2,"231,400.00","335,820.00",100.00,"[""1.481645, 103.868413""]",,https://teduh.kpkt.gov.my/project-swasta/10279-3,"(556, '10279-3')"
27,1 0 2 7 9 - 3 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-3,",SIAP DENGAN: CCC PENUH,10279-3/12-2023/1314(R)-(L),14 Dec 2012,13 Dec 2023,"RM 135,800.00",0mps - 179mps,RUMAH TERES,2,0,0,145,33,0,"249,800.00","451,800.00",100.00,"[""1.481645, 103.868413""]",,https://teduh.kpkt.gov.my/project-swasta/10279-3,"(556, '10279-3')"
28,1 0 2 7 9 - 3 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-3,",SIAP DENGAN: CCC PENUH,10279-3/12-2023/1314(R)-(L),14 Dec 2012,13 Dec 2023,"RM 135,800.00",0mps - 179mps,RUMAH TERES,2,0,0,145,42,0,"208,930.00","501,800.00",100.00,"[""1.481645, 103.868413""]",,https://teduh.kpkt.gov.my/project-swasta/10279-3,"(556, '10279-3')"
29,1 0 2 7 9 - 3 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-3,",SIAP DENGAN: CCC PENUH,10279-3/12-2023/1314(R)-(L),14 Dec 2012,13 Dec 2023,"RM 135,800.00",0mps - 179mps,RUMAH BERKEMBAR,2,0,0,149,2,2,"198,800.00","231,400.00",100.00,"[""1.481645, 103.868413""]",,https://teduh.kpkt.gov.my/project-swasta/10279-3,"(556, '10279-3')"
30,1 0 2 7 9 - 3 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-3,",SIAP DENGAN: CCC PENUH,10279-3/12-2023/1314(R)-(L),14 Dec 2012,13 Dec 2023,"RM 135,800.00",0mps - 179mps,RUMAH TERES,1.5,0,0,0,98,0,"145,180.00","264,800.00",100.00,"[""1.481645, 103.868413""]",,https://teduh.kpkt.gov.my/project-swasta/10279-3,"(556, '10279-3')"
31,1 0 2 7 9 - 3 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-3,",SIAP DENGAN: CCC PENUH,10279-3/12-2023/1314(R)-(L),14 Dec 2012,13 Dec 2023,"RM 135,800.00",0mps - 179mps,RUMAH TERES,2,0,0,137 - 148,126,125,"165,800.00","344,300.00",100.00,"[""1.481645, 103.868413""]",,https://teduh.kpkt.gov.my/project-swasta/10279-3,"(556, '10279-3')"
32,1 0 2 7 9 - 3 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-3,",SIAP DENGAN: CCC PENUH,10279-3/12-2023/1314(R)-(L),14 Dec 2012,13 Dec 2023,"RM 135,800.00",0mps - 179mps,RUMAH TERES,1,0,0,0,98,0,"135,800.00","244,800.00",100.00,"[""1.481645, 103.868413""]",,https://teduh.kpkt.gov.my/project-swasta/10279-3,"(556, '10279-3')"
33,1 0 2 7 9 - 3 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-3,",SIAP DENGAN: CCC PENUH,10279-3/12-2023/1314(R)-(L),14 Dec 2012,13 Dec 2023,"RM 135,800.00",0mps - 179mps,RUMAH BERKEMBAR,2,0,0,0,18,0,"393,380.00","563,800.00",100.00,"[""1.481645, 103.868413""]",,https://teduh.kpkt.gov.my/project-swasta/10279-3,"(556, '10279-3')"
34,1 0 2 7 9 - 3 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-3,",SIAP DENGAN: CCC PENUH,10279-3/12-2023/1314(R)-(L),14 Dec 2012,13 Dec 2023,"RM 135,800.00",0mps - 179mps,RUMAH BERKEMBAR,2,0,0,167 - 179,2,2,"353,200.00","435,717.00",100.00,"[""1.481645, 103.868413""]",,https://teduh.kpkt.gov.my/project-swasta/10279-3,"(556, '10279-3')"
35,1 0 2 7 9 - 3 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-3,",SIAP DENGAN: CCC PENUH,10279-3/12-2023/1314(R)-(L),14 Dec 2012,13 Dec 2023,"RM 135,800.00",0mps - 179mps,RUMAH KLUSTER,2,0,0,0,176,0,"371,280.00","800,722,075,019.00",100.00,"[""1.481645, 103.868413""]",,https://teduh.kpkt.gov.my/project-swasta/10279-3,"(556, '10279-3')"
36,1 0 2 7 9 - 3 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-3,",SIAP DENGAN: CCC PENUH,10279-3/12-2023/1314(R)-(L),14 Dec 2012,13 Dec 2023,"RM 135,800.00",0mps - 179mps,RUMAH TERES,2,0,0,126 - 154,98,91,"230,000.00","358,800.00",100.00,"[""1.481645, 103.868413""]",,https://teduh.kpkt.gov.my/project-swasta/10279-3,"(556, '10279-3')"
37,1 0 2 7 9 - 3 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-3,",SIAP DENGAN: CCC PENUH,10279-3/12-2023/1314(R)-(L),14 Dec 2012,13 Dec 2023,"RM 135,800.00",0mps - 179mps,RUMAH TERES,2,0,0,151,99,99,"207,800.00","296,000.00",100.00,"[""1.481645, 103.868413""]",,https://teduh.kpkt.gov.my/project-swasta/10279-3,"(556, '10279-3')"
38,1 0 2 7 9 - 3 - S I E R R A   P E R D A N A,VENICE VIEW DEVELOPMENT SDN. BHD.,10279,10279/07-2025/1095(R),20 Jul 2022,19 Jul 2025,-,-,-,"10279-3,",SIAP DENGAN: CCC PENUH,10279-3/12-2023/1314(R)-(L),14 Dec 2012,13 Dec 2023,"RM 135,800.00",0mps - 179mps,RUMAH TERES,2,0,0,154 - 167,100,100,"219,800.00","350,800.00",100.00,"[""1.481645, 103.868413""]",,https://teduh.kpkt.gov.my/project-swasta/10279-3,"(556, '10279-3')"
39,1 0 3 1 6 - 4 9 - H O R I Z O N   H I L L S,HORIZON HILLS DEVELOPMENT SDN. BHD.,10316,10316/01-2028/0240(A),20 Jan 2023,19 Jan 2028,072323433,yptoh@horizonhills.com.my,-,"10316-49,",BERJALAN LANCAR,10316-49/04-2025/0493(N)-(L),28 Apr 2023,27 Apr 2025,"RM 3,829,800.00",451mps - 481mps,RUMAH SESEBUAH,3,0,0,481,5,2,"5,374,800.00","5,935,800.00",55.00,,,https://teduh.kpkt.gov.my/project-swasta/10316-49,"(514, '10316-49')"
40,1 0 3 1 6 - 4 9 - H O R I Z O N   H I L L S,HORIZON HILLS DEVELOPMENT SDN. BHD.,10316,10316/01-2028/0240(A),20 Jan 2023,19 Jan 2028,072323433,yptoh@horizonhills.com.my,-,"10316-49,",BERJALAN LANCAR,10316-49/04-2025/0493(N)-(L),28 Apr 2023,27 Apr 2025,"RM 3,829,800.00",451mps - 481mps,RUMAH SESEBUAH,3,0,0,481,6,4,"5,138,800.00","5,531,800.00",57.50,,,https://teduh.kpkt.gov.my/project-swasta/10316-49,"(514, '10316-49')"
41,1 0 3 1 6 - 4 9 - H O R I Z O N   H I L L S,HORIZON HILLS DEVELOPMENT SDN. BHD.,10316,10316/01-2028/0240(A),20 Jan 2023,19 Jan 2028,072323433,yptoh@horizonhills.com.my,-,"10316-49,",BERJALAN LANCAR,10316-49/04-2025/0493(N)-(L),28 Apr 2023,27 Apr 2025,"RM 3,829,800.00",451mps - 481mps,RUMAH SESEBUAH,3,0,0,451,13,1,"3,829,800.00","5,419,800.00",56.15,,,https://teduh.kpkt.gov.my/project-swasta/10316-49,"(514, '10316-49')"
42,1 0 3 1 6 - 5 0 - H O R I Z O N   H I L L S,HORIZON HILLS DEVELOPMENT SDN. BHD.,10316,10316/01-2028/0240(A),20 Jan 2023,19 Jan 2028,072323433,yptoh@horizonhills.com.my,-,"10316-50,",BERJALAN LANCAR,10316-50/07-2025/0834(N)-(L),21 Jul 2023,20 Jul 2025,"RM 1,141,800.00","237mps - 2,617mps",RUMAH TERES,2,0,0,237 - 246,33,6,"1,141,800.00","1,698,800.00",53.79,,,https://teduh.kpkt.gov.my/project-swasta/10316-50,"(621, '10316-50')"
43,1 0 3 1 6 - 5 0 - H O R I Z O N   H I L L S,HORIZON HILLS DEVELOPMENT SDN. BHD.,10316,10316/01-2028/0240(A),20 Jan 2023,19 Jan 2028,072323433,yptoh@horizonhills.com.my,-,"10316-50,",BERJALAN LANCAR,10316-50/07-2025/0834(N)-(L),21 Jul 2023,20 Jul 2025,"RM 1,141,800.00","237mps - 2,617mps",RUMAH TERES,2,0,0,"2,617",20,3,"1,232,800.00","2,110,800.00",55.00,,,https://teduh.kpkt.gov.my/project-swasta/10316-50,"(621, '10316-50')"
44,1 0 3 1 6 - 5 0 - H O R I Z O N   H I L L S,HORIZON HILLS DEVELOPMENT SDN. BHD.,10316,10316/01-2028/0240(A),20 Jan 2023,19 Jan 2028,072323433,yptoh@horizonhills.com.my,-,"10316-50,",BERJALAN LANCAR,10316-50/07-2025/0834(N)-(L),21 Jul 2023,20 Jul 2025,"RM 1,141,800.00","237mps - 2,617mps",RUMAH TERES,2,0,0,237 - 246,32,5,"1,216,800.00","1,894,800.00",48.13,,,https://teduh.kpkt.gov.my/project-swasta/10316-50,"(621, '10316-50')"
45,1 0 3 1 6 - 5 0 - H O R I Z O N   H I L L S,HORIZON HILLS DEVELOPMENT SDN. BHD.,10316,10316/01-2028/0240(A),20 Jan 2023,19 Jan 2028,072323433,yptoh@horizonhills.com.my,-,"10316-50,",BERJALAN LANCAR,10316-50/07-2025/0834(N)-(L),21 Jul 2023,20 Jul 2025,"RM 1,141,800.00","237mps - 2,617mps",RUMAH TERES,2,0,0,243,20,5,"1,169,800.00","2,024,800.00",55.00,,,https://teduh.kpkt.gov.my/project-swasta/10316-50,"(621, '10316-50')"
46,1 0 3 1 6 - 5 1 - H O R I Z O N   H I L L S,HORIZON HILLS DEVELOPMENT SDN. BHD.,10316,10316/01-2028/0240(A),20 Jan 2023,19 Jan 2028,072323433,yptoh@horizonhills.com.my,-,"10316-51,",BELUM MULA,10316-51/01-2026/0065(N)-(L),18 Jan 2024,17 Jan 2026,"RM 1,637,800.00",282mps - 414mps,RUMAH KLUSTER,2,0,0,282 - 301,50,50,"1,637,800.00","2,264,800.00",0.00,,,https://teduh.kpkt.gov.my/project-swasta/10316-51,"(901, '10316-51')"
47,1 0 3 1 6 - 5 1 - H O R I Z O N   H I L L S,HORIZON HILLS DEVELOPMENT SDN. BHD.,10316,10316/01-2028/0240(A),20 Jan 2023,19 Jan 2028,072323433,yptoh@horizonhills.com.my,-,"10316-51,",BELUM MULA,10316-51/01-2026/0065(N)-(L),18 Jan 2024,17 Jan 2026,"RM 1,637,800.00",282mps - 414mps,RUMAH KLUSTER,3,0,0,387 - 414,26,26,"2,022,800.00","2,915,800.00",0.00,,,https://teduh.kpkt.gov.my/project-swasta/10316-51,"(901, '10316-51')"
