,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
10,9 5 4 4 - 4 - N E W L A N D   F O R T U N E   S D N   B H D,NEWLAND FORTUNE SDN. BHD.,9544,9544-4/12-2016/02821(L),31 Dec 2015,30 Dec 2016,-,-,-,"9544-4,",SIAP DENGAN: CCC PENUH,9544-4/12-2016/02821(P),31 Dec 2015,30 Dec 2016,"RM 492,000.00",169.66mps - 278.70mps,RUMAH TERES,2,0,0,170,12,5,"492,000.00","619,344.00",100.00,"[""1.872637, 103.119140""]",,https://teduh.kpkt.gov.my/project-swasta/9544-4,"(2004, '9544-4')"
11,9 5 6 5 - 1 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-1,",SIAP DENGAN: CFO PENUH,9565-1/572/2007(03),22 Mar 2006,21 Mar 2007,"RM 149,800.00",0.00mps,RUMAH TERES,1,0,0,0,153,153,"149,800.00","276,200.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-1,"(2005, '9565-1')"
12,9 5 6 5 - 1 0 - D Y N A S T Y   V I E W   S D N .   B H D .,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-10,",SIAP DENGAN: CCC PENUH,9565-10/1470/2012(07),12 Jul 2011,11 Jul 2012,"RM 461,000.00",0.00mps,RUMAH TERES,2,0,0,0,44,0,"461,000.00","633,500.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-10,"(2006, '9565-10')"
13,9 5 6 5 - 1 0 - D Y N A S T Y   V I E W   S D N .   B H D .,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-10,",SIAP DENGAN: CCC PENUH,9565-10/1470/2012(07),12 Jul 2011,11 Jul 2012,"RM 461,000.00",0.00mps,RUMAH TERES,2,0,0,0,51,0,"463,500.00","638,500.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-10,"(2006, '9565-10')"
14,9 5 6 5 - 1 0 - D Y N A S T Y   V I E W   S D N .   B H D .,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-10,",SIAP DENGAN: CCC PENUH,9565-10/1470/2012(07),12 Jul 2011,11 Jul 2012,"RM 461,000.00",0.00mps,RUMAH TERES,2,0,0,0,54,0,"462,250.00","607,250.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-10,"(2006, '9565-10')"
15,9 5 6 5 - 1 1 - D Y N A S T Y   V I E W   S D N .   B H D .,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-11,",SIAP DENGAN: CCC PENUH,9565-11/11-2014/01297(P),26 Nov 2013,25 Nov 2014,"RM 569,760.00",0.00mps,RUMAH KLUSTER,2,0,0,0,40,0,"573,360.00","696,960.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-11,"(2007, '9565-11')"
16,9 5 6 5 - 1 1 - D Y N A S T Y   V I E W   S D N .   B H D .,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-11,",SIAP DENGAN: CCC PENUH,9565-11/11-2014/01297(P),26 Nov 2013,25 Nov 2014,"RM 569,760.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,20,1,"683,760.00","771,360.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-11,"(2007, '9565-11')"
17,9 5 6 5 - 1 1 - D Y N A S T Y   V I E W   S D N .   B H D .,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-11,",SIAP DENGAN: CCC PENUH,9565-11/11-2014/01297(P),26 Nov 2013,25 Nov 2014,"RM 569,760.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,10,0,"820,512.00","925,632.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-11,"(2007, '9565-11')"
18,9 5 6 5 - 1 1 - D Y N A S T Y   V I E W   S D N .   B H D .,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-11,",SIAP DENGAN: CCC PENUH,9565-11/11-2014/01297(P),26 Nov 2013,25 Nov 2014,"RM 569,760.00",0.00mps,RUMAH KLUSTER,2,0,0,0,40,1,"569,760.00","689,760.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-11,"(2007, '9565-11')"
19,9 5 6 5 - 1 2 - D Y N A S T Y   V I E W   S D N .   B H D .,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-12,",SIAP DENGAN: CCC PENUH,9565-12/74/2013(01),10 Jan 2012,09 Jan 2013,"RM 1,241,000.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,37,10,"1,241,000.00","1,398,500.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-12,"(2008, '9565-12')"
20,9 5 6 5 - 1 3 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-13,",SIAP DENGAN: CCC PENUH,9565-13/04-2016/01700(P),03 Apr 2015,02 Apr 2016,"RM 216,840.00","1,208.00mps",RUMAH PANGSA/KONDO,14,0,0,"1,208",140,31,"223,340.00","544,440.00",100.00,"[""1.575157, 103.743453""]",,https://teduh.kpkt.gov.my/project-swasta/9565-13,"(2009, '9565-13')"
21,9 5 6 5 - 1 3 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-13,",SIAP DENGAN: CCC PENUH,9565-13/04-2016/01700(P),03 Apr 2015,02 Apr 2016,"RM 216,840.00","1,208.00mps",RUMAH PANGSA/KONDO,14,0,0,"1,208",140,31,"220,740.00","643,968.00",100.00,"[""1.575157, 103.743453""]",,https://teduh.kpkt.gov.my/project-swasta/9565-13,"(2009, '9565-13')"
22,9 5 6 5 - 1 3 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-13,",SIAP DENGAN: CCC PENUH,9565-13/04-2016/01700(P),03 Apr 2015,02 Apr 2016,"RM 216,840.00","1,208.00mps",RUMAH PANGSA/KONDO,14,0,0,"1,208",140,34,"216,840.00","645,528.00",100.00,"[""1.575157, 103.743453""]",,https://teduh.kpkt.gov.my/project-swasta/9565-13,"(2009, '9565-13')"
23,9 5 6 5 - 1 4 - D Y N A S T Y   V I E W   S D N   B H D,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-14,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 537,250.00",191.56mps - 195.65mps,RUMAH TERES,2,0,0,196,71,0,"544,750.00","683,500.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-14,"(2010, '9565-14')"
24,9 5 6 5 - 1 4 - D Y N A S T Y   V I E W   S D N   B H D,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-14,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 537,250.00",191.56mps - 195.65mps,RUMAH TERES,2,0,0,192,66,0,"537,250.00","691,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-14,"(2010, '9565-14')"
25,9 5 6 5 - 1 5 - D Y N A S T Y   V I E W   S D N   B H,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-15,",SIAP DENGAN: CCC PENUH,9565-15/09-2014/0941(P),17 Sep 2013,16 Sep 2014,"RM 524,720.00",181.06mps - 188.31mps,RUMAH TERES,2,0,0,181,90,0,"524,720.00","724,920.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-15,"(2011, '9565-15')"
26,9 5 6 5 - 1 5 - D Y N A S T Y   V I E W   S D N   B H,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-15,",SIAP DENGAN: CCC PENUH,9565-15/09-2014/0941(P),17 Sep 2013,16 Sep 2014,"RM 524,720.00",181.06mps - 188.31mps,RUMAH TERES,2,0,0,188,83,0,"524,720.00","866,320.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-15,"(2011, '9565-15')"
27,9 5 6 5 - 1 6 - D Y N A S T Y   V I E W   S D N   B H D,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-16,",SIAP DENGAN: CCC PENUH,9565-16/04-2016/01620(P),08 Apr 2015,07 Apr 2016,"RM 1,211,586.00",247.96mps - 284.93mps,RUMAH KLUSTER,2,0,0,257,32,4,"1,235,976.00","1,359,094.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-16,"(2012, '9565-16')"
28,9 5 6 5 - 1 6 - D Y N A S T Y   V I E W   S D N   B H D,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-16,",SIAP DENGAN: CCC PENUH,9565-16/04-2016/01620(P),08 Apr 2015,07 Apr 2016,"RM 1,211,586.00",247.96mps - 284.93mps,RUMAH BERKEMBAR,2,0,0,285,14,6,"1,557,360.00","1,661,421.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-16,"(2012, '9565-16')"
29,9 5 6 5 - 1 6 - D Y N A S T Y   V I E W   S D N   B H D,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-16,",SIAP DENGAN: CCC PENUH,9565-16/04-2016/01620(P),08 Apr 2015,07 Apr 2016,"RM 1,211,586.00",247.96mps - 284.93mps,RUMAH KLUSTER,2,0,0,248,32,3,"1,211,586.00","1,333,268.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-16,"(2012, '9565-16')"
30,9 5 6 5 - 1 6 - D Y N A S T Y   V I E W   S D N   B H D,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-16,",SIAP DENGAN: CCC PENUH,9565-16/04-2016/01620(P),08 Apr 2015,07 Apr 2016,"RM 1,211,586.00",247.96mps - 284.93mps,RUMAH BERKEMBAR,2,0,0,285,8,1,"1,451,094.00","1,549,284.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-16,"(2012, '9565-16')"
31,9 5 6 5 - 1 7 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-17,",SIAP DENGAN: CCC PENUH,9565-17/09-2016/02383(P),03 Sep 2015,02 Sep 2016,"RM 1,108,000.00",229.75mps - 240.43mps,RUMAH TERES,2,0,0,230,63,8,"1,108,000.00","1,523,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-17,"(2013, '9565-17')"
32,9 5 6 5 - 1 7 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-17,",SIAP DENGAN: CCC PENUH,9565-17/09-2016/02383(P),03 Sep 2015,02 Sep 2016,"RM 1,108,000.00",229.75mps - 240.43mps,RUMAH TERES,2,0,0,240,66,12,"1,176,333.00","1,551,333.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-17,"(2013, '9565-17')"
33,9 5 6 5 - 1 8 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-18,",SIAP DENGAN: CCC PENUH,9565-18/02-2017/01177(P),25 Feb 2016,24 Feb 2017,"RM 838,240.00",205.22mps - 237.08mps,RUMAH TERES,2,0,0,237,76,14,"969,540.00","1,171,040.00",100.00,"[""1.585273, 103.735596""]",,https://teduh.kpkt.gov.my/project-swasta/9565-18,"(2014, '9565-18')"
34,9 5 6 5 - 1 8 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-18,",SIAP DENGAN: CCC PENUH,9565-18/02-2017/01177(P),25 Feb 2016,24 Feb 2017,"RM 838,240.00",205.22mps - 237.08mps,RUMAH TERES,2,0,0,205,44,1,"838,240.00","1,048,840.00",100.00,"[""1.585273, 103.735596""]",,https://teduh.kpkt.gov.my/project-swasta/9565-18,"(2014, '9565-18')"
35,9 5 6 5 - 1 9 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-19,",SIAP DENGAN: CCC PENUH,9565-19/05-2017/01792(P),20 May 2016,19 May 2017,"RM 931,840.00",206.89mps - 232.90mps,RUMAH TERES,2,0,0,233,76,15,"1,046,240.00","1,336,140.00",100.00,"[""1.584036, 103.735581""]",,https://teduh.kpkt.gov.my/project-swasta/9565-19,"(2015, '9565-19')"
36,9 5 6 5 - 1 9 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-19,",SIAP DENGAN: CCC PENUH,9565-19/05-2017/01792(P),20 May 2016,19 May 2017,"RM 931,840.00",206.89mps - 232.90mps,RUMAH TERES,2,0,0,207,39,7,"931,840.00","1,277,640.00",100.00,"[""1.584036, 103.735581""]",,https://teduh.kpkt.gov.my/project-swasta/9565-19,"(2015, '9565-19')"
37,9 5 6 5 - 2 - T A M A N   S E R I   A U S T I N   1 C,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-2,",SIAP DENGAN: CFO PENUH,9565-2/1788/2007(09),13 Sep 2006,12 Sep 2007,"RM 169,800.00",0.00mps,RUMAH TERES,2,0,0,0,238,238,"169,800.00","261,292.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-2,"(2016, '9565-2')"
38,9 5 6 5 - 2 - T A M A N   S E R I   A U S T I N   1 C,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-2,",SIAP DENGAN: CFO PENUH,9565-2/1788/2007(09),13 Sep 2006,12 Sep 2007,"RM 169,800.00",0.00mps,RUMAH TERES,2,0,0,0,125,125,"169,800.00","330,750.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9565-2,"(2016, '9565-2')"
39,9 5 6 5 - 2 0 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-20,",SIAP DENGAN: CCC PENUH,9565-20/12-2017/03067(P),14 Dec 2016,13 Dec 2017,"RM 1,325,067.00",241.64mps - 260.31mps,RUMAH BERKEMBAR,2,0,0,260,14,6,"1,698,400.00","1,825,067.00",100.00,"[""1.590233, 103.736380""]",,https://teduh.kpkt.gov.my/project-swasta/9565-20,"(2017, '9565-20')"
40,9 5 6 5 - 2 0 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-20,",SIAP DENGAN: CCC PENUH,9565-20/12-2017/03067(P),14 Dec 2016,13 Dec 2017,"RM 1,325,067.00",241.64mps - 260.31mps,RUMAH KLUSTER,2,0,0,242,84,5,"1,325,067.00","1,454,400.00",100.00,"[""1.590233, 103.736380""]",,https://teduh.kpkt.gov.my/project-swasta/9565-20,"(2017, '9565-20')"
41,9 5 6 5 - 2 1 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-21,",SIAP DENGAN: CCC PENUH,9565-21/02-2023/0056(R)-(S),09 Feb 2022,08 Feb 2023,"RM 418,030.00",79.98mps - 259.75mps,RUMAH PANGSA/KONDO,20,"2, 3",2,80,102,30,"491,800.00","894,750.00",100.00,"[""1.581869, 103.734569""]",,https://teduh.kpkt.gov.my/project-swasta/9565-21,"(2018, '9565-21')"
42,9 5 6 5 - 2 1 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-21,",SIAP DENGAN: CCC PENUH,9565-21/02-2023/0056(R)-(S),09 Feb 2022,08 Feb 2023,"RM 418,030.00",79.98mps - 259.75mps,RUMAH PANGSA/KONDO,20,2,2,80,102,31,"418,030.00","894,750.00",100.00,"[""1.581869, 103.734569""]",,https://teduh.kpkt.gov.my/project-swasta/9565-21,"(2018, '9565-21')"
43,9 5 6 5 - 2 1 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-21,",SIAP DENGAN: CCC PENUH,9565-21/02-2023/0056(R)-(S),09 Feb 2022,08 Feb 2023,"RM 418,030.00",79.98mps - 259.75mps,RUMAH TERES,3,5,4,260,58,30,"894,030.00","1,717,250.00",100.00,"[""1.581869, 103.734569""]",,https://teduh.kpkt.gov.my/project-swasta/9565-21,"(2018, '9565-21')"
44,9 5 6 5 - 2 2 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-22,",SIAP DENGAN: CCC PENUH,9565-22/09-2019/02634(P),06 Sep 2018,05 Sep 2019,"RM 1,380,960.00",286.14mps - 301.28mps,RUMAH BERKEMBAR,2,0,0,301,12,7,"1,550,160.00","1,655,760.00",100.00,"[""1.590233, 103.736380""]",,https://teduh.kpkt.gov.my/project-swasta/9565-22,"(2019, '9565-22')"
45,9 5 6 5 - 2 2 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-22,",SIAP DENGAN: CCC PENUH,9565-22/09-2019/02634(P),06 Sep 2018,05 Sep 2019,"RM 1,380,960.00",286.14mps - 301.28mps,RUMAH BERKEMBAR,2,0,0,286,72,21,"1,380,960.00","1,580,160.00",100.00,"[""1.590233, 103.736380""]",,https://teduh.kpkt.gov.my/project-swasta/9565-22,"(2019, '9565-22')"
46,9 5 6 5 - 2 3 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-23,",SIAP DENGAN: CCC PENUH,9565-23/02-2023/0229(R)-(S),18 Feb 2022,17 Feb 2023,"RM 237,575.00",75.44mps,RUMAH PANGSA/KONDO,20,0,0,75,150,7,"237,575.00","375,252.00",100.00,"[""1.589705, 103.743912""]",,https://teduh.kpkt.gov.my/project-swasta/9565-23,"(2020, '9565-23')"
47,9 5 6 5 - 2 3 - T A M A N   S E R I   A U S T I N,DYNASTY VIEW SDN. BHD.,9565,9565/10-2025/1137(A),06 Oct 2022,05 Oct 2025,073541111,dvsb@umland.com.my,http://www.umland.com.my,"9565-23,",SIAP DENGAN: CCC PENUH,9565-23/02-2023/0229(R)-(S),18 Feb 2022,17 Feb 2023,"RM 237,575.00",75.44mps,RUMAH PANGSA/KONDO,20,0,0,75,150,1,"237,575.00","2,795,000.00",100.00,"[""1.589705, 103.743912""]",,https://teduh.kpkt.gov.my/project-swasta/9565-23,"(2020, '9565-23')"
