,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
51,6 5 1 6 - 2 7 - S R I   C A R C O S A   B U N G A L O W S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-27,",SIAP DENGAN: CFO PENUH,6516-27/06-2014/0238(P),26 Jun 2013,25 Jun 2014,"RM 527,800.01",0.00mps,RUMAH SESEBUAH,2,0,0,0,10,0,"941,800.03","2,043,800.03",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-27,"(978, '6516-27')"
52,6 5 1 6 - 2 7 - S R I   C A R C O S A   B U N G A L O W S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-27,",SIAP DENGAN: CFO PENUH,6516-27/06-2014/0238(P),26 Jun 2013,25 Jun 2014,"RM 527,800.01",0.00mps,RUMAH SESEBUAH,2,0,0,0,11,0,"527,800.03","1,570,800.03",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-27,"(978, '6516-27')"
53,6 5 1 6 - 2 7 - S R I   C A R C O S A   B U N G A L O W S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-27,",SIAP DENGAN: CFO PENUH,6516-27/06-2014/0238(P),26 Jun 2013,25 Jun 2014,"RM 527,800.01",0.00mps,RUMAH SESEBUAH,2,0,0,0,3,0,"527,800.04","1,149,800.04",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-27,"(978, '6516-27')"
54,6 5 1 6 - 2 7 - S R I   C A R C O S A   B U N G A L O W S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-27,",SIAP DENGAN: CFO PENUH,6516-27/06-2014/0238(P),26 Jun 2013,25 Jun 2014,"RM 527,800.01",0.00mps,RUMAH SESEBUAH,1,0,0,0,3,0,"535,800.01","1,160,800.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-27,"(978, '6516-27')"
55,6 5 1 6 - 2 7 - S R I   C A R C O S A   B U N G A L O W S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-27,",SIAP DENGAN: CFO PENUH,6516-27/06-2014/0238(P),26 Jun 2013,25 Jun 2014,"RM 527,800.01",0.00mps,RUMAH SESEBUAH,2,0,0,0,5,0,"941,800.09","2,043,800.09",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-27,"(978, '6516-27')"
56,6 5 1 6 - 2 7 - S R I   C A R C O S A   B U N G A L O W S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-27,",SIAP DENGAN: CFO PENUH,6516-27/06-2014/0238(P),26 Jun 2013,25 Jun 2014,"RM 527,800.01",0.00mps,RUMAH SESEBUAH,2,0,0,0,7,0,"941,800.04","2,043,800.04",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-27,"(978, '6516-27')"
57,6 5 1 6 - 2 7 - S R I   C A R C O S A   B U N G A L O W S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-27,",SIAP DENGAN: CFO PENUH,6516-27/06-2014/0238(P),26 Jun 2013,25 Jun 2014,"RM 527,800.01",0.00mps,RUMAH SESEBUAH,2,0,0,0,7,0,"941,800.08","2,043,800.08",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-27,"(978, '6516-27')"
58,6 5 1 6 - 2 7 - S R I   C A R C O S A   B U N G A L O W S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-27,",SIAP DENGAN: CFO PENUH,6516-27/06-2014/0238(P),26 Jun 2013,25 Jun 2014,"RM 527,800.01",0.00mps,RUMAH SESEBUAH,2,0,0,0,7,0,"954,800.00","2,043,800.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-27,"(978, '6516-27')"
59,6 5 1 6 - 2 7 - S R I   C A R C O S A   B U N G A L O W S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-27,",SIAP DENGAN: CFO PENUH,6516-27/06-2014/0238(P),26 Jun 2013,25 Jun 2014,"RM 527,800.01",0.00mps,RUMAH SESEBUAH,2,0,0,0,9,9,"941,800.10","2,043,800.10",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/6516-27,"(978, '6516-27')"
60,6 5 1 6 - 2 7 - S R I   C A R C O S A   B U N G A L O W S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-27,",SIAP DENGAN: CFO PENUH,6516-27/06-2014/0238(P),26 Jun 2013,25 Jun 2014,"RM 527,800.01",0.00mps,RUMAH SESEBUAH,2,0,0,0,2,0,"527,800.02","1,570,800.02",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-27,"(978, '6516-27')"
61,6 5 1 6 - 2 7 - S R I   C A R C O S A   B U N G A L O W S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-27,",SIAP DENGAN: CFO PENUH,6516-27/06-2014/0238(P),26 Jun 2013,25 Jun 2014,"RM 527,800.01",0.00mps,RUMAH SESEBUAH,2,0,0,0,4,0,"527,800.09","1,570,800.09",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-27,"(978, '6516-27')"
62,6 5 1 6 - 2 7 - S R I   C A R C O S A   B U N G A L O W S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-27,",SIAP DENGAN: CFO PENUH,6516-27/06-2014/0238(P),26 Jun 2013,25 Jun 2014,"RM 527,800.01",0.00mps,RUMAH SESEBUAH,2,0,0,0,5,0,"941,800.06","2,043,800.06",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-27,"(978, '6516-27')"
63,6 5 1 6 - 2 7 - S R I   C A R C O S A   B U N G A L O W S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-27,",SIAP DENGAN: CFO PENUH,6516-27/06-2014/0238(P),26 Jun 2013,25 Jun 2014,"RM 527,800.01",0.00mps,RUMAH SESEBUAH,2,0,0,0,10,0,"527,800.07","1,149,800.07",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-27,"(978, '6516-27')"
64,6 5 1 6 - 2 7 - S R I   C A R C O S A   B U N G A L O W S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-27,",SIAP DENGAN: CFO PENUH,6516-27/06-2014/0238(P),26 Jun 2013,25 Jun 2014,"RM 527,800.01",0.00mps,RUMAH SESEBUAH,2,0,0,0,4,0,"941,800.02","2,043,800.02",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-27,"(978, '6516-27')"
65,6 5 1 6 - 2 7 - S R I   C A R C O S A   B U N G A L O W S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-27,",SIAP DENGAN: CFO PENUH,6516-27/06-2014/0238(P),26 Jun 2013,25 Jun 2014,"RM 527,800.01",0.00mps,RUMAH SESEBUAH,2,0,0,0,50,0,"527,800.01","1,149,800.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-27,"(978, '6516-27')"
66,6 5 1 6 - 2 8 - V I S I O N   H O M E S   F A S A   1,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-28,",SIAP DENGAN: CFO PENUH,6516-28/1933/2005(10),21 Oct 2004,20 Oct 2005,"RM 132,810.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,320,320,"132,810.00","241,800.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-28,"(979, '6516-28')"
67,6 5 1 6 - 2 9 - E M E R A L D   P A R K   S E M I   -   D,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-29,",SIAP DENGAN: CFO PENUH,6516-29/916/2004(05),16 May 2003,15 May 2004,"RM 288,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,12,12,"288,800.00","354,800.00",0.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-29,"(980, '6516-29')"
68,6 5 1 6 - 3 0 - V I S I O N S   H O M E S   F A S A   2,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-30,",SIAP DENGAN: CFO PENUH,6516-30/2502/2006(12),04 Dec 2005,03 Dec 2006,"RM 157,510.00",0.00mps,RUMAH KLUSTER,2,0,0,0,208,208,"157,510.00","261,800.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-30,"(981, '6516-30')"
69,6 5 1 6 - 3 1 - V I S I O N   H O M E S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-31,",SIAP DENGAN: CFO PENUH,6516-31/381/2009(03),07 Mar 2008,06 Mar 2009,"RM 202,800.00",0.00mps,RUMAH KLUSTER,2,0,0,0,80,80,"202,800.00","331,813.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-31,"(982, '6516-31')"
70,6 5 1 6 - 3 1 - V I S I O N   H O M E S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-31,",SIAP DENGAN: CFO PENUH,6516-31/381/2009(03),07 Mar 2008,06 Mar 2009,"RM 202,800.00",0.00mps,RUMAH KLUSTER,2,0,0,0,96,96,"202,800.00","331,813.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-31,"(982, '6516-31')"
71,6 5 1 6 - 3 1 - V I S I O N   H O M E S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-31,",SIAP DENGAN: CFO PENUH,6516-31/381/2009(03),07 Mar 2008,06 Mar 2009,"RM 202,800.00",0.00mps,RUMAH KLUSTER,2,0,0,0,188,188,"202,800.00","331,813.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-31,"(982, '6516-31')"
72,6 5 1 6 - 3 2 - S R I   C A R C O S A   S E M I - D,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-32,",SIAP DENGAN: CFO PENUH,6516-32/2412/2012(10),16 Nov 2011,22 Oct 2012,"RM 613,800.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,2,2,"910,800.00","1,245,826.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-32,"(983, '6516-32')"
73,6 5 1 6 - 3 2 - S R I   C A R C O S A   S E M I - D,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-32,",SIAP DENGAN: CFO PENUH,6516-32/2412/2012(10),16 Nov 2011,22 Oct 2012,"RM 613,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,2,2,"613,800.02","701,800.02",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-32,"(983, '6516-32')"
74,6 5 1 6 - 3 2 - S R I   C A R C O S A   S E M I - D,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-32,",SIAP DENGAN: CFO PENUH,6516-32/2412/2012(10),16 Nov 2011,22 Oct 2012,"RM 613,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,1,1,"743,800.00","743,800.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-32,"(983, '6516-32')"
75,6 5 1 6 - 3 2 - S R I   C A R C O S A   S E M I - D,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-32,",SIAP DENGAN: CFO PENUH,6516-32/2412/2012(10),16 Nov 2011,22 Oct 2012,"RM 613,800.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,1,1,"898,800.00","898,800.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-32,"(983, '6516-32')"
76,6 5 1 6 - 3 2 - S R I   C A R C O S A   S E M I - D,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-32,",SIAP DENGAN: CFO PENUH,6516-32/2412/2012(10),16 Nov 2011,22 Oct 2012,"RM 613,800.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,1,1,"850,800.00","898,800.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-32,"(983, '6516-32')"
77,6 5 1 6 - 3 2 - S R I   C A R C O S A   S E M I - D,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-32,",SIAP DENGAN: CFO PENUH,6516-32/2412/2012(10),16 Nov 2011,22 Oct 2012,"RM 613,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,4,4,"817,861.00","912,439.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-32,"(983, '6516-32')"
78,6 5 1 6 - 3 2 - S R I   C A R C O S A   S E M I - D,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-32,",SIAP DENGAN: CFO PENUH,6516-32/2412/2012(10),16 Nov 2011,22 Oct 2012,"RM 613,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,7,7,"613,800.01","701,800.01",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-32,"(983, '6516-32')"
79,6 5 1 6 - 3 2 - S R I   C A R C O S A   S E M I - D,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-32,",SIAP DENGAN: CFO PENUH,6516-32/2412/2012(10),16 Nov 2011,22 Oct 2012,"RM 613,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,18,18,"724,956.00","814,678.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-32,"(983, '6516-32')"
80,6 5 1 6 - 3 2 - S R I   C A R C O S A   S E M I - D,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-32,",SIAP DENGAN: CFO PENUH,6516-32/2412/2012(10),16 Nov 2011,22 Oct 2012,"RM 613,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,10,10,"613,800.00","701,800.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-32,"(983, '6516-32')"
81,6 5 1 6 - 3 3 - V I S I O N   H O M E S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-33,",SIAP DENGAN: CCC PENUH,6516-33/2234/2012(10),25 Oct 2011,24 Oct 2012,"RM 531,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,66,66,"531,800.00","632,800.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-33,"(984, '6516-33')"
82,6 5 1 6 - 3 3 - V I S I O N   H O M E S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-33,",SIAP DENGAN: CCC PENUH,6516-33/2234/2012(10),25 Oct 2011,24 Oct 2012,"RM 531,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,16,16,"531,800.00","632,800.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-33,"(984, '6516-33')"
83,6 5 1 6 - 3 3 - V I S I O N   H O M E S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-33,",SIAP DENGAN: CCC PENUH,6516-33/2234/2012(10),25 Oct 2011,24 Oct 2012,"RM 531,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,44,44,"531,800.00","632,800.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-33,"(984, '6516-33')"
84,6 5 1 6 - 3 3 - V I S I O N   H O M E S,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-33,",SIAP DENGAN: CCC PENUH,6516-33/2234/2012(10),25 Oct 2011,24 Oct 2012,"RM 531,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,6,6,"616,800.00","739,800.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-33,"(984, '6516-33')"
85,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,4,0,"939,481.09","1,504,837.09",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
86,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,4,2,"939,481.06","1,504,837.06",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
87,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,12,4,"939,481.08","1,504,837.08",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
88,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,10,0,"939,481.07","1,504,837.07",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
89,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,4,0,"939,481.10","1,504,837.10",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
90,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,2,0,"939,481.01","1,504,837.01",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
91,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,28,6,"939,481.14","1,504,837.14",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
92,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,6,0,"939,481.15","1,504,837.15",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
93,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,10,0,"939,481.02","1,504,837.02",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
94,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,18,2,"939,481.05","1,504,837.05",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
95,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,18,5,"939,481.00","1,504,837.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
96,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,12,3,"939,481.03","1,504,837.03",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
97,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,26,5,"939,481.13","1,504,837.13",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
98,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,1,0,"1,157,567.00","1,157,567.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
99,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,2,0,"939,481.11","1,504,837.11",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
100,6 5 1 6 - 3 4 - P L A T I N U M,RB LAND SDN. BHD.,6516,6516/05-2028/0702(R),22 May 2023,21 May 2028,067817000,kpktcentral@ijm.com,-,"6516-34,",SIAP DENGAN: CCC PENUH,6516-34/12-2014/01389(P),02 Dec 2013,01 Dec 2014,"RM 939,481.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,14,4,"939,481.12","1,504,837.12",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6516-34,"(985, '6516-34')"
