,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
53,5 7 3 6 - 2 6 - I N D A H P U R A - G H T P,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-26,",SIAP DENGAN: CFO PENUH,5736-26/234/2010(02),04 Feb 2009,03 Feb 2010,"RM 338,000.00",0.00mps,RUMAH KEDAI (G),2,0,0,0,26,26,"338,000.00","518,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-26,"(3147, '5736-26')"
54,5 7 3 6 - 2 7 - G E N T I N G   C H E N G   P E R D A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-27,",SIAP DENGAN: CFO PENUH,5736-27/1196/2009(06),18 Jun 2008,17 Jun 2009,"RM 254,550.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,13,13,"254,550.00","557,380.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-27,"(3148, '5736-27')"
55,5 7 3 6 - 2 7 - G E N T I N G   C H E N G   P E R D A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-27,",SIAP DENGAN: CFO PENUH,5736-27/1196/2009(06),18 Jun 2008,17 Jun 2009,"RM 254,550.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,16,16,"255,000.00","325,675.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-27,"(3148, '5736-27')"
56,5 7 3 6 - 2 7 - G E N T I N G   C H E N G   P E R D A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-27,",SIAP DENGAN: CFO PENUH,5736-27/1196/2009(06),18 Jun 2008,17 Jun 2009,"RM 254,550.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,12,12,"468,750.00","651,480.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-27,"(3148, '5736-27')"
57,5 7 3 6 - 2 8 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-28,",SIAP DENGAN: CFO PENUH,5736-28/1211/2011(06),28 Jun 2010,27 Jun 2011,"RM 318,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,62,62,"470,800.00","922,353.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-28,"(3149, '5736-28')"
58,5 7 3 6 - 2 8 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-28,",SIAP DENGAN: CFO PENUH,5736-28/1211/2011(06),28 Jun 2010,27 Jun 2011,"RM 318,800.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,20,20,"318,800.00","553,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-28,"(3149, '5736-28')"
59,5 7 3 6 - 2 9 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-29,",SIAP DENGAN: CFO PENUH,5736-29/1471/2012(07),13 Jul 2011,12 Jul 2012,"RM 109,480.00",0.00mps,RUMAH TERES,1,0,0,0,60,60,"169,800.00","329,316.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-29,"(3150, '5736-29')"
60,5 7 3 6 - 2 9 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-29,",SIAP DENGAN: CFO PENUH,5736-29/1471/2012(07),13 Jul 2011,12 Jul 2012,"RM 109,480.00",0.00mps,RUMAH TERES,1,0,0,0,169,169,"109,480.00","252,502.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-29,"(3150, '5736-29')"
61,5 7 3 6 - 2 9 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-29,",SIAP DENGAN: CFO PENUH,5736-29/1471/2012(07),13 Jul 2011,12 Jul 2012,"RM 109,480.00",0.00mps,RUMAH TERES,1,0,0,0,73,73,"169,800.01","329,316.01",100.00,BERJALAN LANCAR,,,https://teduh.kpkt.gov.my/project-swasta/5736-29,"(3150, '5736-29')"
62,5 7 3 6 - 3 - C H E N G   P E R D A N A   1,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-3,",SIAP DENGAN: CFO PENUH,5736-3/2233/2006(07),02 Nov 2005,29 Jul 2006,"RM 104,800.00",0.00mps,RUMAH TERES,1,0,0,0,65,65,"104,800.00","214,300.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-3,"(3174, '5736-3')"
63,5 7 3 6 - 3 - C H E N G   P E R D A N A   1,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-3,",SIAP DENGAN: CFO PENUH,5736-3/2233/2006(07),02 Nov 2005,29 Jul 2006,"RM 104,800.00",0.00mps,RUMAH TERES,1,0,0,0,27,27,"109,300.00","190,500.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-3,"(3174, '5736-3')"
64,5 7 3 6 - 3 - C H E N G   P E R D A N A   1,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-3,",SIAP DENGAN: CFO PENUH,5736-3/2233/2006(07),02 Nov 2005,29 Jul 2006,"RM 104,800.00",0.00mps,RUMAH TERES,2,0,0,0,53,53,"195,000.00","288,700.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-3,"(3174, '5736-3')"
65,5 7 3 6 - 3 0 - G E N T I N G   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-30,",SIAP DENGAN: CFO PENUH,5736-30/2540/2012(01),07 Jan 2011,06 Jan 2012,"RM 194,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,68,68,"349,800.00","409,020.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-30,"(3151, '5736-30')"
66,5 7 3 6 - 3 0 - G E N T I N G   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-30,",SIAP DENGAN: CFO PENUH,5736-30/2540/2012(01),07 Jan 2011,06 Jan 2012,"RM 194,000.00",0.00mps,RUMAH TERES,1,0,0,0,118,118,"194,000.00","334,750.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-30,"(3151, '5736-30')"
67,5 7 3 6 - 3 0 - G E N T I N G   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-30,",SIAP DENGAN: CFO PENUH,5736-30/2540/2012(01),07 Jan 2011,06 Jan 2012,"RM 194,000.00",0.00mps,RUMAH TERES,2,0,0,0,114,114,"299,000.00","412,100.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-30,"(3151, '5736-30')"
68,5 7 3 6 - 3 0 - G E N T I N G   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-30,",SIAP DENGAN: CFO PENUH,5736-30/2540/2012(01),07 Jan 2011,06 Jan 2012,"RM 194,000.00",0.00mps,RUMAH TERES,1,0,0,0,44,44,"215,000.00","364,043.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-30,"(3151, '5736-30')"
69,5 7 3 6 - 3 0 - G E N T I N G   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-30,",SIAP DENGAN: CFO PENUH,5736-30/2540/2012(01),07 Jan 2011,06 Jan 2012,"RM 194,000.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,36,36,"525,800.00","579,150.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-30,"(3151, '5736-30')"
70,5 7 3 6 - 3 1 - G E N T I N G   C H E N G   P E R D A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-31,",SIAP DENGAN: CFO PENUH,5736-31/2225/2009(12),15 Dec 2008,14 Dec 2009,"RM 513,300.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,6,6,"513,300.00","750,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-31,"(3152, '5736-31')"
71,5 7 3 6 - 3 2 - G E N T I N G   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-32,",-,-,-,-,"RM 525,000.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,30,30,"525,000.00","580,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/5736-32,"(3153, '5736-32')"
72,5 7 3 6 - 3 3 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-33,",SIAP DENGAN: CCC PENUH,5736-33/1049/2012(05),18 May 2011,17 May 2012,"RM 498,800.00",0.00mps,RUMAH TERES,2,0,0,0,67,2,"498,800.00","916,050.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-33,"(3154, '5736-33')"
73,5 7 3 6 - 3 4 - G E N T I N G   I N D A H P U R A   Z O N   3 5   -   F A S A   2 C,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-34,",SIAP DENGAN: CFO PENUH,5736-34/750/2013(04),03 Apr 2012,02 Apr 2013,"RM 298,800.00",0.00mps,RUMAH TERES,1,0,0,0,91,8,"298,800.00","718,950.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-34,"(3155, '5736-34')"
74,5 7 3 6 - 3 5 - G E N T I N G   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-35,",SIAP DENGAN: CCC PENUH,5736-35/09-2016/02355(P),26 Sep 2015,25 Sep 2016,"RM 650,000.00",306.60mps,RUMAH KEDAI (G),2,0,0,307,32,27,"900,000.00","1,643,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.510099, 103.014132""]",,https://teduh.kpkt.gov.my/project-swasta/5736-35,"(3156, '5736-35')"
75,5 7 3 6 - 3 5 - G E N T I N G   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-35,",SIAP DENGAN: CCC PENUH,5736-35/09-2016/02355(P),26 Sep 2015,25 Sep 2016,"RM 650,000.00",306.60mps,RUMAH KEDAI (G),2,0,0,307,32,0,"801,900.00","1,493,500.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.510099, 103.014132""]",,https://teduh.kpkt.gov.my/project-swasta/5736-35,"(3156, '5736-35')"
76,5 7 3 6 - 3 5 - G E N T I N G   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-35,",SIAP DENGAN: CCC PENUH,5736-35/09-2016/02355(P),26 Sep 2015,25 Sep 2016,"RM 650,000.00",306.60mps,RUMAH KEDAI (G),2,0,0,307,64,12,"650,000.00","1,138,400.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.510099, 103.014132""]",,https://teduh.kpkt.gov.my/project-swasta/5736-35,"(3156, '5736-35')"
77,5 7 3 6 - 3 6 - G E N T I N G   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-36,",SIAP DENGAN: CCC PENUH,5736-36/07-2015/01955(P),04 Jul 2014,03 Jul 2015,"RM 300,000.00",143.00mps,RUMAH TERES,2,0,0,143,114,57,"450,700.00","595,870.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-36,"(3157, '5736-36')"
78,5 7 3 6 - 3 6 - G E N T I N G   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-36,",SIAP DENGAN: CCC PENUH,5736-36/07-2015/01955(P),04 Jul 2014,03 Jul 2015,"RM 300,000.00",143.00mps,RUMAH TERES,1,0,0,143,108,8,"300,000.00","425,770.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-36,"(3157, '5736-36')"
79,5 7 3 6 - 3 7 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-37,",SIAP DENGAN: CCC PENUH,5736-37/08-2014/0750(P),16 Aug 2013,15 Aug 2014,"RM 538,800.00",0.00mps,RUMAH TERES,2,0,0,0,20,0,"538,800.00","727,100.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-37,"(3158, '5736-37')"
80,5 7 3 6 - 3 8 - G E N T I N G   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-38,",SIAP DENGAN: CCC PENUH,5736-38/08-2016/02217(P),21 Aug 2015,20 Aug 2016,"RM 1,003,000.00",278.15mps,RUMAH SESEBUAH,2,0,0,278,16,13,"1,003,000.00","1,324,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.510623, 103.013545""]",,https://teduh.kpkt.gov.my/project-swasta/5736-38,"(3159, '5736-38')"
81,5 7 3 6 - 3 9 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-39,",SIAP DENGAN: CFO PENUH,5736-39/09-2016/02351(P),26 Sep 2015,25 Sep 2016,"RM 1,288,800.00",345.25mps - 379.81mps,RUMAH BERKEMBAR,2.5,0,0,380,6,1,"1,488,800.00","1,604,240.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.385190, 103.361810""]",,https://teduh.kpkt.gov.my/project-swasta/5736-39,"(3160, '5736-39')"
82,5 7 3 6 - 3 9 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-39,",SIAP DENGAN: CFO PENUH,5736-39/09-2016/02351(P),26 Sep 2015,25 Sep 2016,"RM 1,288,800.00",345.25mps - 379.81mps,RUMAH BERKEMBAR,2,0,0,345,14,1,"1,288,800.00","2,010,120.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.385190, 103.361810""]",,https://teduh.kpkt.gov.my/project-swasta/5736-39,"(3160, '5736-39')"
83,5 7 3 6 - 4 - D E S A   C H E N G   P E R D A N A   1,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-4,",SIAP DENGAN: CFO PENUH,5736-4/604/2008(03),31 Mar 2007,30 Mar 2008,"RM 137,980.00",0.00mps,RUMAH TERES,2,0,0,0,41,41,"137,980.00","241,212.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-4,"(3175, '5736-4')"
84,5 7 3 6 - 4 - D E S A   C H E N G   P E R D A N A   1,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-4,",SIAP DENGAN: CFO PENUH,5736-4/604/2008(03),31 Mar 2007,30 Mar 2008,"RM 137,980.00",0.00mps,RUMAH TERES,2,0,0,0,17,17,"185,000.00","302,310.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5736-4,"(3175, '5736-4')"
85,5 7 3 6 - 4 0 - G E N T I N G   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-40,",SIAP DENGAN: CCC PENUH,5736-40/01-2017/01216(P),20 Jan 2016,19 Jan 2017,"RM 1,010,000.00",307.50mps,RUMAH BERKEMBAR,2,0,0,308,12,6,"1,010,000.00","1,336,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.510623, 103.013545""]",,https://teduh.kpkt.gov.my/project-swasta/5736-40,"(3161, '5736-40')"
86,5 7 3 6 - 4 1 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-41,",SIAP DENGAN: CCC PENUH,5736-41/01-2016/52(P),16 Jan 2014,15 Jan 2016,"RM 698,800.00",265.80mps,RUMAH TERES,2,0,0,266,79,0,"698,800.00","1,285,780.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.372570, 103.362710""]",,https://teduh.kpkt.gov.my/project-swasta/5736-41,"(3162, '5736-41')"
87,5 7 3 6 - 4 2 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-42,",SIAP DENGAN: CCC PENUH,5736-42/01-2016/54(P),16 Jan 2014,15 Jan 2016,"RM 408,800.00",114.21mps - 136.14mps,RUMAH TERES,1,0,0,114,1,0,"408,800.00","408,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.385100, 103.354310""]",,https://teduh.kpkt.gov.my/project-swasta/5736-42,"(3163, '5736-42')"
88,5 7 3 6 - 4 2 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-42,",SIAP DENGAN: CCC PENUH,5736-42/01-2016/54(P),16 Jan 2014,15 Jan 2016,"RM 408,800.00",114.21mps - 136.14mps,RUMAH TERES,1,0,0,136,66,2,"428,800.00","929,640.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.385100, 103.354310""]",,https://teduh.kpkt.gov.my/project-swasta/5736-42,"(3163, '5736-42')"
89,5 7 3 6 - 4 3 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-43,",SIAP DENGAN: CCC PENUH,5736-43/03-2017/01432(P),13 Mar 2016,12 Mar 2017,"RM 1,272,298.00",0.00mps - 400.24mps,RUMAH BERKEMBAR,2,0,0,396,10,5,"2,038,192.00","2,263,168.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.384830, 103.363890""]",,https://teduh.kpkt.gov.my/project-swasta/5736-43,"(3164, '5736-43')"
90,5 7 3 6 - 4 3 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-43,",SIAP DENGAN: CCC PENUH,5736-43/03-2017/01432(P),13 Mar 2016,12 Mar 2017,"RM 1,272,298.00",0.00mps - 400.24mps,RUMAH KLUSTER,2,0,0,277,20,3,"1,272,298.00","1,773,878.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.384830, 103.363890""]",,https://teduh.kpkt.gov.my/project-swasta/5736-43,"(3164, '5736-43')"
91,5 7 3 6 - 4 3 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-43,",SIAP DENGAN: CCC PENUH,5736-43/03-2017/01432(P),13 Mar 2016,12 Mar 2017,"RM 1,272,298.00",0.00mps - 400.24mps,RUMAH BERKEMBAR,2,0,0,0,2,2,"2,214,992.00","2,773,430.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.384830, 103.363890""]",,https://teduh.kpkt.gov.my/project-swasta/5736-43,"(3164, '5736-43')"
92,5 7 3 6 - 4 3 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-43,",SIAP DENGAN: CCC PENUH,5736-43/03-2017/01432(P),13 Mar 2016,12 Mar 2017,"RM 1,272,298.00",0.00mps - 400.24mps,RUMAH SESEBUAH,2,0,0,0,5,5,"2,569,607.00","3,455,883.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.384830, 103.363890""]",,https://teduh.kpkt.gov.my/project-swasta/5736-43,"(3164, '5736-43')"
93,5 7 3 6 - 4 3 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-43,",SIAP DENGAN: CCC PENUH,5736-43/03-2017/01432(P),13 Mar 2016,12 Mar 2017,"RM 1,272,298.00",0.00mps - 400.24mps,RUMAH SESEBUAH,2,0,0,400,5,4,"2,248,497.00","2,759,395.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.384830, 103.363890""]",,https://teduh.kpkt.gov.my/project-swasta/5736-43,"(3164, '5736-43')"
94,5 7 3 6 - 4 3 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-43,",SIAP DENGAN: CCC PENUH,5736-43/03-2017/01432(P),13 Mar 2016,12 Mar 2017,"RM 1,272,298.00",0.00mps - 400.24mps,RUMAH SESEBUAH,2,0,0,333,5,4,"1,928,324.00","2,506,341.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.384830, 103.363890""]",,https://teduh.kpkt.gov.my/project-swasta/5736-43,"(3164, '5736-43')"
95,5 7 3 6 - 4 4 - G E N T I N G   P U R A   K E N C A N A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-44,",SIAP DENGAN: CCC PENUH,5736-44/03-2016/0272(P),29 Mar 2014,28 Mar 2016,"RM 400,000.00",153.30mps,RUMAH TERES,1,0,0,153,78,57,"400,000.00","584,730.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.505154, 103.012972""]",,https://teduh.kpkt.gov.my/project-swasta/5736-44,"(3165, '5736-44')"
96,5 7 3 6 - 4 5 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-45,",SIAP DENGAN: CCC PENUH,5736-45/03-2016/0273(P),29 Mar 2014,28 Mar 2016,"RM 468,800.00",136.14mps,RUMAH TERES,1,0,0,136,94,6,"468,800.00","756,690.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.384840, 103.353960""]",,https://teduh.kpkt.gov.my/project-swasta/5736-45,"(3116, '5736-45')"
97,5 7 3 6 - 4 6 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-46,",SIAP DENGAN: CCC PENUH,5736-46/11-2017/02881(P),03 Nov 2016,02 Nov 2017,"RM 486,050.00","1,399.00mps",RUMAH TERES,1,0,0,"1,399",252,72,"486,050.00","1,033,570.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.384370, 103.354650""]",,https://teduh.kpkt.gov.my/project-swasta/5736-46,"(3117, '5736-46')"
98,5 7 3 6 - 4 7 - G E N T I N G   I N D A H P U R A,GENTING PROPERTY SDN. BHD.,5736,5736/09-2028/1206(A),30 Sep 2023,29 Sep 2028,076631188,vegent.tan@genting.com,www.gentingproperty.com,"5736-47,",SIAP DENGAN: CCC PENUH,5736-47/04-2017/0298(P),11 Apr 2015,10 Apr 2017,"RM 1,388,800.00",290.07mps,RUMAH TERES,2.5,0,0,290,61,12,"1,388,800.00","1,983,880.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.371300, 103.364580""]",,https://teduh.kpkt.gov.my/project-swasta/5736-47,"(3118, '5736-47')"
