,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
52,5 8 9 8 - 5 - T A M A N   R A B A   R I A,BUNDAR INTAN SDN. BHD.,5898,5898-6/09-2008/923,10 Sep 2006,09 Sep 2008,0333442366,-,-,"5898-5,",-,5898-5/2439/2005(12),20 Dec 2004,19 Dec 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5898-5,"(2789, '5898-5')"
53,5 8 9 8 - 6 - T A M A N   K A P A R   I N D A H,BUNDAR INTAN SDN. BHD.,5898,5898-6/09-2008/923,10 Sep 2006,09 Sep 2008,0333442366,-,-,"5898-6,",SIAP DENGAN: CFO PENUH,5898-6/1899/2007(09),18 Sep 2006,17 Sep 2007,"RM 95,900.00",0.00mps,RUMAH TERES,1,0,0,0,9,9,"109,900.00","149,900.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5898-6,"(2790, '5898-6')"
54,5 8 9 8 - 6 - T A M A N   K A P A R   I N D A H,BUNDAR INTAN SDN. BHD.,5898,5898-6/09-2008/923,10 Sep 2006,09 Sep 2008,0333442366,-,-,"5898-6,",SIAP DENGAN: CFO PENUH,5898-6/1899/2007(09),18 Sep 2006,17 Sep 2007,"RM 95,900.00",0.00mps,RUMAH TERES,1,0,0,0,14,14,"95,900.00","129,900.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5898-6,"(2790, '5898-6')"
55,5 8 9 8 - 6 - T A M A N   K A P A R   I N D A H,BUNDAR INTAN SDN. BHD.,5898,5898-6/09-2008/923,10 Sep 2006,09 Sep 2008,0333442366,-,-,"5898-6,",SIAP DENGAN: CFO PENUH,5898-6/1899/2007(09),18 Sep 2006,17 Sep 2007,"RM 95,900.00",0.00mps,RUMAH TERES,1,0,0,0,14,14,"115,900.00","139,900.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5898-6,"(2790, '5898-6')"
56,5 8 9 8 - 6 - T A M A N   K A P A R   I N D A H,BUNDAR INTAN SDN. BHD.,5898,5898-6/09-2008/923,10 Sep 2006,09 Sep 2008,0333442366,-,-,"5898-6,",SIAP DENGAN: CFO PENUH,5898-6/1899/2007(09),18 Sep 2006,17 Sep 2007,"RM 95,900.00",0.00mps,RUMAH TERES,1,0,0,0,13,13,"109,900.00","149,900.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5898-6,"(2790, '5898-6')"
57,5 8 9 8 - 7 - T A M A N   S U N G A I   M A N G G I S,BUNDAR INTAN SDN. BHD.,5898,5898-6/09-2008/923,10 Sep 2006,09 Sep 2008,0333442366,-,-,"5898-7,",-,5898-7/1905/2005(09),30 Sep 2004,29 Sep 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5898-7,"(2741, '5898-7')"
58,5 8 9 9 - 1 - L I N D U N G A N   B E R C H A M   I N D A H   F S 1,NEUTRAL TRADE (M) SDN. BHD.,5899,5899/05-2003/433,13 May 1998,12 May 2003,-,-,-,"5899-1,",-,5899/220/1995(03),12 Mar 1994,11 Mar 1995,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5899-1,"(2742, '5899-1')"
59,5 8 9 9 - 2 - L I N D U N G A N   B E R C H A M   I N D A H   F A S A   I,NEUTRAL TRADE (M) SDN. BHD.,5899,5899/05-2003/433,13 May 1998,12 May 2003,-,-,-,"5899-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5899-2,"(2743, '5899-2')"
60,5 8 9 9 - 3 - K O N D O M I N I U M   B O U G A I N V I L L E A,NEUTRAL TRADE (M) SDN. BHD.,5899,5899/05-2003/433,13 May 1998,12 May 2003,-,-,-,"5899-3,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5899-3,"(2744, '5899-3')"
61,5 9 0 0 - 1 - T A M A N   S E M A B O K   J A Y A,SAGA REALTY & DEVT. SDN. BHD.,5900,5900-8/01-2013/9,05 Jan 2010,04 Jan 2013,03-56355533,iskandar@farlim.com.my,www.farlim.com.my,"5900-1,",-,5900-1/825/2003(04),29 Apr 2002,28 Apr 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5900-1,"(2745, '5900-1')"
62,5 9 0 0 - 2 - T A M A N   K E L E M A K   P E R D A N A,SAGA REALTY & DEVT. SDN. BHD.,5900,5900-8/01-2013/9,05 Jan 2010,04 Jan 2013,03-56355533,iskandar@farlim.com.my,www.farlim.com.my,"5900-2,",-,5900/810/1999(06),17 Jun 1998,16 Jun 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5900-2,"(2746, '5900-2')"
63,5 9 0 0 - 3 - T A M A N   S E M A B O K   J A Y A,SAGA REALTY & DEVT. SDN. BHD.,5900,5900-8/01-2013/9,05 Jan 2010,04 Jan 2013,03-56355533,iskandar@farlim.com.my,www.farlim.com.my,"5900-3,",-,5900/1223/2002(06),30 Jun 2001,29 Jun 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5900-3,"(2747, '5900-3')"
64,5 9 0 0 - 4 - P T   9 2   -   P T   9 9   M U K I M   S E M A B O K,SAGA REALTY & DEVT. SDN. BHD.,5900,5900-8/01-2013/9,05 Jan 2010,04 Jan 2013,03-56355533,iskandar@farlim.com.my,www.farlim.com.my,"5900-4,",-,5900-4/826/2003(04),29 Apr 2002,28 Apr 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5900-4,"(2748, '5900-4')"
65,5 9 0 0 - 5 - T A M A N   K E L E M A K   P E R D A N A   I I,SAGA REALTY & DEVT. SDN. BHD.,5900,5900-8/01-2013/9,05 Jan 2010,04 Jan 2013,03-56355533,iskandar@farlim.com.my,www.farlim.com.my,"5900-5,",-,5900/2253/2002(11),27 Nov 2001,26 Nov 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5900-5,"(2749, '5900-5')"
66,5 9 0 0 - 6 - T A M A N   S E M A B O K   J A Y A,SAGA REALTY & DEVT. SDN. BHD.,5900,5900-8/01-2013/9,05 Jan 2010,04 Jan 2013,03-56355533,iskandar@farlim.com.my,www.farlim.com.my,"5900-6,",-,5900-6/473/2004(03),29 Mar 2003,28 Mar 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5900-6,"(2750, '5900-6')"
67,5 9 0 0 - 7 - T A M A N   S E M A B O K   J A Y A,SAGA REALTY & DEVT. SDN. BHD.,5900,5900-8/01-2013/9,05 Jan 2010,04 Jan 2013,03-56355533,iskandar@farlim.com.my,www.farlim.com.my,"5900-7,",SIAP DENGAN: CFO PENUH,5900-7/1264/2009(06),26 Jun 2008,25 Jun 2009,"RM 93,500.00",0.00mps,RUMAH TERES,1,0,0,0,31,31,"93,500.00","152,213.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5900-7,"(2751, '5900-7')"
68,5 9 0 0 - 8 - T A M A N   S E M B O K   J A Y A,SAGA REALTY & DEVT. SDN. BHD.,5900,5900-8/01-2013/9,05 Jan 2010,04 Jan 2013,03-56355533,iskandar@farlim.com.my,www.farlim.com.my,"5900-8,",SIAP DENGAN: CCC PENUH,5900-8/163/2012(01),24 Jan 2011,23 Jan 2012,"RM 164,620.00",0.00mps,RUMAH TERES,1,0,0,0,44,0,"164,620.00","239,220.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5900-8,"(2752, '5900-8')"
69,5 9 0 1 - 1 - T A M A N   B U K I T   N U R I   I N D A H,EXPRESS REALTY & DEVELOPMENT SDN. BHD.,5901,5901/10-1999/1140,17 Oct 1997,16 Oct 1999,-,-,-,"5901-1,",-,5901/207/1997(02),01 Mar 1996,28 Feb 1997,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5901-1,"(2753, '5901-1')"
70,5 9 0 3 - 1 - B A N D A R   T E K N O L O G I   K A J A N G,KAJANG RESOURCES CORP. SDN. BHD.,5903,5903/01-2004/13,07 Jan 1999,06 Jan 2004,-,-,-,"5903-1,",-,5903/5/1999(01),03 Jan 1998,02 Jan 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5903-1,"(2754, '5903-1')"
71,5 9 0 3 - 2 - B A N D A R   T E K N O L O G I   K A J A N G,KAJANG RESOURCES CORP. SDN. BHD.,5903,5903/01-2004/13,07 Jan 1999,06 Jan 2004,-,-,-,"5903-2,",-,5903/917/2001(05),01 Jun 2000,31 May 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5903-2,"(2755, '5903-2')"
72,5 9 0 3 - 3 - B A N D A R   T E K N O L O G I   K A J A N G,KAJANG RESOURCES CORP. SDN. BHD.,5903,5903/01-2004/13,07 Jan 1999,06 Jan 2004,-,-,-,"5903-3,",-,5903/6/1999(01),03 Jan 1998,02 Jan 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5903-3,"(2756, '5903-3')"
73,5 9 0 3 - 4 - B A N D A R   T E K N O L O G I   K A J A N G,KAJANG RESOURCES CORP. SDN. BHD.,5903,5903/01-2004/13,07 Jan 1999,06 Jan 2004,-,-,-,"5903-4,",-,5903/2149/2002(11),09 Nov 2001,08 Nov 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5903-4,"(2757, '5903-4')"
74,5 9 0 3 - 5 - B A N D A R   T E K N O L O G I   K A J A N G   F A S A   8,KAJANG RESOURCES CORP. SDN. BHD.,5903,5903/01-2004/13,07 Jan 1999,06 Jan 2004,-,-,-,"5903-5,",-,5903/1382/2002(07),20 Jul 2001,19 Jul 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5903-5,"(2758, '5903-5')"
75,5 9 0 5 - 1 - T A M A N   I N T A N,SP BOON SENG PROJECTS SDN. BHD.,5905,5905-10/01-2008/58,13 Jan 2005,12 Jan 2008,04-4229766,apccom@streamyx.com.my,-,"5905-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5905-1,"(2759, '5905-1')"
76,5 9 0 5 - 1 0 - T A M A N   P A L M A,SP BOON SENG PROJECTS SDN. BHD.,5905,5905-10/01-2008/58,13 Jan 2005,12 Jan 2008,04-4229766,apccom@streamyx.com.my,-,"5905-10,",SIAP DENGAN: CFO PENUH,5905-10/127/2006(01),15 Jan 2005,14 Jan 2006,"RM 161,260.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,68,68,"268,000.00","301,460.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5905-10,"(2717, '5905-10')"
77,5 9 0 5 - 1 0 - T A M A N   P A L M A,SP BOON SENG PROJECTS SDN. BHD.,5905,5905-10/01-2008/58,13 Jan 2005,12 Jan 2008,04-4229766,apccom@streamyx.com.my,-,"5905-10,",SIAP DENGAN: CFO PENUH,5905-10/127/2006(01),15 Jan 2005,14 Jan 2006,"RM 161,260.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,12,12,"162,080.00","171,320.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5905-10,"(2717, '5905-10')"
78,5 9 0 5 - 1 0 - T A M A N   P A L M A,SP BOON SENG PROJECTS SDN. BHD.,5905,5905-10/01-2008/58,13 Jan 2005,12 Jan 2008,04-4229766,apccom@streamyx.com.my,-,"5905-10,",SIAP DENGAN: CFO PENUH,5905-10/127/2006(01),15 Jan 2005,14 Jan 2006,"RM 161,260.00",0.00mps,RUMAH TERES,2,0,0,0,16,16,"163,800.00","202,380.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5905-10,"(2717, '5905-10')"
79,5 9 0 5 - 1 0 - T A M A N   P A L M A,SP BOON SENG PROJECTS SDN. BHD.,5905,5905-10/01-2008/58,13 Jan 2005,12 Jan 2008,04-4229766,apccom@streamyx.com.my,-,"5905-10,",SIAP DENGAN: CFO PENUH,5905-10/127/2006(01),15 Jan 2005,14 Jan 2006,"RM 161,260.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,2,2,"161,260.00","174,420.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5905-10,"(2717, '5905-10')"
80,5 9 0 5 - 2 - T A M A N   K E N A R I,SP BOON SENG PROJECTS SDN. BHD.,5905,5905-10/01-2008/58,13 Jan 2005,12 Jan 2008,04-4229766,apccom@streamyx.com.my,-,"5905-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5905-2,"(2760, '5905-2')"
81,5 9 0 5 - 3 - T A M A N   A N G S A N A,SP BOON SENG PROJECTS SDN. BHD.,5905,5905-10/01-2008/58,13 Jan 2005,12 Jan 2008,04-4229766,apccom@streamyx.com.my,-,"5905-3,",-,5905/1107/1997(10),02 Oct 1996,01 Oct 1997,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5905-3,"(2761, '5905-3')"
82,5 9 0 5 - 4 - T A M A N   K E N A R I   I N D A H   1 1,SP BOON SENG PROJECTS SDN. BHD.,5905,5905-10/01-2008/58,13 Jan 2005,12 Jan 2008,04-4229766,apccom@streamyx.com.my,-,"5905-4,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5905-4,"(2762, '5905-4')"
83,5 9 0 5 - 5 - T A M A N   P E N A G A,SP BOON SENG PROJECTS SDN. BHD.,5905,5905-10/01-2008/58,13 Jan 2005,12 Jan 2008,04-4229766,apccom@streamyx.com.my,-,"5905-5,",-,5905/1449/1997(12),02 Dec 1996,01 Dec 1997,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5905-5,"(2763, '5905-5')"
84,5 9 0 5 - 6 - T A M A N   S R I   E M A S,SP BOON SENG PROJECTS SDN. BHD.,5905,5905-10/01-2008/58,13 Jan 2005,12 Jan 2008,04-4229766,apccom@streamyx.com.my,-,"5905-6,",-,5905/107/1999(01),19 Jan 1998,18 Jan 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5905-6,"(2764, '5905-6')"
85,5 9 0 5 - 7 - T A M A N   R A S A   S A Y A N G   B A R U,SP BOON SENG PROJECTS SDN. BHD.,5905,5905-10/01-2008/58,13 Jan 2005,12 Jan 2008,04-4229766,apccom@streamyx.com.my,-,"5905-7,",-,5905/11/2000(01),06 Jan 1999,05 Jan 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5905-7,"(2765, '5905-7')"
86,5 9 0 5 - 8 - T A M A N   K E N A R I   I N D A H,SP BOON SENG PROJECTS SDN. BHD.,5905,5905-10/01-2008/58,13 Jan 2005,12 Jan 2008,04-4229766,apccom@streamyx.com.my,-,"5905-8,",-,5905/616/2000(05),05 May 1999,04 May 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5905-8,"(2716, '5905-8')"
87,5 9 0 7 - 1 - T A M A N   P E N G K A L A N   M A C A N G,ORIENTAL MAX SDN. BHD.,5907,5907-6/06-2005/702,06 Jun 2002,05 Jun 2005,-,-,-,"5907-1,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5907-1,"(2718, '5907-1')"
88,5 9 0 7 - 2 - T A M A N   D E D A P,ORIENTAL MAX SDN. BHD.,5907,5907-6/06-2005/702,06 Jun 2002,05 Jun 2005,-,-,-,"5907-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5907-2,"(2719, '5907-2')"
89,5 9 0 7 - 3 - T A M A N   P E R K A S A,ORIENTAL MAX SDN. BHD.,5907,5907-6/06-2005/702,06 Jun 2002,05 Jun 2005,-,-,-,"5907-3,",-,5907/444/1997(04),19 Apr 1996,18 Apr 1997,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5907-3,"(2720, '5907-3')"
90,5 9 0 7 - 4 - T A M A N   P E T A L I N G   I N D A H,ORIENTAL MAX SDN. BHD.,5907,5907-6/06-2005/702,06 Jun 2002,05 Jun 2005,-,-,-,"5907-4,",-,5907/1009/2000(07),28 Jul 1999,27 Jul 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5907-4,"(2721, '5907-4')"
91,"5 9 0 7 - 5 - L O T   1 0 4 2 ,   1 0 4 6   &   1 0 4 9   M U K I M   4",ORIENTAL MAX SDN. BHD.,5907,5907-6/06-2005/702,06 Jun 2002,05 Jun 2005,-,-,-,"5907-5,",-,5907/652/1999(05),06 May 1998,05 May 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5907-5,"(2722, '5907-5')"
92,5 9 0 7 - 6 - T A M A N   J U R U   I N D A H,ORIENTAL MAX SDN. BHD.,5907,5907-6/06-2005/702,06 Jun 2002,05 Jun 2005,-,-,-,"5907-6,",-,5907-6/1230/2003(06),06 Jun 2002,05 Jun 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5907-6,"(2723, '5907-6')"
93,5 9 0 9 - 1 - T A M A N   D A T O   A B D U L   R A S H I D   S A L L E H,TOTALHILL SDN. BHD.,5909,5909-1/06-2007/1020,01 Jul 2003,30 Jun 2007,09-5131286,-,-,"5909-1,",TERBENGKALAI,5909/2355/2002(12),11 Dec 2001,10 Dec 2002,"RM 25,000.00",0.00mps,RUMAH TERES,1,0,0,0,212,212,"49,000.00","70,000.00",95.25,LEWAT,,,https://teduh.kpkt.gov.my/project-swasta/5909-1,"(2724, '5909-1')"
94,5 9 0 9 - 1 - T A M A N   D A T O   A B D U L   R A S H I D   S A L L E H,TOTALHILL SDN. BHD.,5909,5909-1/06-2007/1020,01 Jul 2003,30 Jun 2007,09-5131286,-,-,"5909-1,",TERBENGKALAI,5909/2355/2002(12),11 Dec 2001,10 Dec 2002,"RM 25,000.00",0.00mps,RUMAH TERES,1,0,0,0,305,305,"25,000.00","42,000.00",88.30,LEWAT,,,https://teduh.kpkt.gov.my/project-swasta/5909-1,"(2724, '5909-1')"
95,5 9 0 9 - 1 - T A M A N   D A T O   A B D U L   R A S H I D   S A L L E H,TOTALHILL SDN. BHD.,5909,5909-1/06-2007/1020,01 Jul 2003,30 Jun 2007,09-5131286,-,-,"5909-1,",TERBENGKALAI,5909/2355/2002(12),11 Dec 2001,10 Dec 2002,"RM 25,000.00",0.00mps,RUMAH TERES,1,0,0,0,167,167,"25,000.00","42,000.00",98.00,LEWAT,,,https://teduh.kpkt.gov.my/project-swasta/5909-1,"(2724, '5909-1')"
96,5 9 0 9 - 1 - T A M A N   D A T O   A B D U L   R A S H I D   S A L L E H,TOTALHILL SDN. BHD.,5909,5909-1/06-2007/1020,01 Jul 2003,30 Jun 2007,09-5131286,-,-,"5909-1,",TERBENGKALAI,5909/2355/2002(12),11 Dec 2001,10 Dec 2002,"RM 25,000.00",0.00mps,RUMAH TERES,1,0,0,0,135,135,"78,000.00","100,000.00",98.00,LEWAT,,,https://teduh.kpkt.gov.my/project-swasta/5909-1,"(2724, '5909-1')"
97,5 9 0 9 - 2 - T A M A N   D A T O   A B D   R A S H I D   S A L L E H,TOTALHILL SDN. BHD.,5909,5909-1/06-2007/1020,01 Jul 2003,30 Jun 2007,09-5131286,-,-,"5909-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5909-2,"(2725, '5909-2')"
98,5 9 1 1 - 1 - T M N   D E S A   U L U   Y A M,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-1,",-,5911/936/1995(09),13 Sep 1994,12 Sep 1995,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5911-1,"(2726, '5911-1')"
99,5 9 1 1 - 1 0 - T A M A N   S R I   P U L A I   P E R D A N A,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-10,",-,5911-10/2574/2003(12),13 Dec 2002,12 Dec 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5911-10,"(2735, '5911-10')"
100,5 9 1 1 - 1 1 - T A M A N   S R I   P U L A I   P E R D A N A,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-11,",-,5911-11/1077/2004(06),14 Jun 2003,13 Jun 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5911-11,"(2736, '5911-11')"
101,5 9 1 1 - 1 2 - T A M A N   S R I   P U L A I   I N D A H   P E R D A N A,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-12,",-,5911-12/1078/2004(07),18 Jul 2003,17 Jul 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5911-12,"(2737, '5911-12')"
102,5 9 1 1 - 1 3 - T A M A N   S R I   P U L A I   P E R D A N A   -   F A S A   8 - D 2,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-13,",-,5911-13/2575/2004(01),11 Jan 2003,10 Jan 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5911-13,"(2738, '5911-13')"
103,5 9 1 1 - 1 4 - T A M A N   S R I   P U L A I   P E R D A N A   -   F A S A   9 - D 1,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-14,",-,5911-14/1175/2005(06),04 Jun 2004,03 Jun 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5911-14,"(2739, '5911-14')"
104,5 9 1 1 - 1 5 - T A M A N   S R I   P U L A I   P E R D A N A,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-15,",-,5911-15/691/2004(04),19 Apr 2003,18 Apr 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5911-15,"(2740, '5911-15')"
105,5 9 1 1 - 2 - S A U J A N A   A K A S I A,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-2,",-,5911-2/1604/2002(12),23 Jul 2002,05 Dec 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/5911-2,"(2727, '5911-2')"
106,5 9 1 1 - 2 5 - A U S T I N   P E R D A N A,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-25,",SIAP DENGAN: CFO PENUH,5911-25/1085/2008(05),24 May 2007,23 May 2008,"RM 224,360.00",0.00mps,RUMAH TERES,2,0,0,0,139,139,"342,960.00","576,227.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5911-25,"(2700, '5911-25')"
107,5 9 1 1 - 2 5 - A U S T I N   P E R D A N A,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-25,",SIAP DENGAN: CFO PENUH,5911-25/1085/2008(05),24 May 2007,23 May 2008,"RM 224,360.00",0.00mps,RUMAH TERES,2,0,0,0,183,183,"269,960.00","427,468.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5911-25,"(2700, '5911-25')"
108,5 9 1 1 - 2 5 - A U S T I N   P E R D A N A,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-25,",SIAP DENGAN: CFO PENUH,5911-25/1085/2008(05),24 May 2007,23 May 2008,"RM 224,360.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,106,106,"502,437.00","771,312.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5911-25,"(2700, '5911-25')"
109,5 9 1 1 - 2 5 - A U S T I N   P E R D A N A,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-25,",SIAP DENGAN: CFO PENUH,5911-25/1085/2008(05),24 May 2007,23 May 2008,"RM 224,360.00",0.00mps,RUMAH TERES,2,0,0,0,111,111,"292,560.00","510,903.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5911-25,"(2700, '5911-25')"
110,5 9 1 1 - 2 5 - A U S T I N   P E R D A N A,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-25,",SIAP DENGAN: CFO PENUH,5911-25/1085/2008(05),24 May 2007,23 May 2008,"RM 224,360.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,110,110,"546,121.00","812,928.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5911-25,"(2700, '5911-25')"
111,5 9 1 1 - 2 5 - A U S T I N   P E R D A N A,MAH SING PROPERTIES SDN. BHD.,5911,5911/09-2027/1524(R),27 Sep 2022,26 Sep 2027,-,-,https://m-oscar.com.my/,"5911-25,",SIAP DENGAN: CFO PENUH,5911-25/1085/2008(05),24 May 2007,23 May 2008,"RM 224,360.00",0.00mps,RUMAH TERES,2,0,0,0,196,196,"224,360.00","383,863.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/5911-25,"(2700, '5911-25')"
