,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
10,1 4 6 4 8 - 2 - T A M A N   S E R I   S I A K A P,KY MAJU DEVELOPMENT SDN. BHD.,14648,14648/04-2028/0610(A),13 Apr 2023,12 Apr 2028,-,-,-,"14648-2,",SIAP DENGAN: CCC PENUH,14648-2/04-2020/0362(P),11 Apr 2018,10 Apr 2020,"RM 323,000.00",145.75mps - 273.20mps,RUMAH BERKEMBAR,2,0,0,273,8,3,"467,000.00","593,800.00",100.00,"[""5.016766, 100.520654""]",,https://teduh.kpkt.gov.my/project-swasta/14648-2,"(504, '14648-2')"
11,1 4 6 4 8 - 2 - T A M A N   S E R I   S I A K A P,KY MAJU DEVELOPMENT SDN. BHD.,14648,14648/04-2028/0610(A),13 Apr 2023,12 Apr 2028,-,-,-,"14648-2,",SIAP DENGAN: CCC PENUH,14648-2/04-2020/0362(P),11 Apr 2018,10 Apr 2020,"RM 323,000.00",145.75mps - 273.20mps,RUMAH BERKEMBAR,1,0,0,146,12,4,"323,000.00","426,800.00",100.00,"[""5.016766, 100.520654""]",,https://teduh.kpkt.gov.my/project-swasta/14648-2,"(504, '14648-2')"
12,1 4 6 4 8 - 3 - T A M A N   S I N A R   1,KY MAJU DEVELOPMENT SDN. BHD.,14648,14648/04-2028/0610(A),13 Apr 2023,12 Apr 2028,-,-,-,"14648-3,",SIAP DENGAN: CCC PENUH,14648-3/07-2021/0685(P),25 Jul 2019,24 Jul 2021,"RM 402,200.00",228.81mps - 296.13mps,RUMAH BERKEMBAR,2,0,0,281,2,1,"511,700.00","515,000.00",100.00,"[""5.008834, 100.526012""]",,https://teduh.kpkt.gov.my/project-swasta/14648-3,"(505, '14648-3')"
13,1 4 6 4 8 - 3 - T A M A N   S I N A R   1,KY MAJU DEVELOPMENT SDN. BHD.,14648,14648/04-2028/0610(A),13 Apr 2023,12 Apr 2028,-,-,-,"14648-3,",SIAP DENGAN: CCC PENUH,14648-3/07-2021/0685(P),25 Jul 2019,24 Jul 2021,"RM 402,200.00",228.81mps - 296.13mps,RUMAH TERES,2,0,0,229,8,2,"402,200.00","446,500.00",100.00,"[""5.008834, 100.526012""]",,https://teduh.kpkt.gov.my/project-swasta/14648-3,"(505, '14648-3')"
14,1 4 6 4 8 - 3 - T A M A N   S I N A R   1,KY MAJU DEVELOPMENT SDN. BHD.,14648,14648/04-2028/0610(A),13 Apr 2023,12 Apr 2028,-,-,-,"14648-3,",SIAP DENGAN: CCC PENUH,14648-3/07-2021/0685(P),25 Jul 2019,24 Jul 2021,"RM 402,200.00",228.81mps - 296.13mps,RUMAH SESEBUAH,2,0,0,296,1,0,"656,500.00","656,500.00",100.00,"[""5.008834, 100.526012""]",,https://teduh.kpkt.gov.my/project-swasta/14648-3,"(505, '14648-3')"
15,1 4 6 5 9 - 1 - T A M A N   S R I   R A P A T,WONDER EXPRESSIONS SDN. BHD.,14659,14659/02-2022/0148(A),01 Mar 2021,28 Feb 2022,053124655,baktipadusb@hotmail.com,-,"14659-1,",SIAP DENGAN: CCC PENUH,14659-1/02-2020/01336(P),01 Mar 2019,29 Feb 2020,"RM 519,900.00",186.00mps,RUMAH TERES,2,0,0,186,37,14,"519,900.00","889,900.00",100.00,"[""4.566177, 101.108024""]",,https://teduh.kpkt.gov.my/project-swasta/14659-1,"(506, '14659-1')"
16,1 4 6 6 3 - 1 - E L E M E N   @   1 8,UTUSAN VARIASI SDN. BHD.,14663,14663/11-2026/1294(R),19 Nov 2023,18 Nov 2026,052557888,info@uvsb.com.my,-,"14663-1,",SIAP DENGAN: CCC PENUH,14663-1/03-2022/01674(P),29 Mar 2021,28 Mar 2022,"RM 220,000.00",130.79mps,RUMAH TERES,1,0,0,131,72,0,"220,000.00","433,000.00",100.00,"[""4.518363, 101.060706""]",,https://teduh.kpkt.gov.my/project-swasta/14663-1,"(507, '14663-1')"
17,1 4 6 6 3 - 3 - E L E M E N   1 8,UTUSAN VARIASI SDN. BHD.,14663,14663/11-2026/1294(R),19 Nov 2023,18 Nov 2026,052557888,info@uvsb.com.my,-,"14663-3,",BERJALAN LANCAR,14663-3/11-2024/1683(A)-(L),19 Nov 2023,18 Nov 2024,"RM 365,000.00",114.00mps,RUMAH KLUSTER,1,0,0,114,36,1,"365,000.00","510,889.00",80.00,"[""4.518136, 101.061194""]",,https://teduh.kpkt.gov.my/project-swasta/14663-3,"(508, '14663-3')"
18,1 4 6 6 6 - 1 - D ' P I K A @ T A N J U N G   R A M B U T A N,LUXE PREMIER DEVELOPMENT SDN. BHD.,14666,14666-1/03-2022/01411(L),07 Mar 2021,06 Mar 2022,-,-,-,"14666-1,",SIAP DENGAN: CCC PENUH,14666-1/03-2020/01607(P),07 Mar 2019,06 Mar 2020,"RM 198,880.00",123.00mps,RUMAH TERES,1,0,0,123,56,20,"198,880.00","466,544.00",100.00,"[""4.666670, 101.167000""]",,https://teduh.kpkt.gov.my/project-swasta/14666-1,"(509, '14666-1')"
19,1 4 6 7 8 - 1 - K H A M S A   B E R P A D U   S D N . B H D .,KHAMSA BERPADU SDN. BHD.,14678,14678/02-2028/0066(A),10 Feb 2023,09 Feb 2028,-,-,-,"14678-1,",SIAP DENGAN: CCC PENUH,14678-1/03-2019/0213(P),21 Mar 2017,20 Mar 2019,"RM 348,888.00",150.00mps,RUMAH SESEBUAH,1,0,0,150,10,1,"348,888.00","387,427.00",100.00,"[""4.493949, 101.117987""]",,https://teduh.kpkt.gov.my/project-swasta/14678-1,"(510, '14678-1')"
20,1 4 6 7 8 - 2 - T A M A N   R A I A   K E M A S I K,KHAMSA BERPADU SDN. BHD.,14678,14678/02-2028/0066(A),10 Feb 2023,09 Feb 2028,-,-,-,"14678-2,",SIAP DENGAN: CCC PENUH,14678-2/08-2019/0600(P),15 Aug 2017,14 Aug 2019,"RM 348,888.00",150.00mps,RUMAH SESEBUAH,1,0,0,150,24,13,"348,888.00","427,465.00",100.00,"[""4.493949, 101.117987""]",,https://teduh.kpkt.gov.my/project-swasta/14678-2,"(511, '14678-2')"
21,1 4 6 7 8 - 3 - T A M A N   R A I A   K E M A S I K,KHAMSA BERPADU SDN. BHD.,14678,14678/02-2028/0066(A),10 Feb 2023,09 Feb 2028,-,-,-,"14678-3,",SIAP DENGAN: CCC PENUH,14678-3/01-2021/01473(P),20 Jan 2020,19 Jan 2021,"RM 398,888.00",173.80mps,RUMAH SESEBUAH,1,0,0,174,39,20,"398,888.00","495,162.00",100.00,"[""4.493949, 101.117987""]",,https://teduh.kpkt.gov.my/project-swasta/14678-3,"(512, '14678-3')"
22,1 4 6 8 8 - 1 - T A M A N   A K A S I A,PEMBANGUNAN MEKARMAS SDN. BHD.,14688,14688/06-2025/0748(R),16 Jun 2022,15 Jun 2025,-,-,-,"14688-1,",SIAP DENGAN: CCC PENUH,14688-1/06-2022/02190(P),16 Jun 2021,15 Jun 2022,"RM 189,000.00",88.50mps - 90.40mps,RUMAH TERES,1,0,0,89,12,3,"189,000.00","368,000.00",100.00,"[""5.431970, 101.003280""]",,https://teduh.kpkt.gov.my/project-swasta/14688-1,"(513, '14688-1')"
23,1 4 6 8 8 - 1 - T A M A N   A K A S I A,PEMBANGUNAN MEKARMAS SDN. BHD.,14688,14688/06-2025/0748(R),16 Jun 2022,15 Jun 2025,-,-,-,"14688-1,",SIAP DENGAN: CCC PENUH,14688-1/06-2022/02190(P),16 Jun 2021,15 Jun 2022,"RM 189,000.00",88.50mps - 90.40mps,RUMAH BERKEMBAR,1,0,0,90,10,3,"308,000.00","478,000.00",100.00,"[""5.431970, 101.003280""]",,https://teduh.kpkt.gov.my/project-swasta/14688-1,"(513, '14688-1')"
24,1 4 7 1 1 - 1 - T A M A N   S I R A   K U L I M,PICVIEW PROPERTY SDN. BHD.,14711,14711/05-2026/1258(R),09 May 2019,08 May 2026,-,-,-,"14711-1,",SIAP DENGAN: CCC PENUH,14711-1/05-2019/0326(P),09 May 2017,08 May 2019,"RM 348,800.00",132.94mps,RUMAH BERKEMBAR,1,0,0,133,14,7,"388,800.00","388,800.00",100.00,"[""5.393838, 101.102899""]",,https://teduh.kpkt.gov.my/project-swasta/14711-1,"(514, '14711-1')"
25,1 4 7 1 1 - 1 - T A M A N   S I R A   K U L I M,PICVIEW PROPERTY SDN. BHD.,14711,14711/05-2026/1258(R),09 May 2019,08 May 2026,-,-,-,"14711-1,",SIAP DENGAN: CCC PENUH,14711-1/05-2019/0326(P),09 May 2017,08 May 2019,"RM 348,800.00",132.94mps,RUMAH BERKEMBAR,1,0,0,133,6,2,"348,800.00","398,800.00",100.00,"[""5.393838, 101.102899""]",,https://teduh.kpkt.gov.my/project-swasta/14711-1,"(514, '14711-1')"
26,1 4 7 1 4 - 1 - T A M A N   R I M B A   S E T I A,AMUSU REAL ESTATES SDN. BHD.,14714,14714/06-2025/0523(A),16 Jun 2022,15 Jun 2025,0125086896,amusuare@gmail.com,-,"14714-1,",SIAP DENGAN: CCC PENUH,14714-1/05-2019/0337(P),16 May 2017,15 May 2019,"RM 359,888.00",235.00mps,RUMAH TERES,2,0,0,235,12,-1,"359,888.00","409,888.00",100.00,"[""4.799136, 101.101649""]",,https://teduh.kpkt.gov.my/project-swasta/14714-1,"(515, '14714-1')"
27,1 4 7 1 4 - 2 - T A M A N   M U H I B B A H   F A S A   3,AMUSU REAL ESTATES SDN. BHD.,14714,14714/06-2025/0523(A),16 Jun 2022,15 Jun 2025,0125086896,amusuare@gmail.com,-,"14714-2,",SIAP DENGAN: CCC PENUH,14714-2/06-2023/0520(R)-(L),16 Jun 2022,15 Jun 2023,"RM 268,888.00",102.19mps - 318.84mps,RUMAH TERES,2,0,0,318 - 319,4,2,"402,888.00","530,000.00",100.00,"[""4.809747, 101.095183""]",,https://teduh.kpkt.gov.my/project-swasta/14714-2,"(516, '14714-2')"
28,1 4 7 1 4 - 2 - T A M A N   M U H I B B A H   F A S A   3,AMUSU REAL ESTATES SDN. BHD.,14714,14714/06-2025/0523(A),16 Jun 2022,15 Jun 2025,0125086896,amusuare@gmail.com,-,"14714-2,",SIAP DENGAN: CCC PENUH,14714-2/06-2023/0520(R)-(L),16 Jun 2022,15 Jun 2023,"RM 268,888.00",102.19mps - 318.84mps,RUMAH TERES,1,0,0,102,13,2,"268,888.00","388,888.00",100.00,"[""4.809747, 101.095183""]",,https://teduh.kpkt.gov.my/project-swasta/14714-2,"(516, '14714-2')"
29,1 4 7 2 8 - 1 - T A M A N   P U S I N G   P E R M A I,IKATAN PERINGKAT SDN. BHD.,14728,14728-1/05-2019/0381(L),26 May 2017,25 May 2019,-,-,-,"14728-1,",SIAP DENGAN: CCC PENUH,14728-1/05-2019/0381(P),26 May 2017,25 May 2019,"RM 430,000.00",167.78mps - 205.50mps,RUMAH BERKEMBAR,2,0,0,206,12,5,"459,825.00","620,550.00",100.00,"[""4.494710, 101.009057""]",,https://teduh.kpkt.gov.my/project-swasta/14728-1,"(517, '14728-1')"
30,1 4 7 2 8 - 1 - T A M A N   P U S I N G   P E R M A I,IKATAN PERINGKAT SDN. BHD.,14728,14728-1/05-2019/0381(L),26 May 2017,25 May 2019,-,-,-,"14728-1,",SIAP DENGAN: CCC PENUH,14728-1/05-2019/0381(P),26 May 2017,25 May 2019,"RM 430,000.00",167.78mps - 205.50mps,RUMAH SESEBUAH,1,0,0,168,1,0,"430,000.00","430,000.00",100.00,"[""4.494710, 101.009057""]",,https://teduh.kpkt.gov.my/project-swasta/14728-1,"(517, '14728-1')"
31,1 5 9 6 - 1 3 - T A M A N   B E R C H A M   P E R M A I,YOON LIAN REALTY SDN. BHD.,1596,1596/01-2027/0381(R),09 Jan 2021,08 Jan 2027,052543812,ipoh@huayang.com.my,www.huayang.com.my,"1596-13,",SIAP DENGAN: CCC PENUH,1596-13/08-2016/02331(P),21 Aug 2015,20 Aug 2016,"RM 686,000.00",241.00mps - 277.00mps,RUMAH SESEBUAH,3,0,0,277,6,0,"1,058,000.00","1,116,945.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/1596-13,"(518, '1596-13')"
32,1 5 9 6 - 1 3 - T A M A N   B E R C H A M   P E R M A I,YOON LIAN REALTY SDN. BHD.,1596,1596/01-2027/0381(R),09 Jan 2021,08 Jan 2027,052543812,ipoh@huayang.com.my,www.huayang.com.my,"1596-13,",SIAP DENGAN: CCC PENUH,1596-13/08-2016/02331(P),21 Aug 2015,20 Aug 2016,"RM 686,000.00",241.00mps - 277.00mps,RUMAH KLUSTER,3,0,0,241,84,26,"686,000.00","1,075,010.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/1596-13,"(518, '1596-13')"
33,1 5 9 6 - 1 4 - A N J U N G   B E R C H A M   M E G A H,YOON LIAN REALTY SDN. BHD.,1596,1596/01-2027/0381(R),09 Jan 2021,08 Jan 2027,052543812,ipoh@huayang.com.my,www.huayang.com.my,"1596-14,",SIAP DENGAN: CCC PENUH,1596-14/05-2016/0506(P),28 May 2014,27 May 2016,"RM 270,000.00",117.50mps - 167.20mps,RUMAH TERES,2,0,0,118,3,0,"270,000.00","398,960.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/1596-14,"(519, '1596-14')"
34,1 5 9 6 - 1 4 - A N J U N G   B E R C H A M   M E G A H,YOON LIAN REALTY SDN. BHD.,1596,1596/01-2027/0381(R),09 Jan 2021,08 Jan 2027,052543812,ipoh@huayang.com.my,www.huayang.com.my,"1596-14,",SIAP DENGAN: CCC PENUH,1596-14/05-2016/0506(P),28 May 2014,27 May 2016,"RM 270,000.00",117.50mps - 167.20mps,RUMAH TERES,3,0,0,167,39,4,"370,000.00","533,760.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/1596-14,"(519, '1596-14')"
35,1 5 9 6 - 1 5 - T A M A N   B E R C H A M   P E R M A I,YOON LIAN REALTY SDN. BHD.,1596,1596/01-2027/0381(R),09 Jan 2021,08 Jan 2027,052543812,ipoh@huayang.com.my,www.huayang.com.my,"1596-15,",SIAP DENGAN: CCC PENUH,1596-15/01-2019/01145(P),06 Jan 2018,05 Jan 2019,"RM 800,000.00",240.90mps - 370.20mps,RUMAH SESEBUAH,3,0,0,370,4,2,"1,550,000.00","1,866,190.00",100.00,"[""4.384196, 101.726190""]",,https://teduh.kpkt.gov.my/project-swasta/1596-15,"(520, '1596-15')"
36,1 5 9 6 - 1 5 - T A M A N   B E R C H A M   P E R M A I,YOON LIAN REALTY SDN. BHD.,1596,1596/01-2027/0381(R),09 Jan 2021,08 Jan 2027,052543812,ipoh@huayang.com.my,www.huayang.com.my,"1596-15,",SIAP DENGAN: CCC PENUH,1596-15/01-2019/01145(P),06 Jan 2018,05 Jan 2019,"RM 800,000.00",240.90mps - 370.20mps,RUMAH SESEBUAH,3,0,0,276,14,9,"1,115,400.00","1,271,430.00",100.00,"[""4.384196, 101.726190""]",,https://teduh.kpkt.gov.my/project-swasta/1596-15,"(520, '1596-15')"
37,1 5 9 6 - 1 5 - T A M A N   B E R C H A M   P E R M A I,YOON LIAN REALTY SDN. BHD.,1596,1596/01-2027/0381(R),09 Jan 2021,08 Jan 2027,052543812,ipoh@huayang.com.my,www.huayang.com.my,"1596-15,",SIAP DENGAN: CCC PENUH,1596-15/01-2019/01145(P),06 Jan 2018,05 Jan 2019,"RM 800,000.00",240.90mps - 370.20mps,RUMAH KLUSTER,3,0,0,241,44,13,"800,000.00","1,253,390.00",100.00,"[""4.384196, 101.726190""]",,https://teduh.kpkt.gov.my/project-swasta/1596-15,"(520, '1596-15')"
38,1 5 9 6 - 1 5 - T A M A N   B E R C H A M   P E R M A I,YOON LIAN REALTY SDN. BHD.,1596,1596/01-2027/0381(R),09 Jan 2021,08 Jan 2027,052543812,ipoh@huayang.com.my,www.huayang.com.my,"1596-15,",SIAP DENGAN: CCC PENUH,1596-15/01-2019/01145(P),06 Jan 2018,05 Jan 2019,"RM 800,000.00",240.90mps - 370.20mps,RUMAH SESEBUAH,3,0,0,315,4,3,"1,320,000.00","1,544,840.00",100.00,"[""4.384196, 101.726190""]",,https://teduh.kpkt.gov.my/project-swasta/1596-15,"(520, '1596-15')"
39,1 8 3 7 - 1 - T A M A N   S U R I A,SUN LAND SDN. BHD.,1837,1837/12-2027/1478(A),02 Dec 2022,01 Dec 2027,055062888,kslim@propertysunland.com.my,-,"1837-1,",SIAP DENGAN: CCC PENUH,1837-1/09-2018/02389(P),21 Sep 2017,20 Sep 2018,"RM 160,000.00",0.00mps - 194.30mps,RUMAH TERES,2,0,0,153,55,4,"160,000.00","320,000.00",100.00,"[""4.639750, 101.086806""]",,https://teduh.kpkt.gov.my/project-swasta/1837-1,"(521, '1837-1')"
40,1 8 3 7 - 1 - T A M A N   S U R I A,SUN LAND SDN. BHD.,1837,1837/12-2027/1478(A),02 Dec 2022,01 Dec 2027,055062888,kslim@propertysunland.com.my,-,"1837-1,",SIAP DENGAN: CCC PENUH,1837-1/09-2018/02389(P),21 Sep 2017,20 Sep 2018,"RM 160,000.00",0.00mps - 194.30mps,RUMAH TERES,2,0,0,194,28,0,"219,000.02","408,000.02",100.00,"[""4.639750, 101.086806""]",,https://teduh.kpkt.gov.my/project-swasta/1837-1,"(521, '1837-1')"
41,1 8 3 7 - 1 - T A M A N   S U R I A,SUN LAND SDN. BHD.,1837,1837/12-2027/1478(A),02 Dec 2022,01 Dec 2027,055062888,kslim@propertysunland.com.my,-,"1837-1,",SIAP DENGAN: CCC PENUH,1837-1/09-2018/02389(P),21 Sep 2017,20 Sep 2018,"RM 160,000.00",0.00mps - 194.30mps,RUMAH TERES,2,0,0,194,2,0,"278,000.01","438,000.01",100.00,"[""4.639750, 101.086806""]",,https://teduh.kpkt.gov.my/project-swasta/1837-1,"(521, '1837-1')"
42,1 8 3 7 - 1 - T A M A N   S U R I A,SUN LAND SDN. BHD.,1837,1837/12-2027/1478(A),02 Dec 2022,01 Dec 2027,055062888,kslim@propertysunland.com.my,-,"1837-1,",SIAP DENGAN: CCC PENUH,1837-1/09-2018/02389(P),21 Sep 2017,20 Sep 2018,"RM 160,000.00",0.00mps - 194.30mps,RUMAH TERES,2,0,0,194,10,0,"268,000.00","388,000.00",100.00,"[""4.639750, 101.086806""]",,https://teduh.kpkt.gov.my/project-swasta/1837-1,"(521, '1837-1')"
43,1 8 3 7 - 1 - T A M A N   S U R I A,SUN LAND SDN. BHD.,1837,1837/12-2027/1478(A),02 Dec 2022,01 Dec 2027,055062888,kslim@propertysunland.com.my,-,"1837-1,",SIAP DENGAN: CCC PENUH,1837-1/09-2018/02389(P),21 Sep 2017,20 Sep 2018,"RM 160,000.00",0.00mps - 194.30mps,RUMAH TERES,2,0,0,194,14,0,"268,000.01","388,000.01",100.00,"[""4.639750, 101.086806""]",,https://teduh.kpkt.gov.my/project-swasta/1837-1,"(521, '1837-1')"
44,1 8 3 7 - 1 - T A M A N   S U R I A,SUN LAND SDN. BHD.,1837,1837/12-2027/1478(A),02 Dec 2022,01 Dec 2027,055062888,kslim@propertysunland.com.my,-,"1837-1,",SIAP DENGAN: CCC PENUH,1837-1/09-2018/02389(P),21 Sep 2017,20 Sep 2018,"RM 160,000.00",0.00mps - 194.30mps,RUMAH TERES,2,0,0,194,24,0,"219,000.01","408,000.01",100.00,"[""4.639750, 101.086806""]",,https://teduh.kpkt.gov.my/project-swasta/1837-1,"(521, '1837-1')"
45,1 8 3 7 - 1 - T A M A N   S U R I A,SUN LAND SDN. BHD.,1837,1837/12-2027/1478(A),02 Dec 2022,01 Dec 2027,055062888,kslim@propertysunland.com.my,-,"1837-1,",SIAP DENGAN: CCC PENUH,1837-1/09-2018/02389(P),21 Sep 2017,20 Sep 2018,"RM 160,000.00",0.00mps - 194.30mps,RUMAH TERES,2,0,0,0,26,0,"325,000.00","415,000.00",100.00,"[""4.639750, 101.086806""]",,https://teduh.kpkt.gov.my/project-swasta/1837-1,"(521, '1837-1')"
46,1 8 3 7 - 1 - T A M A N   S U R I A,SUN LAND SDN. BHD.,1837,1837/12-2027/1478(A),02 Dec 2022,01 Dec 2027,055062888,kslim@propertysunland.com.my,-,"1837-1,",SIAP DENGAN: CCC PENUH,1837-1/09-2018/02389(P),21 Sep 2017,20 Sep 2018,"RM 160,000.00",0.00mps - 194.30mps,RUMAH TERES,2,0,0,0,18,0,"278,000.00","438,000.00",100.00,"[""4.639750, 101.086806""]",,https://teduh.kpkt.gov.my/project-swasta/1837-1,"(521, '1837-1')"
47,1 8 3 7 - 1 - T A M A N   S U R I A,SUN LAND SDN. BHD.,1837,1837/12-2027/1478(A),02 Dec 2022,01 Dec 2027,055062888,kslim@propertysunland.com.my,-,"1837-1,",SIAP DENGAN: CCC PENUH,1837-1/09-2018/02389(P),21 Sep 2017,20 Sep 2018,"RM 160,000.00",0.00mps - 194.30mps,RUMAH TERES,2,0,0,194,37,0,"219,800.00","381,000.00",100.00,"[""4.639750, 101.086806""]",,https://teduh.kpkt.gov.my/project-swasta/1837-1,"(521, '1837-1')"
48,1 8 3 7 - 1 - T A M A N   S U R I A,SUN LAND SDN. BHD.,1837,1837/12-2027/1478(A),02 Dec 2022,01 Dec 2027,055062888,kslim@propertysunland.com.my,-,"1837-1,",SIAP DENGAN: CCC PENUH,1837-1/09-2018/02389(P),21 Sep 2017,20 Sep 2018,"RM 160,000.00",0.00mps - 194.30mps,RUMAH TERES,2,0,0,184,33,1,"420,000.00","600,000.00",100.00,"[""4.639750, 101.086806""]",,https://teduh.kpkt.gov.my/project-swasta/1837-1,"(521, '1837-1')"
