,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
53,7 9 7 7 - 2 - T A M A N   P U T R I M A S,COMMON DEVELOPMENT SDN. BHD.,7977,7977-2/06-2007/848,29 Jun 2002,28 Jun 2007,07-2233727,commondevelopment@yahoo.com,-,"7977-2,",-,7977-2/2038/2007(06),03 Oct 2006,28 Jun 2007,"RM 25,000.00",0.00mps,RUMAH TERES,2,0,0,0,67,67,"80,000.00","101,286.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/7977-2,"(76, '7977-2')"
54,7 9 7 7 - 2 - T A M A N   P U T R I M A S,COMMON DEVELOPMENT SDN. BHD.,7977,7977-2/06-2007/848,29 Jun 2002,28 Jun 2007,07-2233727,commondevelopment@yahoo.com,-,"7977-2,",-,7977-2/2038/2007(06),03 Oct 2006,28 Jun 2007,"RM 25,000.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,54,54,"328,800.00","659,940.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/7977-2,"(76, '7977-2')"
55,7 9 7 7 - 2 - T A M A N   P U T R I M A S,COMMON DEVELOPMENT SDN. BHD.,7977,7977-2/06-2007/848,29 Jun 2002,28 Jun 2007,07-2233727,commondevelopment@yahoo.com,-,"7977-2,",-,7977-2/2038/2007(06),03 Oct 2006,28 Jun 2007,"RM 25,000.00",0.00mps,RUMAH TERES,1,0,0,0,106,106,"128,000.00","195,287.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/7977-2,"(76, '7977-2')"
56,7 9 7 7 - 2 - T A M A N   P U T R I M A S,COMMON DEVELOPMENT SDN. BHD.,7977,7977-2/06-2007/848,29 Jun 2002,28 Jun 2007,07-2233727,commondevelopment@yahoo.com,-,"7977-2,",-,7977-2/2038/2007(06),03 Oct 2006,28 Jun 2007,"RM 25,000.00",0.00mps,RUMAH TERES,2,0,0,0,72,72,"198,800.00","307,755.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/7977-2,"(76, '7977-2')"
57,7 9 7 7 - 2 - T A M A N   P U T R I M A S,COMMON DEVELOPMENT SDN. BHD.,7977,7977-2/06-2007/848,29 Jun 2002,28 Jun 2007,07-2233727,commondevelopment@yahoo.com,-,"7977-2,",-,7977-2/2038/2007(06),03 Oct 2006,28 Jun 2007,"RM 25,000.00",0.00mps,RUMAH TERES,2,0,0,0,71,71,"50,000.00","77,661.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/7977-2,"(76, '7977-2')"
58,7 9 7 7 - 2 - T A M A N   P U T R I M A S,COMMON DEVELOPMENT SDN. BHD.,7977,7977-2/06-2007/848,29 Jun 2002,28 Jun 2007,07-2233727,commondevelopment@yahoo.com,-,"7977-2,",-,7977-2/2038/2007(06),03 Oct 2006,28 Jun 2007,"RM 25,000.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,23,23,"628,800.00","1,800,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/7977-2,"(76, '7977-2')"
59,7 9 7 7 - 2 - T A M A N   P U T R I M A S,COMMON DEVELOPMENT SDN. BHD.,7977,7977-2/06-2007/848,29 Jun 2002,28 Jun 2007,07-2233727,commondevelopment@yahoo.com,-,"7977-2,",-,7977-2/2038/2007(06),03 Oct 2006,28 Jun 2007,"RM 25,000.00",0.00mps,RUMAH TERES,2,0,0,0,78,78,"178,800.00","235,638.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/7977-2,"(76, '7977-2')"
60,"7 9 7 8 - 1 - P T   1 4 9 3 6 2   -   P T   1 4 9 4 2 3 ,   P T   1 5 0 5 1 5   -     P T   1 5 0 0 5 5 8   M U K I M   H U L U   K I N T A",GREAT PURPOSE DEVELOPMENT SDN. BHD.,7978,7978-1/08-2005/865,11 Aug 2003,10 Aug 2005,-,-,-,"7978-1,",-,7978-1/1737/2004(08),12 Aug 2003,11 Aug 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7978-1,"(77, '7978-1')"
61,7 9 7 9 - 1 - T A M A N   T E K K A H   J A Y A   I I,PITAH AMAN SDN. BHD.,7979,7979/09-2004/1025,10 Sep 2001,09 Sep 2004,-,-,-,"7979-1,",-,7979/2163/2001(12),21 Dec 2000,20 Dec 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7979-1,"(78, '7979-1')"
62,7 9 7 9 - 2 - T A M A N   T E K K A H   J A Y A   2,PITAH AMAN SDN. BHD.,7979,7979/09-2004/1025,10 Sep 2001,09 Sep 2004,-,-,-,"7979-2,",-,7979-2/2015/2003(09),14 Sep 2002,13 Sep 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7979-2,"(79, '7979-2')"
63,7 9 8 0 - 1 - L O T   5 0   S E K S Y E N   3   M U K I M   B R I N C H A N G,PEMBINAAN HUP TAI SDN. BHD.,7980,7980/08-2005/933,25 Aug 2000,24 Aug 2005,-,-,-,"7980-1,",-,7980/1540/2001(09),08 Sep 2000,07 Sep 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7980-1,"(80, '7980-1')"
64,7 9 8 1 - 1 - T A M A N   S A T R I A,UMYKHA CORPORATION SDN. BHD.,7981,7981/08-2003/815,03 Aug 2000,02 Aug 2003,-,-,-,"7981-1,",-,7981/471/2002(03),23 Mar 2001,22 Mar 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7981-1,"(81, '7981-1')"
65,"7 9 8 2 - 1 - K O T A   K E N A R I ,   K U L I M",JATITARA PROJEK SDN. BHD.,7982,7982-3/09-2013/1090,28 Sep 2010,27 Sep 2013,044915093,limaibuan@hotmail.com,-,"7982-1,",-,7982-1/2334/2006(10),05 Oct 2005,04 Oct 2006,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7982-1,"(82, '7982-1')"
66,7 9 8 2 - 2 - J A T I T A R A   P R O J E K   S D N   B H D,JATITARA PROJEK SDN. BHD.,7982,7982-3/09-2013/1090,28 Sep 2010,27 Sep 2013,044915093,limaibuan@hotmail.com,-,"7982-2,",SIAP DENGAN: CCC PENUH,7982-2/1112/2011(06),30 Jun 2010,29 Jun 2011,"RM 150,100.00",0.00mps,RUMAH TERES,1,0,0,0,14,14,"150,100.01","244,944.01",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/7982-2,"(83, '7982-2')"
67,7 9 8 2 - 2 - J A T I T A R A   P R O J E K   S D N   B H D,JATITARA PROJEK SDN. BHD.,7982,7982-3/09-2013/1090,28 Sep 2010,27 Sep 2013,044915093,limaibuan@hotmail.com,-,"7982-2,",SIAP DENGAN: CCC PENUH,7982-2/1112/2011(06),30 Jun 2010,29 Jun 2011,"RM 150,100.00",0.00mps,RUMAH TERES,1,0,0,0,11,11,"150,100.00","244,944.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/7982-2,"(83, '7982-2')"
68,7 9 8 2 - 2 - J A T I T A R A   P R O J E K   S D N   B H D,JATITARA PROJEK SDN. BHD.,7982,7982-3/09-2013/1090,28 Sep 2010,27 Sep 2013,044915093,limaibuan@hotmail.com,-,"7982-2,",SIAP DENGAN: CCC PENUH,7982-2/1112/2011(06),30 Jun 2010,29 Jun 2011,"RM 150,100.00",0.00mps,RUMAH TERES,2,0,0,0,15,15,"258,000.00","416,224.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/7982-2,"(83, '7982-2')"
69,"7 9 8 2 - 3 - K O T A   K E N A R I ,   K U L I M",JATITARA PROJEK SDN. BHD.,7982,7982-3/09-2013/1090,28 Sep 2010,27 Sep 2013,044915093,limaibuan@hotmail.com,-,"7982-3,",SIAP DENGAN: CCC PENUH,7982-3/2067/2012(10),19 Oct 2011,18 Oct 2012,"RM 150,100.00",0.00mps,RUMAH TERES,1,0,0,0,38,38,"150,100.00","243,773.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/7982-3,"(34, '7982-3')"
70,"7 9 8 2 - 3 - K O T A   K E N A R I ,   K U L I M",JATITARA PROJEK SDN. BHD.,7982,7982-3/09-2013/1090,28 Sep 2010,27 Sep 2013,044915093,limaibuan@hotmail.com,-,"7982-3,",SIAP DENGAN: CCC PENUH,7982-3/2067/2012(10),19 Oct 2011,18 Oct 2012,"RM 150,100.00",0.00mps,RUMAH TERES,2,0,0,0,9,9,"258,000.00","407,838.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/7982-3,"(34, '7982-3')"
71,7 9 8 3 - 1 - T A M A N   S E R I   K E N A N G A,TUNJANG MAJU SDN. BHD.,7983,7983-2/08-2008/1084,24 Aug 2005,23 Aug 2008,04-9776808,-,-,"7983-1,",-,7983/1829/2001(10),27 Oct 2000,26 Oct 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7983-1,"(35, '7983-1')"
72,7 9 8 3 - 2 - T A M A N   P A D A N G   N Y U,TUNJANG MAJU SDN. BHD.,7983,7983-2/08-2008/1084,24 Aug 2005,23 Aug 2008,04-9776808,-,-,"7983-2,",SIAP DENGAN: CCC PENUH,7983-2/2291/2006(09),29 Sep 2005,28 Sep 2006,"RM 138,000.00",0.00mps,RUMAH BERKEMBAR,1,0,0,0,14,14,"138,000.00","154,145.85",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/7983-2,"(36, '7983-2')"
73,7 9 8 4 - 1 - T A M A N   A Y E R   M O L E K     F A S A   2,MANVEST CORPORATION SDN. BHD.,7984,7984/07-2003/807,01 Aug 2000,31 Jul 2003,-,-,-,"7984-1,",-,7984-1/2135/2003(07),20 Sep 2002,31 Jul 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7984-1,"(37, '7984-1')"
74,7 9 8 5 - 1 - P T D   6 8 9 6 4   M U K I M   T E B R A U,JEFFA CONSTRUCTION SDN. BHD.,7985,7985/08-2005/950,29 Aug 2000,28 Aug 2005,-,-,-,"7985-1,",-,7985/276/2002(02),23 Feb 2001,22 Feb 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7985-1,"(38, '7985-1')"
75,7 9 8 6 - 1 - P T   1 2 5 0 -   P T   1 3 0 4   M U K I M   M E R K A N G,MRT DEVELOPMENT SDN. BHD.,7986,7986-7/01-2021/01453(L),17 Jan 2020,16 Jan 2021,-,-,-,"7986-1,",-,7986/1790/2001(10),20 Oct 2000,19 Oct 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7986-1,"(39, '7986-1')"
76,7 9 8 6 - 1 0 - T A M A N   H U Z A I F A H   A L - Y A M A N,MRT DEVELOPMENT SDN. BHD.,7986,7986-7/01-2021/01453(L),17 Jan 2020,16 Jan 2021,-,-,-,"7986-10,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7986-10,"(48, '7986-10')"
77,7 9 8 6 - 2 - L O T   1 2 2 3   M U K I M   K U A L A   P A K A,MRT DEVELOPMENT SDN. BHD.,7986,7986-7/01-2021/01453(L),17 Jan 2020,16 Jan 2021,-,-,-,"7986-2,",-,7986/1791/2001(10),20 Oct 2000,19 Oct 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7986-2,"(40, '7986-2')"
78,7 9 8 6 - 3 - L O T   5 0 0 1   M U K I M   K U A L A   D U N G U N,MRT DEVELOPMENT SDN. BHD.,7986,7986-7/01-2021/01453(L),17 Jan 2020,16 Jan 2021,-,-,-,"7986-3,",-,7986/1792/2001(10),20 Oct 2000,19 Oct 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7986-3,"(41, '7986-3')"
79,7 9 8 6 - 4 - L O T   6 5 0   M U K I M   K U A L A   A B A N G,MRT DEVELOPMENT SDN. BHD.,7986,7986-7/01-2021/01453(L),17 Jan 2020,16 Jan 2021,-,-,-,"7986-4,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7986-4,"(42, '7986-4')"
80,7 9 8 6 - 5 - T A M A N   M U A W I Y A H   A B U   S U F F I A N,MRT DEVELOPMENT SDN. BHD.,7986,7986-7/01-2021/01453(L),17 Jan 2020,16 Jan 2021,-,-,-,"7986-5,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7986-5,"(43, '7986-5')"
81,7 9 8 6 - 6 - T A M A N   F A T I M A H   A Z   -   Z A H R A,MRT DEVELOPMENT SDN. BHD.,7986,7986-7/01-2021/01453(L),17 Jan 2020,16 Jan 2021,-,-,-,"7986-6,",-,7986-6/992/2003(05),14 May 2002,13 May 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7986-6,"(44, '7986-6')"
82,7 9 8 6 - 7 - T A M A N   S A L M A N   A L   F A R I S I,MRT DEVELOPMENT SDN. BHD.,7986,7986-7/01-2021/01453(L),17 Jan 2020,16 Jan 2021,-,-,-,"7986-7,",SIAP DENGAN: CCC PENUH,7986-7/09-2017/0771(P),04 Sep 2015,03 Sep 2017,"RM 150,000.00",95.00mps - 173.00mps,RUMAH TERES,1,0,0,95,69,3,"150,000.00","250,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.515838, 102.214952""]",,https://teduh.kpkt.gov.my/project-swasta/7986-7,"(45, '7986-7')"
83,7 9 8 6 - 7 - T A M A N   S A L M A N   A L   F A R I S I,MRT DEVELOPMENT SDN. BHD.,7986,7986-7/01-2021/01453(L),17 Jan 2020,16 Jan 2021,-,-,-,"7986-7,",SIAP DENGAN: CCC PENUH,7986-7/09-2017/0771(P),04 Sep 2015,03 Sep 2017,"RM 150,000.00",95.00mps - 173.00mps,RUMAH TERES,2,0,0,173,9,2,"200,000.00","450,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""5.515838, 102.214952""]",,https://teduh.kpkt.gov.my/project-swasta/7986-7,"(45, '7986-7')"
84,7 9 8 6 - 8 - T A M A N   A L I   A B I   T A L I B,MRT DEVELOPMENT SDN. BHD.,7986,7986-7/01-2021/01453(L),17 Jan 2020,16 Jan 2021,-,-,-,"7986-8,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7986-8,"(46, '7986-8')"
85,7 9 8 6 - 9 - T A M A N   H A S S A N   B I N   T H A B I T,MRT DEVELOPMENT SDN. BHD.,7986,7986-7/01-2021/01453(L),17 Jan 2020,16 Jan 2021,-,-,-,"7986-9,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7986-9,"(47, '7986-9')"
86,7 9 8 7 - 1 - B A N D A R   B A R U   A Y E R   P U T I H   -   F A S A   1 A,PRUDENT LEGACY SDN. BHD.,7987,7987/11-2005/1193,02 Nov 2000,01 Nov 2005,-,-,-,"7987-1,",-,7987-1/1611/2005(10),07 Jul 2005,06 Oct 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7987-1,"(49, '7987-1')"
87,7 9 8 7 - 2 - B A N D A R   B A R U   A I R   P U T I H,PRUDENT LEGACY SDN. BHD.,7987,7987/11-2005/1193,02 Nov 2000,01 Nov 2005,-,-,-,"7987-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7987-2,"(50, '7987-2')"
88,7 9 8 8 - 1 - P T   5 9 8 1   -   5 9 8 6   &   5 9 8 8   -   5 9 9 3   M U K I M   A L U R   L I M B A T,ARACOM DEVELOPMENT SDN. BHD.,7988,7988-3/05-2005/571,10 May 2002,09 May 2005,-,-,-,"7988-1,",-,7988/1597/2001(09),19 Sep 2000,18 Sep 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7988-1,"(51, '7988-1')"
89,"7 9 8 8 - 2 - P R O J E K   P E R U M A H A N   W A K A F   T E N G A H ,   K U A L A   T E R E N G G A N U",ARACOM DEVELOPMENT SDN. BHD.,7988,7988-3/05-2005/571,10 May 2002,09 May 2005,-,-,-,"7988-2,",-,7988/1728/2002(09),05 Sep 2001,04 Sep 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7988-2,"(52, '7988-2')"
90,7 9 8 8 - 3 - P E R U M A H A N   B A N G G O L   M E M P E L A M,ARACOM DEVELOPMENT SDN. BHD.,7988,7988-3/05-2005/571,10 May 2002,09 May 2005,-,-,-,"7988-3,",-,7988-3/1246/2003(06),07 Jun 2002,06 Jun 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7988-3,"(53, '7988-3')"
91,"7 9 8 9 - 1 - L O T   M G   6 ,   L O T   3 4   S E K S Y E N   1",KUALA UNTUNG SDN. BHD.,7989,7989/08-2003/947,28 Aug 2000,27 Aug 2003,-,-,-,"7989-1,",-,7989-1/610/2003(04),02 Apr 2002,01 Apr 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7989-1,"(54, '7989-1')"
92,7 9 9 0 - 1 - T A M A N   R I M B U N A N,RIMBUNAN GIAT SDN. BHD.,7990,7990/08-2004/929,15 Aug 2001,14 Aug 2004,-,-,-,"7990-1,",-,7990/1555/2001(09),11 Sep 2000,10 Sep 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7990-1,"(55, '7990-1')"
93,7 9 9 0 - 2 - T A M A N   R I M B U N A N,RIMBUNAN GIAT SDN. BHD.,7990,7990/08-2004/929,15 Aug 2001,14 Aug 2004,-,-,-,"7990-2,",-,7990/1737/2002(09),07 Sep 2001,06 Sep 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7990-2,"(56, '7990-2')"
94,7 9 9 0 - 3 - D E S A   T E L O N G,RIMBUNAN GIAT SDN. BHD.,7990,7990/08-2004/929,15 Aug 2001,14 Aug 2004,-,-,-,"7990-3,",-,7990/2160/2001(12),21 Dec 2000,20 Dec 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7990-3,"(57, '7990-3')"
95,7 9 9 0 - 4 - T A M A N   I M P I A N A,RIMBUNAN GIAT SDN. BHD.,7990,7990/08-2004/929,15 Aug 2001,14 Aug 2004,-,-,-,"7990-4,",-,7990/630/2002(04),13 Apr 2001,12 Apr 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7990-4,"(58, '7990-4')"
96,7 9 9 1 - 1 - T A M A N   F A T I M A H   F A S A   3,CORAL LANE CONSTRUCTION SDN.BHD,7991,7991/08-2003/832,08 Aug 2000,07 Aug 2003,-,-,-,"7991-1,",-,7991/1358/2001(08),10 Aug 2000,09 Aug 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7991-1,"(9, '7991-1')"
97,7 9 9 2 - 1 - D E S A   P U T R I,CHEE PENG ENTERPRISES SDN. BHD.,7992,7992/08-2003/865,11 Aug 2000,10 Aug 2003,-,-,-,"7992-1,",-,7992-1/1101/2003(05),24 May 2002,23 May 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7992-1,"(10, '7992-1')"
98,7 9 9 3 - 1 - T A M A N   S R I   S E N T O S A   J A Y A   B U S I N E S S   C E N T R E,DARUL KENCANA SDN. BHD.,7993,7993/08-2005/845,10 Aug 2000,09 Aug 2005,-,-,-,"7993-1,",-,7993/2088/2001(12),13 Dec 2000,12 Dec 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7993-1,"(11, '7993-1')"
99,7 9 9 3 - 2 - T A M A N   S R I   S E N T O S A   J A Y A   2,DARUL KENCANA SDN. BHD.,7993,7993/08-2005/845,10 Aug 2000,09 Aug 2005,-,-,-,"7993-2,",-,7993/2136/2002(11),07 Nov 2001,06 Nov 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7993-2,"(12, '7993-2')"
100,7 9 9 4 - 1 - D E S A   M E R U   I N D A H,SYAHIRA DEVELOPMENT SDN. BHD.,7994,7994/08-2003/866,11 Aug 2000,10 Aug 2003,0333241199,rajasamsul@jutawanproperty.com,-,"7994-1,",-,7994/389/2002(03),12 Mar 2001,11 Mar 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7994-1,"(13, '7994-1')"
101,7 9 9 5 - 1 - T A M A N   M U H I B A H,KHOO & KHOR DEVELOPMENT SDN. BHD.,7995,7995-4/03-2014/306,18 Mar 2012,17 Mar 2014,03-31871881,kss_dev@yahoo.com,-,"7995-1,",-,7995/175/2002(02),09 Feb 2001,08 Feb 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7995-1,"(14, '7995-1')"
102,7 9 9 5 - 2 - P T   6 5 0 5   M U K I M   T E L O K   P A N G L I M A   G A R A N G,KHOO & KHOR DEVELOPMENT SDN. BHD.,7995,7995-4/03-2014/306,18 Mar 2012,17 Mar 2014,03-31871881,kss_dev@yahoo.com,-,"7995-2,",-,7995-2/153/2005(01),21 Jan 2004,20 Jan 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7995-2,"(15, '7995-2')"
103,7 9 9 5 - 3 - T A M A N   K A M P U N G   T E L O K   P U L A I,KHOO & KHOR DEVELOPMENT SDN. BHD.,7995,7995-4/03-2014/306,18 Mar 2012,17 Mar 2014,03-31871881,kss_dev@yahoo.com,-,"7995-3,",SIAP DENGAN: CFO PENUH,7995-3/1681/2009(08),29 Aug 2008,28 Aug 2009,"RM 238,000.00",0.00mps,RUMAH BERKEMBAR,2.5,0,0,0,10,10,"458,000.00","458,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/7995-3,"(16, '7995-3')"
104,7 9 9 5 - 3 - T A M A N   K A M P U N G   T E L O K   P U L A I,KHOO & KHOR DEVELOPMENT SDN. BHD.,7995,7995-4/03-2014/306,18 Mar 2012,17 Mar 2014,03-31871881,kss_dev@yahoo.com,-,"7995-3,",SIAP DENGAN: CFO PENUH,7995-3/1681/2009(08),29 Aug 2008,28 Aug 2009,"RM 238,000.00",0.00mps,RUMAH TERES,2,0,0,0,8,8,"238,000.00","238,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/7995-3,"(16, '7995-3')"
105,7 9 9 5 - 4 - T A M A N   T E N T E R A M,KHOO & KHOR DEVELOPMENT SDN. BHD.,7995,7995-4/03-2014/306,18 Mar 2012,17 Mar 2014,03-31871881,kss_dev@yahoo.com,-,"7995-4,",SIAP DENGAN: CCC PENUH,7995-4/555/2013(03),12 Mar 2012,11 Mar 2013,"RM 250,000.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,2,2,"250,000.00","280,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/7995-4,"(17, '7995-4')"
106,7 9 9 5 - 4 - T A M A N   T E N T E R A M,KHOO & KHOR DEVELOPMENT SDN. BHD.,7995,7995-4/03-2014/306,18 Mar 2012,17 Mar 2014,03-31871881,kss_dev@yahoo.com,-,"7995-4,",SIAP DENGAN: CCC PENUH,7995-4/555/2013(03),12 Mar 2012,11 Mar 2013,"RM 250,000.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,4,4,"250,000.00","280,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/7995-4,"(17, '7995-4')"
107,7 9 9 7 - 1 - T A M A N   M E S R A   ( F A S A   1 ),BANGSAR HILL PARK DEVELOPMENT SDN. BHD.,7997,7997/02-2026/0421(A),13 Feb 2023,12 Feb 2026,0379411199,pamela.low@bangsarhillpark.com,-,"7997-1,",-,7997/1810/2002(09),24 Sep 2001,23 Sep 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7997-1,"(18, '7997-1')"
108,7 9 9 7 - 2 - T A M A N   M E S R A   -   F A S A   3 A,BANGSAR HILL PARK DEVELOPMENT SDN. BHD.,7997,7997/02-2026/0421(A),13 Feb 2023,12 Feb 2026,0379411199,pamela.low@bangsarhillpark.com,-,"7997-2,",-,7997-2/696/2005(04),10 Apr 2004,09 Apr 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/7997-2,"(19, '7997-2')"
109,7 9 9 7 - 3 - B A N G S A R   H I L L   P A R K,BANGSAR HILL PARK DEVELOPMENT SDN. BHD.,7997,7997/02-2026/0421(A),13 Feb 2023,12 Feb 2026,0379411199,pamela.low@bangsarhillpark.com,-,"7997-3,",SAKIT,7997-3/02-2024/0221(A)-(S),13 Feb 2023,12 Feb 2024,"RM 751,500.00","0.00mps - 39,739.00mps",RUMAH PANGSA/KONDO,62,0,0,0,406,54,"928,000.00","1,599,000.00",29.75,BERJALAN LANCAR,"[""3.129842, 101.675210""]",,https://teduh.kpkt.gov.my/project-swasta/7997-3,"(20, '7997-3')"
110,7 9 9 7 - 3 - B A N G S A R   H I L L   P A R K,BANGSAR HILL PARK DEVELOPMENT SDN. BHD.,7997,7997/02-2026/0421(A),13 Feb 2023,12 Feb 2026,0379411199,pamela.low@bangsarhillpark.com,-,"7997-3,",SAKIT,7997-3/02-2024/0221(A)-(S),13 Feb 2023,12 Feb 2024,"RM 751,500.00","0.00mps - 39,739.00mps",RUMAH PANGSA/KONDO,62,0,0,"0 - 39,739",406,31,"751,500.00","13,081,550.00",41.18,SAKIT,"[""3.129842, 101.675210""]",,https://teduh.kpkt.gov.my/project-swasta/7997-3,"(20, '7997-3')"
111,7 9 9 7 - 4 - T A M A N   B U K I T   B A N G S A R,BANGSAR HILL PARK DEVELOPMENT SDN. BHD.,7997,7997/02-2026/0421(A),13 Feb 2023,12 Feb 2026,0379411199,pamela.low@bangsarhillpark.com,-,"7997-4,",BERJALAN LANCAR,7997-4/07-2026/0768(N)-(S),04 Jul 2023,03 Jul 2026,"RM 914,000.00",0.00mps,RUMAH PANGSA/KONDO,60,0,0,0,392,358,"914,000.00","1,749,000.00",20.00,BERJALAN LANCAR,"[""3.129475, 101.675086""]",,https://teduh.kpkt.gov.my/project-swasta/7997-4,"(21, '7997-4')"
