CMDLINE c:\users\teohyx\appdata\local\programs\python\python39\python.exe main.py -t 5 -u https://teduh.kpkt.gov.my/project-swasta
MEM 116.406250 1706621468.2284
MEM 116.406250 1706621468.3368
MEM 116.742188 1706621468.4437
MEM 116.746094 1706621468.5517
MEM 116.863281 1706621468.6570
MEM 116.863281 1706621468.7669
MEM 116.863281 1706621468.8756
MEM 116.863281 1706621468.9863
MEM 116.863281 1706621469.0958
MEM 116.863281 1706621469.2066
MEM 116.863281 1706621469.3165
MEM 116.863281 1706621469.4245
MEM 116.863281 1706621469.5357
MEM 116.863281 1706621469.6446
MEM 116.863281 1706621469.7535
MEM 116.863281 1706621469.8622
MEM 116.863281 1706621469.9709
MEM 116.863281 1706621470.0795
MEM 116.863281 1706621470.1891
MEM 116.863281 1706621470.2984
MEM 116.863281 1706621470.4072
MEM 116.863281 1706621470.5169
MEM 116.863281 1706621470.6250
MEM 116.863281 1706621470.7347
MEM 116.863281 1706621470.8444
MEM 116.996094 1706621470.9517
MEM 116.996094 1706621471.0625
MEM 116.957031 1706621471.1707
MEM 116.957031 1706621471.2804
MEM 116.957031 1706621471.3881
MEM 116.957031 1706621471.4974
MEM 116.957031 1706621471.6056
MEM 116.957031 1706621471.7144
MEM 116.957031 1706621471.8221
MEM 116.957031 1706621471.9311
MEM 116.957031 1706621472.0404
MEM 116.960938 1706621472.1485
MEM 116.960938 1706621472.2568
MEM 116.960938 1706621472.3657
MEM 116.960938 1706621472.4745
MEM 116.960938 1706621472.5830
MEM 116.960938 1706621472.6915
MEM 116.960938 1706621472.8014
MEM 116.964844 1706621472.9132
MEM 117.652344 1706621473.0230
MEM 117.671875 1706621473.1326
MEM 117.671875 1706621473.2417
MEM 117.683594 1706621473.3513
MEM 117.843750 1706621473.4610
MEM 117.843750 1706621473.5712
MEM 117.843750 1706621473.6819
MEM 117.804688 1706621473.7927
MEM 117.804688 1706621473.9023
MEM 117.804688 1706621474.0135
MEM 117.804688 1706621474.1251
MEM 117.804688 1706621474.2366
MEM 117.804688 1706621474.3464
MEM 117.804688 1706621474.4549
MEM 117.804688 1706621474.5630
MEM 117.804688 1706621474.6739
MEM 117.804688 1706621474.7826
MEM 117.804688 1706621474.8904
MEM 117.804688 1706621474.9991
MEM 117.804688 1706621475.1108
MEM 117.804688 1706621475.2199
MEM 117.804688 1706621475.3315
MEM 117.804688 1706621475.4403
MEM 117.804688 1706621475.5495
MEM 117.804688 1706621475.6598
MEM 117.804688 1706621475.7703
MEM 117.804688 1706621475.8769
MEM 117.804688 1706621475.9857
MEM 117.804688 1706621476.0947
MEM 117.804688 1706621476.2043
MEM 117.804688 1706621476.3140
MEM 117.804688 1706621476.4232
MEM 117.804688 1706621476.5308
MEM 117.804688 1706621476.6387
MEM 117.804688 1706621476.7491
MEM 117.804688 1706621476.8588
MEM 117.804688 1706621476.9692
MEM 117.804688 1706621477.0777
MEM 117.804688 1706621477.1879
MEM 117.804688 1706621477.2982
MEM 117.804688 1706621477.4086
MEM 117.804688 1706621477.5193
MEM 117.804688 1706621477.6722
MEM 117.804688 1706621477.7826
MEM 117.804688 1706621477.8919
MEM 117.804688 1706621478.0012
MEM 118.187500 1706621478.1101
MEM 118.375000 1706621478.2202
MEM 118.382812 1706621478.3307
MEM 118.382812 1706621478.4381
MEM 118.382812 1706621478.5468
MEM 118.382812 1706621478.6562
MEM 118.382812 1706621478.7663
MEM 118.382812 1706621478.8764
MEM 118.382812 1706621478.9857
MEM 118.382812 1706621479.0954
MEM 118.382812 1706621479.2049
MEM 118.382812 1706621479.3125
MEM 118.382812 1706621479.4211
MEM 118.382812 1706621479.5303
MEM 118.382812 1706621479.6414
MEM 118.382812 1706621479.7507
MEM 118.382812 1706621479.8602
MEM 118.382812 1706621479.9689
MEM 118.382812 1706621480.0795
MEM 118.382812 1706621480.1898
MEM 118.382812 1706621480.2977
MEM 118.382812 1706621480.4062
MEM 118.382812 1706621480.5136
MEM 118.484375 1706621480.6232
MEM 118.484375 1706621480.7334
MEM 118.484375 1706621480.8445
MEM 118.445312 1706621480.9542
MEM 118.445312 1706621481.0632
MEM 118.445312 1706621481.1713
MEM 118.445312 1706621481.2812
MEM 118.449219 1706621481.3900
MEM 118.449219 1706621481.4985
MEM 118.449219 1706621481.6056
MEM 118.449219 1706621481.7143
MEM 118.449219 1706621481.8246
MEM 118.449219 1706621481.9316
MEM 118.449219 1706621482.0410
MEM 118.449219 1706621482.1516
MEM 118.449219 1706621482.2611
MEM 118.449219 1706621482.3701
MEM 118.449219 1706621482.4793
MEM 118.449219 1706621482.5883
MEM 118.449219 1706621482.6968
MEM 118.449219 1706621482.8065
MEM 118.449219 1706621482.9148
MEM 118.449219 1706621483.0245
MEM 118.449219 1706621483.1324
MEM 118.449219 1706621483.2427
MEM 118.453125 1706621483.3497
MEM 118.453125 1706621483.4605
MEM 118.453125 1706621483.5688
MEM 118.457031 1706621483.6765
MEM 118.496094 1706621483.7860
MEM 118.496094 1706621483.8961
MEM 118.457031 1706621484.0047
MEM 118.457031 1706621484.1136
MEM 118.457031 1706621484.2223
MEM 118.457031 1706621484.3341
MEM 118.457031 1706621484.4449
MEM 118.457031 1706621484.5536
MEM 118.457031 1706621484.6636
MEM 118.457031 1706621484.7736
MEM 118.457031 1706621484.8832
MEM 118.457031 1706621484.9929
MEM 118.457031 1706621485.0991
MEM 118.457031 1706621485.2094
MEM 118.457031 1706621485.3199
MEM 118.457031 1706621485.4280
MEM 118.457031 1706621485.5357
MEM 118.457031 1706621485.6449
MEM 118.457031 1706621485.7517
MEM 118.460938 1706621485.8588
MEM 118.460938 1706621485.9653
MEM 118.460938 1706621486.0732
MEM 118.460938 1706621486.1809
MEM 118.460938 1706621486.2900
MEM 118.460938 1706621486.4004
MEM 118.460938 1706621486.5104
MEM 118.460938 1706621486.6191
MEM 118.460938 1706621486.7287
MEM 118.460938 1706621486.8369
MEM 118.460938 1706621486.9475
MEM 118.460938 1706621487.0582
MEM 118.460938 1706621487.1671
MEM 118.460938 1706621487.2772
MEM 118.460938 1706621487.3875
MEM 118.460938 1706621487.4970
MEM 118.460938 1706621487.6072
MEM 118.460938 1706621487.7151
MEM 118.460938 1706621487.8238
MEM 118.585938 1706621487.9311
MEM 118.589844 1706621488.0400
MEM 118.589844 1706621488.1467
MEM 118.589844 1706621488.2549
MEM 118.589844 1706621488.3644
MEM 118.593750 1706621488.4741
MEM 118.593750 1706621488.5841
MEM 118.593750 1706621488.6921
MEM 118.593750 1706621488.8021
MEM 118.593750 1706621488.9101
MEM 118.593750 1706621489.0201
MEM 118.593750 1706621489.1295
MEM 118.593750 1706621489.2390
MEM 118.593750 1706621489.3486
MEM 118.593750 1706621489.4576
MEM 118.593750 1706621489.5671
MEM 118.593750 1706621489.6759
MEM 118.593750 1706621489.7857
MEM 118.593750 1706621489.8944
MEM 118.593750 1706621490.0040
MEM 118.593750 1706621490.1150
MEM 118.593750 1706621490.2225
MEM 118.593750 1706621490.3306
MEM 118.593750 1706621490.4381
MEM 118.632812 1706621490.5455
MEM 118.632812 1706621490.6538
MEM 118.632812 1706621490.7605
MEM 118.593750 1706621490.8677
MEM 118.636719 1706621490.9757
MEM 118.636719 1706621491.0857
MEM 118.636719 1706621491.1951
MEM 118.636719 1706621491.3072
MEM 118.636719 1706621491.4159
MEM 118.636719 1706621491.5250
MEM 118.636719 1706621491.6327
MEM 118.636719 1706621491.7428
MEM 118.636719 1706621491.8538
MEM 118.636719 1706621491.9633
MEM 118.636719 1706621492.0719
MEM 118.636719 1706621492.1801
MEM 118.636719 1706621492.2872
MEM 118.636719 1706621492.3969
MEM 118.636719 1706621492.5066
MEM 118.636719 1706621492.6168
MEM 118.761719 1706621492.7252
MEM 118.769531 1706621492.8338
MEM 118.769531 1706621492.9453
MEM 118.769531 1706621493.0548
MEM 118.832031 1706621493.1633
MEM 118.832031 1706621493.2700
MEM 118.832031 1706621493.3783
MEM 118.832031 1706621493.4900
MEM 118.832031 1706621493.5986
MEM 118.832031 1706621493.7091
MEM 118.792969 1706621493.8192
MEM 118.792969 1706621493.9271
MEM 118.792969 1706621494.0360
MEM 118.792969 1706621494.1463
MEM 118.792969 1706621494.2581
MEM 118.792969 1706621494.3662
MEM 118.792969 1706621494.4733
MEM 118.792969 1706621494.5816
MEM 118.792969 1706621494.6908
MEM 118.792969 1706621494.8004
MEM 118.792969 1706621494.9090
MEM 118.792969 1706621495.0180
MEM 118.792969 1706621495.1266
MEM 118.792969 1706621495.2353
MEM 118.792969 1706621495.3447
MEM 118.792969 1706621495.4516
MEM 118.792969 1706621495.5617
MEM 118.792969 1706621495.6711
MEM 118.792969 1706621495.7820
MEM 118.792969 1706621495.8898
MEM 118.792969 1706621495.9977
MEM 118.792969 1706621496.1087
MEM 118.792969 1706621496.2185
MEM 118.792969 1706621496.3293
MEM 118.792969 1706621496.4397
MEM 118.792969 1706621496.5494
MEM 118.792969 1706621496.6602
MEM 118.792969 1706621496.7709
MEM 118.792969 1706621496.8804
MEM 118.792969 1706621496.9915
MEM 118.792969 1706621497.1019
MEM 118.792969 1706621497.2136
MEM 118.792969 1706621497.3242
MEM 118.792969 1706621497.4337
MEM 119.292969 1706621497.5413
MEM 119.300781 1706621497.6500
MEM 119.300781 1706621497.7568
MEM 119.300781 1706621497.8653
MEM 119.300781 1706621497.9738
MEM 119.300781 1706621498.0811
MEM 119.300781 1706621498.1892
MEM 119.300781 1706621498.2977
MEM 119.300781 1706621498.4076
MEM 119.300781 1706621498.5172
MEM 119.300781 1706621498.6246
MEM 119.300781 1706621498.7327
MEM 119.300781 1706621498.8421
MEM 119.300781 1706621498.9528
MEM 119.300781 1706621499.0599
MEM 119.300781 1706621499.1670
MEM 119.300781 1706621499.2746
MEM 119.300781 1706621499.3826
MEM 119.300781 1706621499.4908
MEM 119.300781 1706621499.6012
MEM 119.300781 1706621499.7101
MEM 119.300781 1706621499.8187
MEM 119.351562 1706621499.9303
MEM 119.386719 1706621500.0406
MEM 119.386719 1706621500.1511
MEM 119.351562 1706621500.2606
MEM 119.351562 1706621500.3714
MEM 119.351562 1706621500.4832
MEM 119.351562 1706621500.5918
MEM 119.351562 1706621500.7020
MEM 119.351562 1706621500.8125
MEM 119.351562 1706621500.9216
MEM 119.351562 1706621501.0307
MEM 119.351562 1706621501.1414
MEM 119.351562 1706621501.2504
MEM 119.351562 1706621501.3595
MEM 119.351562 1706621501.4682
MEM 119.351562 1706621501.5773
MEM 119.351562 1706621501.6857
MEM 119.351562 1706621501.7923
MEM 119.351562 1706621501.9028
MEM 119.351562 1706621502.0104
MEM 119.359375 1706621502.1192
MEM 119.359375 1706621502.2278
MEM 119.359375 1706621502.3366
MEM 119.359375 1706621502.4459
MEM 119.394531 1706621502.5553
MEM 119.394531 1706621502.6660
MEM 119.394531 1706621502.7755
MEM 119.359375 1706621502.8853
MEM 119.359375 1706621502.9938
MEM 119.359375 1706621503.1031
MEM 119.359375 1706621503.2119
MEM 119.359375 1706621503.3225
MEM 119.359375 1706621503.4321
MEM 119.359375 1706621503.5425
MEM 119.359375 1706621503.6526
MEM 119.359375 1706621503.7599
MEM 119.359375 1706621503.8694
MEM 119.359375 1706621503.9781
MEM 119.359375 1706621504.0874
MEM 119.359375 1706621504.1959
MEM 119.359375 1706621504.3040
MEM 119.359375 1706621504.4123
MEM 119.359375 1706621504.5211
MEM 119.359375 1706621504.6280
MEM 119.359375 1706621504.7381
MEM 119.359375 1706621504.8469
MEM 119.359375 1706621504.9546
MEM 119.359375 1706621505.0635
MEM 119.359375 1706621505.1710
MEM 119.359375 1706621505.2788
MEM 119.359375 1706621505.3874
MEM 119.359375 1706621505.4963
MEM 119.359375 1706621505.6059
MEM 119.359375 1706621505.7137
MEM 119.359375 1706621505.8227
MEM 119.359375 1706621505.9319
MEM 119.359375 1706621506.0417
MEM 119.359375 1706621506.1502
MEM 119.359375 1706621506.2611
MEM 119.359375 1706621506.3704
MEM 119.359375 1706621506.4805
MEM 119.359375 1706621506.5886
MEM 119.359375 1706621506.6976
MEM 119.359375 1706621506.8068
MEM 119.375000 1706621506.9141
MEM 119.375000 1706621507.0224
MEM 119.386719 1706621507.1316
MEM 119.386719 1706621507.2396
MEM 119.386719 1706621507.3506
MEM 119.386719 1706621507.4609
MEM 119.386719 1706621507.5711
MEM 119.386719 1706621507.6806
MEM 119.386719 1706621507.7909
MEM 119.386719 1706621507.9002
MEM 119.386719 1706621508.0096
MEM 119.386719 1706621508.1196
MEM 119.386719 1706621508.2268
MEM 119.386719 1706621508.3365
MEM 119.386719 1706621508.4468
MEM 119.386719 1706621508.5566
MEM 119.386719 1706621508.6662
MEM 119.386719 1706621508.7749
MEM 119.386719 1706621508.8840
MEM 119.386719 1706621508.9895
MEM 119.386719 1706621509.0977
MEM 119.390625 1706621509.2075
MEM 119.425781 1706621509.3150
MEM 119.425781 1706621509.4256
MEM 119.390625 1706621509.5339
MEM 119.390625 1706621509.6426
MEM 119.390625 1706621509.7511
MEM 119.390625 1706621509.8597
MEM 119.390625 1706621509.9709
MEM 119.390625 1706621510.0798
MEM 119.390625 1706621510.1907
MEM 119.390625 1706621510.2998
MEM 119.390625 1706621510.4085
MEM 119.390625 1706621510.5161
MEM 119.390625 1706621510.6235
MEM 119.390625 1706621510.7331
MEM 119.390625 1706621510.8397
MEM 119.390625 1706621510.9456
MEM 119.390625 1706621511.0551
MEM 119.390625 1706621511.1656
MEM 119.390625 1706621511.2765
MEM 119.390625 1706621511.3827
MEM 119.390625 1706621511.4905
MEM 119.398438 1706621511.5983
MEM 119.398438 1706621511.7078
MEM 119.398438 1706621511.8168
MEM 119.402344 1706621511.9275
MEM 119.402344 1706621512.0364
MEM 119.402344 1706621512.1447
MEM 119.402344 1706621512.2542
MEM 119.437500 1706621512.3635
MEM 119.437500 1706621512.4734
MEM 119.402344 1706621512.5827
MEM 119.402344 1706621512.6927
MEM 119.402344 1706621512.8008
MEM 119.402344 1706621512.9118
MEM 119.402344 1706621513.0203
MEM 119.402344 1706621513.1318
MEM 119.402344 1706621513.2410
MEM 119.402344 1706621513.3503
MEM 119.402344 1706621513.4593
MEM 119.402344 1706621513.5680
MEM 119.402344 1706621513.6768
MEM 119.402344 1706621513.7872
MEM 119.402344 1706621513.8959
MEM 119.402344 1706621514.0052
MEM 119.402344 1706621514.1137
MEM 119.402344 1706621514.2237
MEM 119.402344 1706621514.3330
MEM 119.402344 1706621514.4418
MEM 119.402344 1706621514.5510
MEM 119.402344 1706621514.6590
MEM 119.402344 1706621514.7679
MEM 119.402344 1706621514.8775
MEM 119.402344 1706621514.9862
MEM 119.402344 1706621515.0956
MEM 119.402344 1706621515.2032
MEM 119.402344 1706621515.3106
MEM 119.402344 1706621515.4183
MEM 119.402344 1706621515.5268
MEM 119.402344 1706621515.6355
MEM 119.402344 1706621515.7432
MEM 119.402344 1706621515.8526
MEM 119.402344 1706621515.9647
MEM 119.402344 1706621516.0734
MEM 119.402344 1706621516.1817
MEM 119.402344 1706621516.2905
MEM 119.402344 1706621516.3987
MEM 119.402344 1706621516.5083
MEM 119.402344 1706621516.6180
MEM 119.402344 1706621516.7258
MEM 119.402344 1706621516.8355
MEM 119.402344 1706621516.9452
MEM 119.402344 1706621517.0542
MEM 119.402344 1706621517.1643
MEM 119.406250 1706621517.2730
MEM 119.406250 1706621517.3812
MEM 119.406250 1706621517.4902
MEM 119.406250 1706621517.5979
MEM 119.406250 1706621517.7066
MEM 119.406250 1706621517.8159
MEM 119.406250 1706621517.9244
MEM 119.406250 1706621518.0326
MEM 119.406250 1706621518.1438
MEM 119.406250 1706621518.2542
MEM 119.406250 1706621518.3637
MEM 119.406250 1706621518.4751
MEM 119.406250 1706621518.5824
MEM 119.406250 1706621518.6905
MEM 119.406250 1706621518.7987
MEM 119.406250 1706621518.9080
MEM 119.406250 1706621519.0185
MEM 119.406250 1706621519.1288
MEM 119.406250 1706621519.2384
MEM 119.449219 1706621519.3466
MEM 119.449219 1706621519.4566
MEM 119.414062 1706621519.5682
MEM 119.414062 1706621519.6771
MEM 119.414062 1706621519.7867
MEM 119.414062 1706621519.8962
MEM 119.414062 1706621520.0062
MEM 119.414062 1706621520.1168
MEM 119.414062 1706621520.2257
MEM 119.414062 1706621520.3348
MEM 119.414062 1706621520.4441
MEM 119.414062 1706621520.5542
MEM 119.414062 1706621520.6627
MEM 119.414062 1706621520.7723
MEM 119.414062 1706621520.8776
MEM 119.359375 1706621520.9850
MEM 119.359375 1706621521.0930
MEM 119.359375 1706621521.2031
MEM 119.359375 1706621521.3108
MEM 119.347656 1706621521.4172
MEM 119.347656 1706621521.5260
MEM 119.347656 1706621521.6310
MEM 119.386719 1706621521.7388
MEM 119.386719 1706621521.8446
MEM 119.347656 1706621521.9504
MEM 119.347656 1706621522.0584
MEM 119.347656 1706621522.1652
MEM 119.347656 1706621522.2732
MEM 119.347656 1706621522.3812
MEM 119.347656 1706621522.4866
MEM 119.347656 1706621522.5937
MEM 119.347656 1706621522.7009
MEM 119.347656 1706621522.8103
MEM 119.347656 1706621522.9174
MEM 119.347656 1706621523.0232
MEM 119.347656 1706621523.1297
MEM 119.347656 1706621523.2360
MEM 119.347656 1706621523.3412
MEM 119.347656 1706621523.4482
MEM 119.347656 1706621523.5559
MEM 119.347656 1706621523.6629
MEM 119.347656 1706621523.7729
MEM 119.347656 1706621523.8812
MEM 119.347656 1706621523.9893
MEM 119.347656 1706621524.0959
MEM 119.347656 1706621524.2056
MEM 119.347656 1706621524.3142
MEM 119.347656 1706621524.4244
MEM 119.347656 1706621524.5315
MEM 119.347656 1706621524.6407
MEM 119.347656 1706621524.7511
MEM 119.347656 1706621524.8580
MEM 119.347656 1706621524.9678
MEM 119.347656 1706621525.0781
MEM 119.347656 1706621525.1875
MEM 119.347656 1706621525.2981
MEM 119.347656 1706621525.4081
MEM 119.347656 1706621525.5166
MEM 119.347656 1706621525.6249
MEM 119.347656 1706621525.7336
MEM 119.347656 1706621525.8423
MEM 119.363281 1706621525.9501
MEM 119.363281 1706621526.0609
MEM 119.363281 1706621526.1716
MEM 119.363281 1706621526.2808
MEM 119.363281 1706621526.3906
MEM 119.363281 1706621526.4987
MEM 119.363281 1706621526.6081
MEM 119.363281 1706621526.7159
MEM 119.363281 1706621526.8259
MEM 119.363281 1706621526.9350
MEM 119.363281 1706621527.0435
MEM 119.363281 1706621527.1514
MEM 119.363281 1706621527.2601
MEM 119.363281 1706621527.3677
MEM 119.363281 1706621527.4762
MEM 119.363281 1706621527.5856
MEM 119.363281 1706621527.6947
MEM 119.363281 1706621527.8029
MEM 119.363281 1706621527.9129
MEM 119.363281 1706621528.0218
MEM 119.363281 1706621528.1301
MEM 119.402344 1706621528.2407
MEM 119.402344 1706621528.3502
MEM 119.363281 1706621528.4598
MEM 119.363281 1706621528.5694
MEM 119.363281 1706621528.6778
MEM 119.363281 1706621528.7873
MEM 119.363281 1706621528.8970
MEM 119.363281 1706621529.0076
MEM 119.363281 1706621529.1178
MEM 119.363281 1706621529.2271
MEM 119.363281 1706621529.3352
MEM 119.363281 1706621529.4434
MEM 119.363281 1706621529.5524
MEM 119.363281 1706621529.6592
MEM 119.363281 1706621529.7666
MEM 119.363281 1706621529.8761
MEM 119.363281 1706621529.9851
MEM 119.363281 1706621530.0931
MEM 119.613281 1706621530.2017
MEM 119.621094 1706621530.3103
MEM 119.621094 1706621530.4185
MEM 119.632812 1706621530.5274
MEM 119.675781 1706621530.6374
MEM 119.675781 1706621530.7464
MEM 119.636719 1706621530.8565
MEM 119.636719 1706621530.9651
MEM 119.636719 1706621531.0732
MEM 119.636719 1706621531.1829
MEM 119.636719 1706621531.2930
MEM 119.636719 1706621531.4030
MEM 119.636719 1706621531.5126
MEM 119.636719 1706621531.6230
MEM 119.636719 1706621531.7321
MEM 119.636719 1706621531.8394
MEM 119.636719 1706621531.9493
MEM 119.636719 1706621532.0591
MEM 119.636719 1706621532.1673
MEM 119.636719 1706621532.2780
MEM 119.636719 1706621532.3844
MEM 119.636719 1706621532.4932
MEM 119.636719 1706621532.6033
MEM 119.636719 1706621532.7116
MEM 119.636719 1706621532.8204
MEM 119.636719 1706621532.9288
MEM 119.636719 1706621533.0365
MEM 119.636719 1706621533.1469
MEM 119.636719 1706621533.2569
MEM 119.636719 1706621533.3678
MEM 119.636719 1706621533.4786
MEM 119.636719 1706621533.5875
MEM 119.636719 1706621533.6946
MEM 119.636719 1706621533.8028
MEM 119.636719 1706621533.9127
MEM 119.636719 1706621534.0205
MEM 119.636719 1706621534.1304
MEM 119.636719 1706621534.2395
MEM 119.636719 1706621534.3483
MEM 119.636719 1706621534.4577
MEM 119.636719 1706621534.5671
MEM 119.636719 1706621534.6763
MEM 119.636719 1706621534.7838
MEM 119.636719 1706621534.8936
MEM 119.703125 1706621535.0019
MEM 119.761719 1706621535.1109
MEM 119.761719 1706621535.2186
MEM 119.761719 1706621535.3273
MEM 119.761719 1706621535.4367
MEM 119.761719 1706621535.5457
MEM 119.761719 1706621535.6553
MEM 119.761719 1706621535.7620
MEM 119.761719 1706621535.8695
MEM 119.761719 1706621535.9806
MEM 119.761719 1706621536.0894
MEM 119.761719 1706621536.1983
MEM 119.761719 1706621536.3065
MEM 119.761719 1706621536.4150
MEM 119.761719 1706621536.5234
MEM 119.761719 1706621536.6325
MEM 119.761719 1706621536.7401
MEM 119.761719 1706621536.8477
MEM 119.761719 1706621536.9572
MEM 119.761719 1706621537.0659
MEM 119.761719 1706621537.1755
MEM 119.761719 1706621537.2831
MEM 119.761719 1706621537.3907
MEM 119.761719 1706621537.4976
MEM 119.800781 1706621537.6081
MEM 119.800781 1706621537.7170
MEM 119.761719 1706621537.8267
MEM 119.761719 1706621537.9366
MEM 119.761719 1706621538.0466
MEM 119.761719 1706621538.1574
MEM 119.761719 1706621538.2658
MEM 119.761719 1706621538.3732
MEM 119.761719 1706621538.4805
MEM 119.761719 1706621538.5897
MEM 119.761719 1706621538.6993
MEM 119.761719 1706621538.8071
MEM 119.761719 1706621538.9159
MEM 119.761719 1706621539.0246
MEM 119.761719 1706621539.1326
MEM 119.761719 1706621539.2403
MEM 119.761719 1706621539.3467
MEM 119.761719 1706621539.4540
MEM 119.761719 1706621539.5605
MEM 119.828125 1706621539.6698
MEM 119.828125 1706621539.7797
MEM 119.847656 1706621539.8876
MEM 119.847656 1706621539.9958
MEM 119.863281 1706621540.1045
MEM 119.929688 1706621540.2118
MEM 119.929688 1706621540.3211
MEM 119.894531 1706621540.4301
MEM 119.894531 1706621540.5400
MEM 119.894531 1706621540.6485
MEM 119.894531 1706621540.7560
MEM 119.894531 1706621540.8645
MEM 119.894531 1706621540.9746
MEM 119.894531 1706621541.0840
MEM 119.894531 1706621541.1918
MEM 119.894531 1706621541.2987
MEM 119.894531 1706621541.4077
MEM 119.894531 1706621541.5158
MEM 119.894531 1706621541.6251
MEM 119.894531 1706621541.7341
MEM 119.894531 1706621541.8432
MEM 119.894531 1706621541.9520
MEM 119.894531 1706621542.0607
MEM 119.894531 1706621542.1693
MEM 119.894531 1706621542.2795
MEM 119.894531 1706621542.3895
MEM 119.894531 1706621542.4975
MEM 119.894531 1706621542.6058
MEM 119.894531 1706621542.7170
MEM 119.894531 1706621542.8267
MEM 119.894531 1706621542.9352
MEM 119.894531 1706621543.0446
MEM 119.894531 1706621543.1553
MEM 119.894531 1706621543.2664
MEM 119.894531 1706621543.3766
MEM 119.894531 1706621543.4859
MEM 119.894531 1706621543.5936
MEM 119.894531 1706621543.7025
MEM 119.894531 1706621543.8103
MEM 119.894531 1706621543.9163
MEM 119.894531 1706621544.0265
MEM 119.894531 1706621544.1370
MEM 119.953125 1706621544.2465
MEM 119.953125 1706621544.3552
MEM 119.953125 1706621544.4634
MEM 119.953125 1706621544.5734
MEM 119.953125 1706621544.6828
MEM 119.957031 1706621544.7920
MEM 119.957031 1706621544.8995
MEM 119.957031 1706621545.0077
MEM 119.957031 1706621545.1159
MEM 119.957031 1706621545.2251
MEM 119.957031 1706621545.3325
MEM 119.957031 1706621545.4418
MEM 119.957031 1706621545.5507
MEM 119.957031 1706621545.6604
MEM 119.957031 1706621545.7691
MEM 119.957031 1706621545.8770
MEM 119.957031 1706621545.9867
MEM 119.957031 1706621546.0949
MEM 119.957031 1706621546.2025
MEM 119.957031 1706621546.3132
MEM 119.957031 1706621546.4232
MEM 119.957031 1706621546.5324
MEM 119.957031 1706621546.6408
MEM 119.957031 1706621546.7491
MEM 120.000000 1706621546.8593
MEM 120.000000 1706621546.9682
MEM 120.000000 1706621547.0774
MEM 119.960938 1706621547.1865
MEM 119.960938 1706621547.2938
MEM 119.960938 1706621547.4032
MEM 119.960938 1706621547.5134
MEM 119.960938 1706621547.6248
MEM 119.960938 1706621547.7324
MEM 119.960938 1706621547.8422
MEM 119.960938 1706621547.9501
MEM 119.960938 1706621548.0595
MEM 119.960938 1706621548.1671
MEM 119.960938 1706621548.2770
MEM 119.960938 1706621548.3838
MEM 119.960938 1706621548.4912
MEM 119.960938 1706621548.5980
MEM 119.960938 1706621548.7049
MEM 120.578125 1706621548.8124
MEM 120.789062 1706621548.9194
MEM 120.789062 1706621549.0273
MEM 120.789062 1706621549.1352
MEM 120.890625 1706621549.2440
MEM 120.890625 1706621549.3527
MEM 120.851562 1706621549.4602
MEM 120.851562 1706621549.5709
MEM 120.851562 1706621549.6793
